,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,1.19790,0.24680,0.38520,63.27830,12.20520,12.20520,8.53770,7.72410,0.07380,0.49530,1.52030,59.20050,0.91290,3.89900,0.56990,0.68760,145.53140,2.607,0.7035
2022-07-31,1.16140,0.24890,0.40680,65.46120,16.67060,16.67060,13.90800,11.66710,0.07300,0.46860,1.55150,58.00810,1.38920,6.56000,0.85180,1.04350,143.67340,5.3326,4.3891
2022-04-30,1.05450,0.25070,0.46370,64.17210,15.99180,15.99180,19.72770,15.25670,0.07050,0.49240,1.55980,57.70070,1.80500,9.12760,1.07490,1.35250,142.26770,2.6653,1.7874
2022-01-31,1.02020,0.25310,0.47050,65.85370,16.61590,16.61590,15.48530,12.10620,0.06750,0.45710,1.49690,60.12580,1.37600,7.63380,0.81710,1.02780,140.77440,3.32670,2.18240
2021-10-31,2.00150,0.16760,0.21330,66.11780,16.94110,16.94110,16.01900,14.53030,0.07900,0.43920,1.47310,61.09470,1.58890,3.56210,1.14820,1.32260,140.81140,3.504,2.1988
2021-07-31,1.38690,0.14810,0.23870,67.60540,13.17790,13.17790,12.31330,80.66540,0.07940,0.42060,1.42660,63.08490,9.07540,21.29250,6.40750,7.73100,137.91460,4.4802,3.609
2021-04-30,1.33230,0.17690,0.28190,67.69980,19.90270,19.90270,18.95760,16.33080,0.07980,0.39930,1.46810,61.30510,1.90660,5.38320,1.30360,1.56920,125.26020,3.8753,2.8712
2021-01-31,1.34960,0.19100,0.30290,66.23070,19.60320,19.60320,20.49960,308.75830,0.07630,0.40280,1.47550,60.99630,35.07740,101.11160,23.54990,28.37870,121.99390,2.97180,1.84710
2020-10-31,1.26860,0.26570,0.46880,62.20660,14.68600,14.68600,13.74710,11.91320,0.10120,0.45160,1.56550,57.49120,2.12300,91.75140,1.20520,1.55890,77.89820,4.3903,2.2413
2020-07-31,1.17060,0.26100,0.50010,62.40060,12.45240,12.45240,11.48390,9.54690,0.08570,0.36540,1.28350,70.12280,1.46790,1380.00000,0.81800,1.08490,76.58660,2.2851,1.3676
2020-04-30,1.13740,0.27050,0.52360,61.63080,5.44870,5.44870,1.71460,2.19090,0.08060,0.35450,1.42330,63.23490,0.31700,-10.43560,0.17670,0.23130,73.87980,0.5254,-1.2778
2020-01-31,1.07620,0.24850,0.47620,66.00120,17.19280,17.19280,15.07270,14.00500,0.09870,0.41730,1.58380,56.82450,2.42570,-101.23050,1.38200,1.82290,75.83130,2.60970,1.22130
2019-10-31,1.04750,0.25810,0.50330,65.78950,21.21170,21.21170,18.58010,17.49570,0.11020,0.46680,1.58880,56.64690,3.33460,-58.85220,1.92840,2.47380,73.90220,4.0185,2.3142
2019-07-31,1.29390,0.28240,0.50130,66.33790,20.93020,20.93020,18.69300,17.67740,0.11010,0.45550,1.67880,53.61050,3.32180,-55.99060,1.94560,2.38380,72.89320,3.9135,2.4138
2019-04-30,1.20800,0.29360,0.54400,66.11650,22.45150,22.45150,19.57820,18.70700,0.10550,0.44960,1.65140,54.49790,3.45550,-33.04540,1.97310,2.44090,71.55960,4.2919,3.2411
2019-01-31,1.27100,0.33000,0.62250,66.62950,17.65640,17.65640,14.93390,16.43050,0.09970,0.43110,1.61180,55.83980,3.01270,-19.18570,1.63850,2.01860,69.48280,2.04010,0.45290
2018-10-31,2.03340,0.37510,0.61150,66.01690,18.81810,18.81810,17.29850,15.45660,0.10660,0.47230,1.73870,51.76210,3.04430,-16.62810,1.64740,1.90230,67.23170,4.7606,3.8873
2018-07-31,2.57650,0.41070,0.71100,64.66670,17.51520,17.51520,13.69700,15.27270,0.10550,0.48620,1.75720,51.21820,3.12400,-13.37760,1.61100,1.84090,65.71490,4.7244,3.6761
2018-04-30,2.76370,0.43380,0.77910,64.07410,11.83270,11.83270,8.55380,9.64680,0.09840,0.44930,1.45930,61.67270,1.91030,-6.95920,0.94940,1.08160,64.92870,3.438,2.5153
2018-01-31,2.82780,0.42920,0.76120,62.86440,15.28810,15.28810,12.67800,-20.76270,0.09410,0.43270,1.42580,63.12200,-3.88100,13.82930,-1.95420,-2.21550,64.41630,0.53580,-0.51530
2017-10-31,2.40650,0.26570,0.36930,62.92080,19.32330,19.32320,17.22170,15.77920,0.11560,0.45850,1.77350,50.74620,2.78980,28.01140,1.82350,2.04850,65.07790,4.0121,3.3709
2017-07-31,2.51100,0.27610,0.39230,64.06480,20.28780,20.28780,19.37050,18.63310,0.11620,0.44020,1.65530,54.37230,3.34920,38.11630,2.16610,2.42440,63.12860,3.1051,2.3394
2017-04-30,2.79220,0.31400,0.47180,65.83080,22.41580,22.41580,20.96100,20.08040,0.11000,0.40790,1.67870,53.61410,3.56830,68.96790,2.20850,2.44780,60.11860,2.6562,2.0795
2017-01-31,1.70670,0.29870,0.50520,62.59270,18.17270,18.17270,16.04890,15.18730,0.10720,0.44300,1.71570,52.45640,2.68850,184.42780,1.62780,1.88540,57.65640,2.19430,1.61340
2016-10-31,1.72510,0.29120,0.49470,57.06570,14.30500,14.30500,13.28320,11.66380,0.11580,0.53320,1.78000,50.56100,2.24790,67.25850,1.35310,1.59340,55.24390,3.9449,3.2265
2016-07-31,2.90290,0.34030,0.52750,61.51160,19.95340,19.95340,18.14650,17.07790,0.11210,0.46040,1.67470,53.74140,3.22200,160.85270,1.92040,2.12540,56.16110,2.6228,1.9917
2016-04-30,2.84010,0.33960,0.52510,61.69910,18.56140,18.56140,17.07320,15.31630,0.10510,0.42740,1.61900,55.58960,2.71060,99.83240,1.61700,1.79020,56.65420,1.9983,1.1577
2016-01-31,2.42700,0.33790,0.52840,58.27400,12.76690,12.76690,11.27670,11.43240,0.10210,0.43540,1.61210,55.82780,1.98330,121.26600,1.17450,1.31310,53.86800,1.83400,0.90980
2015-10-31,1.47940,0.29250,0.50460,55.61020,9.28120,9.28130,7.99910,8.04630,0.10220,0.48190,1.61030,55.89120,1.38270,56.24100,0.82900,0.97820,55.39700,2.1282,0.9401
2015-07-31,1.53840,0.28430,0.48550,59.10760,10.89740,10.89740,9.66060,9.73640,0.10440,0.46500,1.64790,54.61470,1.67940,44.14120,1.02300,1.20190,55.41480,1.9424,0.5991
2015-04-30,1.49350,0.29710,0.51520,61.58980,16.33360,16.33360,15.41190,13.96740,0.09900,0.41480,1.62690,55.32050,2.33730,226.81680,1.39180,1.64290,53.83280,2.2478,1.1644
2015-01-31,2.05740,0.34100,0.55440,62.07750,16.42250,16.42250,15.15490,13.74280,0.10270,0.43280,1.61350,55.77840,2.45330,-105.31120,1.42420,1.61670,52.12340,1.62670,0.30250
2014-10-31,1.79030,0.33100,0.53400,59.73370,8.41350,8.41350,7.45180,6.57820,0.10500,0.49400,1.69390,53.13110,1.20750,-36.30790,0.70110,0.80780,53.76570,3.1009,1.8756
2014-07-31,3.00920,0.10120,0.13000,64.87900,22.32810,22.32810,21.82360,20.36320,0.12840,0.42980,1.65090,54.51500,3.31330,7.99510,2.63330,2.97780,55.43010,2.1911,1.0598
2014-04-30,2.88920,0.10530,0.13090,65.11960,21.56690,21.56690,21.29940,19.19880,0.12800,0.41590,1.71960,52.33650,3.10830,8.09990,2.47160,2.78100,53.44460,2.5984,1.3368
2014-01-31,2.61300,0.10940,0.14090,64.92390,20.15460,20.15460,19.61970,17.73990,0.13000,0.41840,1.72120,52.28880,2.94490,8.25780,2.32010,2.62260,51.27370,1.39930,0.15500
2013-10-31,2.32600,0.11070,0.14220,64.06600,15.06440,15.06440,14.83320,13.93630,0.13130,0.43670,1.79430,50.15960,2.36490,6.84640,1.82680,2.10310,50.49470,3.0333,1.5799
2013-07-31,2.83210,0.08120,0.09990,65.11620,22.72080,22.72080,22.15180,21.59040,0.13700,0.42280,1.66600,54.02190,3.65890,10.42490,2.96620,3.36200,49.80060,2.0531,1.2854
2013-04-30,2.95210,0.11090,0.13720,66.18540,21.21470,21.21470,20.55510,19.56460,0.12940,0.38270,1.71070,52.60900,3.22990,10.14210,2.54380,2.87160,48.01970,2.3253,1.5519
2013-01-31,3.01080,0.14370,0.18140,63.31580,18.11850,18.11850,21.31850,19.65750,0.12790,0.42820,1.57500,57.14300,3.33110,11.34550,2.52350,2.85240,46.55910,0.95950,0.36890
2012-10-31,2.50560,0.13600,0.16890,63.78080,19.92930,19.92930,20.85260,18.14780,0.13470,0.44830,1.69140,53.20890,3.25990,11.48590,2.45280,2.81650,45.68860,2.3484,1.6801
