,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.23930,0.87810,7.69320,18.01450,3.44540,3.44540,0.95990,0.75950,0.84180,3.27030,3.76880,23.88020,9.83000,-3.48550,0.63940,1.19810,2.83170,0.6761,0.4029
2022-09-30,1.20180,0.90200,9.70030,18.24060,3.83930,3.83930,3.11030,2.43410,0.86110,3.33960,3.58390,25.11220,41.74220,-11.01800,2.09610,4.09160,2.20090,0.31080,0.02700
2022-06-30,1.19810,0.87930,7.70300,18.16860,4.04440,4.04450,3.38590,2.69020,0.85840,3.49590,3.88880,23.14340,36.89530,-12.40020,2.30910,4.45440,2.71750,2.0289,1.453
2022-03-31,1.24380,0.88920,8.41190,17.82850,2.93290,2.93290,2.28070,1.79460,0.75710,3.15000,3.50320,25.69110,22.95470,-6.85440,1.35880,2.54250,2.59780,0.7234,0.4569
2021-12-31,1.32520,0.89660,9.08170,17.71520,2.72610,2.72610,1.30320,1.02600,0.76170,3.26290,3.77710,23.82790,13.71260,-4.08180,0.78150,1.41730,2.40780,0.5179,0.33
2021-09-30,1.38130,0.86420,6.66090,18.05790,3.83850,3.83850,3.07910,2.29700,0.74450,3.32560,3.81830,23.57050,22.59100,-10.33660,1.71020,3.06860,3.26590,0.21480,0.06090
2021-06-30,1.46640,0.87210,7.13710,18.06900,3.53030,3.53030,0.88010,0.93630,0.75360,3.57790,4.25750,21.13940,9.72980,-4.81600,0.70560,1.24450,3.03400,0.8315,0.4807
2021-03-31,1.65340,0.89380,9.10490,17.95130,1.99510,1.99510,0.86980,0.75210,0.53640,3.01410,3.66970,24.52490,6.37200,-2.68950,0.40340,0.67690,2.72920,1.0489,0.8878
2020-12-31,1.78540,0.89730,9.69870,18.15440,1.83460,1.83460,0.70180,0.58210,0.51400,3.05130,3.98580,22.58020,4.71610,-2.03810,0.29920,0.48440,2.79770,0.0041,-0.1513
2020-09-30,1.73450,0.90530,10.57590,18.84840,3.56260,3.56260,2.19690,1.84170,0.51790,3.04890,3.77990,23.80990,16.68450,-6.63150,0.95380,1.58060,2.55360,1.82270,1.68860
2020-06-30,1.83810,0.91760,12.46910,17.65800,-5.99540,-5.99540,-8.30360,-6.97470,0.39180,2.35890,2.95400,30.46730,-53.37580,18.43810,-2.73290,-4.39810,2.27960,1.0453,0.8518
2020-03-31,1.48800,0.83170,5.35030,18.71890,0.44000,0.44000,-0.21010,-0.02410,0.67040,3.01130,3.71780,24.20770,-0.16250,0.12510,-0.01610,-0.02740,4.00020,0.6402,0.2312
2019-12-31,1.24950,0.76200,3.51590,18.82460,3.67710,3.67710,3.17160,2.55180,0.77560,3.47660,3.42780,26.25590,15.16940,-16.30420,1.97920,3.61010,4.96720,1.1328,0.7189
2019-09-30,1.39050,0.77870,3.54230,19.23390,4.36720,4.36720,3.80230,2.96530,0.80730,3.64930,3.47250,25.91760,18.48590,-20.23770,2.39380,4.09090,4.80510,0.33070,0.00150
2019-06-30,1.33400,0.76450,3.26190,19.25180,4.65610,4.65610,4.40910,3.46220,0.86130,3.88540,3.68320,24.43500,21.40840,-23.80210,2.98200,5.04270,4.87950,1.9807,1.4029
2019-03-31,1.30080,0.77500,3.67390,18.79030,3.61290,3.61290,2.94000,3.00230,0.80540,3.55900,3.34810,26.88130,18.63260,-17.95820,2.41790,4.19270,4.59650,0.8768,0.5852
2018-12-31,1.25000,0.78720,4.06530,18.77130,3.06040,3.06040,2.40140,1.81080,0.81160,3.62320,3.54060,25.41930,12.33510,-10.25120,1.46960,2.62460,4.22120,1.237,1.0134
2018-09-30,1.30140,0.75000,3.29790,19.08470,4.12840,4.12840,3.53590,2.83300,0.82060,3.67020,3.55350,25.32720,16.33620,-19.21800,2.32470,4.08460,5.07270,0.51250,0.32260
2018-06-30,1.21470,0.75050,3.32170,19.04370,4.46550,4.46550,3.87280,2.93110,0.84760,3.96720,3.70140,24.31490,17.90730,-18.48700,2.48430,4.46800,4.81510,1.9507,1.3665
2018-03-31,1.44150,0.78980,3.88300,18.64610,3.36040,3.36040,2.54280,2.30030,0.77030,3.58120,3.31900,27.11690,14.03890,-11.91200,1.77190,2.95080,4.51500,0.3531,0.1624
2017-12-31,1.38260,0.78560,3.90280,18.73080,3.66760,3.66760,3.13450,1.97140,0.79100,3.69000,3.64510,24.69060,12.52370,-10.18780,1.55940,2.68510,4.35090,1.6146,1.384
2017-09-30,1.40010,0.79030,4.01050,19.06890,4.22760,4.22760,3.73000,2.50940,0.79540,3.72780,3.38060,26.62270,16.44740,-13.18620,1.99600,3.44830,4.28490,0.15530,-0.09710
2017-06-30,1.31780,0.76290,3.44100,19.13590,3.87910,3.87910,3.35290,2.11620,0.81210,3.89290,3.57920,25.14550,12.81420,-11.86460,1.71860,3.03880,4.49310,2.0805,1.5978
2017-03-31,1.45300,0.77500,3.68070,18.73780,3.22360,3.22360,2.66020,1.76190,0.75470,3.73260,3.08290,29.19310,10.22420,-9.44300,1.32960,2.30060,4.34720,0.8277,0.6003
2016-12-31,1.58570,0.77050,3.37040,19.11130,3.65910,3.65910,3.13960,2.04470,0.76330,3.59070,3.37270,26.68480,11.11320,-11.79330,1.56080,2.55030,4.58200,0.7091,0.4571
2016-09-30,1.51600,0.72200,2.60180,19.27110,4.05790,4.05790,3.58250,2.31870,0.77500,3.72680,3.33260,27.00560,10.72190,-16.20430,1.79690,2.98120,5.50240,0.45270,0.20670
2016-06-30,2.26720,0.67830,2.13690,18.33860,4.00660,4.00670,2.42690,1.58020,0.81620,4.22290,4.03670,22.29560,6.19800,18.74570,1.28970,1.99390,6.21810,1.7111,1.4486
2016-03-31,1.69260,0.51850,1.09890,17.85270,3.14610,3.14610,2.72330,1.80900,0.89900,3.64690,3.42010,26.31470,5.47020,12.80110,1.62640,2.63380,7.02610,0.9121,0.7174
2015-12-31,1.75070,0.51980,1.10520,17.74630,3.55930,3.55930,3.23450,2.24130,0.92850,3.65330,3.62420,24.83300,6.91120,15.12980,2.08110,3.31900,6.95600,1.2557,1.0396
2015-09-30,1.76990,0.36160,0.58210,17.81470,3.92810,3.92810,3.03920,1.94560,0.93950,3.63370,3.55770,25.29730,4.60680,7.74520,1.82790,2.94120,8.90030,-0.43520,-0.63450
2015-06-30,1.22280,0.30160,1.39190,17.90180,0.97570,0.97570,0.55430,0.58880,0.68940,3.78250,3.69830,24.33530,1.38830,2.32150,0.40590,0.96950,8.85090,1.1695,1.0054
2015-03-31,2.65480,0.57660,1.43600,17.51560,2.78640,2.78640,2.26730,1.50640,0.65460,3.65660,3.35980,26.78740,3.33070,5.48660,0.98610,1.41010,8.95460,0.6775,0.4697
2014-12-31,2.67310,0.57430,1.42170,17.25100,2.60980,2.60980,1.95410,1.30700,0.67410,3.58260,3.42410,26.28430,2.95680,4.92460,0.88110,1.25870,9.03950,0.6537,0.3554
2014-09-30,1.56690,0.33050,0.56600,17.58700,3.74130,3.74130,3.51040,2.24030,0.91550,3.60420,3.41260,26.37300,5.23950,8.82160,2.05100,3.50800,9.06120,0.10550,-0.09280
2014-06-30,1.52990,0.30920,0.51890,17.54580,3.45500,3.45500,3.25980,2.06860,0.93500,3.89360,3.61520,24.89500,4.82600,8.09770,1.93420,3.33380,8.98560,1.093,0.8663
2014-03-31,1.73880,0.36340,0.58530,17.68780,2.94950,2.94950,2.63080,1.60440,0.85720,3.67210,3.21250,28.01570,3.45870,5.81180,1.37530,2.20180,8.95870,0.657,0.461
2013-12-31,1.79810,0.35700,0.56600,17.48490,3.13030,3.13030,2.90270,1.87610,0.86240,3.69950,3.41590,26.34760,3.97520,6.59620,1.61790,2.55620,9.07740,0.4932,0.2847
