,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-01-31,0.63780,,5.04840,71.83250,2.41070,2.41070,5.09940,5.08730,0.12570,1.29500,69.49970,11.55010,-3.30840,0.63970,11.55010,2.41070,2.1696,2.0518
2022-10-31,0.69960,,7.24130,70.45540,0.97220,0.97220,2.20030,1.27930,0.12460,1.26270,71.27350,3.93700,-0.77070,0.15940,3.93700,1.68050,3.65460,3.53750
2022-07-31,0.77230,,17.50860,68.24900,0.99320,0.99320,1.11580,0.21280,0.12650,0.72370,124.36310,1.57140,-0.11290,0.02690,1.57140,0.70280,1.7922,1.6575
2022-04-30,0.74210,,10.88770,68.23390,-3.43260,-3.43260,-3.78600,-5.27870,0.12490,1.11780,80.51780,-21.68250,2.60890,-0.65950,-21.68250,1.12990,1.2858,1.1596
2022-01-31,0.65740,,31.18760,69.22320,-5.61170,-5.61170,-6.13560,-7.10000,0.12660,1.38300,65.07560,-79.37180,3.05820,-0.89900,-79.37180,0.39860,1.6278,1.3544
2021-10-31,0.67730,,7.07670,69.48850,-6.62980,-6.62980,-7.31120,-8.30530,0.11960,1.53600,58.59310,-19.96530,3.85890,-0.99360,-19.96530,1.75240,2.01060,1.89250
2021-07-31,0.90830,0.72440,5.08430,70.56510,-4.95370,-4.95370,-8.39010,-9.78430,0.11910,0.98300,91.55740,-18.80220,4.63440,-1.16490,-5.18110,2.17370,1.1476,1.0512
2021-04-30,1.37690,0.76190,3.19960,69.21500,-10.28030,-10.28030,-14.00500,-13.51150,0.11230,1.40050,64.26300,-14.55070,6.45980,-1.51740,-3.46480,3.41270,0.9233,0.8331
2021-01-31,0.97700,0.61100,3.04130,69.75120,-8.73240,-8.73240,-12.78400,-13.99350,0.10720,1.51960,59.22710,-13.71830,6.81740,-1.49970,-5.33680,3.55730,1.2592,1.148
2020-10-31,1.63220,0.80680,4.17560,70.63430,-4.70400,-4.70400,-8.69980,-9.74630,0.10840,1.40040,64.26530,-12.34270,5.72530,-1.05660,-2.38480,2.61550,1.86700,1.76370
