,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.39590,1.84740,-2.30380,73.71860,35.96700,35.96700,15.19350,14.80330,0.06790,5.77590,15.58200,-1.85960,-1.23670,1.00270,1.57570,-49.69090,3.0395,2.515
2022-06-30,0.37540,1.85260,-2.29470,74.53830,35.42580,35.42580,10.05940,10.66190,0.06510,5.66290,15.89300,-1.27150,-0.83930,0.69070,1.08410,-50.41730,3.4079,2.9229
2022-03-31,0.42190,1.82900,-2.32830,75.32500,34.97730,34.97730,36.91420,30.43440,0.06110,5.09750,17.65570,-3.47100,-2.25920,1.85670,2.87760,-50.32320,2.67000,2.32300
2021-12-31,0.99690,1.75530,-2.32860,76.49300,33.15780,33.15780,8.12210,8.21520,0.06070,5.83880,15.41420,-0.92560,-0.60470,0.49890,0.69910,-48.49120,2.7134,2.3212
2021-09-30,0.68200,1.72230,-2.38920,76.23930,35.93660,35.93660,6.27250,8.11090,0.06100,7.74630,11.61850,-0.96400,-0.60770,0.49440,0.69630,-45.28960,2.2546,1.9418
2021-06-30,0.77030,1.68470,-2.46550,76.41140,34.70970,34.70970,34.73660,26.52680,0.05780,6.69410,13.44480,-3.15450,-1.93460,1.53280,2.15980,-44.18480,3.1267,2.8533
2021-03-31,0.69530,1.72340,-2.38720,76.35050,31.63230,31.63230,-5.95310,-2.14040,0.05620,6.36850,14.13210,0.23280,0.14630,-0.12030,-0.16840,-46.14590,2.60800,2.38390
2020-12-31,0.76930,1.77220,-2.29990,76.11650,30.80770,30.80770,26.22370,19.73880,0.05850,7.23340,12.44240,-2.20100,-1.33060,1.15950,1.69970,-43.93030,2.1591,1.8647
2020-09-30,0.83190,1.72290,-2.38870,76.76240,30.66070,30.66070,2.53090,4.31560,0.05790,7.68550,11.71030,-0.50540,-0.30030,0.25100,0.36540,-40.25730,2.5516,2.3023
2020-06-30,1.12920,1.68870,-2.45750,78.01730,30.96330,30.96330,4.52520,4.49760,0.05400,5.55590,16.19900,-0.53700,-0.30910,0.24620,0.36990,-38.46560,2.7315,2.4932
2020-03-31,0.38750,1.75300,-2.44910,77.65980,29.24240,29.24240,-37.61040,-24.57280,0.05520,4.82340,18.65910,2.96330,1.68080,-1.36690,-2.23130,-38.69910,2.48190,2.13080
2019-12-31,0.31890,1.59670,-2.81820,76.39310,29.96470,29.96470,16.42100,13.11180,0.05260,3.88770,23.15010,-1.84230,-0.92620,0.69220,1.09930,-32.80700,2.3373,1.9595
2019-09-30,0.64540,1.56860,-2.76530,75.66550,30.31190,30.31190,3.69700,4.27130,0.05520,4.13560,21.76200,-0.61130,-0.31900,0.23660,0.34760,-31.61850,2.0653,1.7315
2019-06-30,0.22110,1.61720,-2.90250,75.11770,27.28240,27.28240,9.51340,6.39270,0.05400,4.25740,21.13950,-0.95750,-0.48610,0.34490,0.59100,-29.52820,2.1079,1.7928
2019-03-31,0.21400,1.60290,-2.94390,74.90030,28.23330,28.23330,7.33760,5.26850,0.05300,4.36480,20.61970,-0.78690,-0.39610,0.27910,0.47440,-29.17520,1.94730,1.62920
2018-12-31,0.30990,1.60090,-2.94320,74.72290,31.06770,31.06770,15.09400,11.81220,0.06710,4.35760,20.65350,-1.69250,-0.85200,0.79230,1.01700,-30.03410,1.9252,1.5434
2018-09-30,1.23410,1.47910,-3.09500,75.01380,29.53760,29.53760,3.03180,3.45530,0.06480,5.23190,17.20210,-0.51330,-0.24710,0.22380,0.24590,-27.52950,1.6812,1.3735
