,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.74880,0.16060,0.19710,37.23960,19.19660,19.19660,-25.94810,-12.82980,0.28090,1.13770,1.61060,55.87870,-6.87190,-15.39550,-3.60410,-5.76790,11.56050,1.128,1.005
2022-09-30,1.74230,0.13850,0.16470,34.88900,17.10140,17.10140,16.55230,12.56010,0.27050,1.08300,1.54950,58.08510,6.28220,14.10040,3.39740,5.41210,11.44030,1.0372,0.905
2022-06-30,1.75720,0.13990,0.16650,34.62060,17.36210,17.36210,17.11360,13.06550,0.29080,1.28090,1.55410,57.90970,7.04040,15.62660,3.79960,6.05540,11.60590,0.2431,0.1286
2022-03-31,1.71780,0.13760,0.16330,34.93910,16.54910,16.54910,16.01720,12.25330,0.28460,1.30160,1.60730,55.99570,6.62280,14.61510,3.48770,5.71160,11.59500,0.10420,0.02270
2021-12-31,1.56650,0.09390,0.10740,36.22300,17.71970,17.71980,18.26220,14.02310,0.28650,1.41810,1.56920,57.35410,7.61930,16.62700,4.01800,6.90370,11.62170,1.6283,1.4448
2021-09-30,1.76890,0.04990,0.05610,37.20750,17.78920,17.78920,18.19370,14.38880,0.27720,1.60550,1.46620,61.38420,6.93910,12.78290,3.98790,6.59290,11.91550,1.1339,1.0417
2021-06-30,1.74830,0.05200,0.05860,37.38080,17.24820,17.24820,17.59710,13.74740,0.27380,1.62950,1.41650,63.53800,6.50770,12.43690,3.76410,6.16940,11.41040,0.5706,0.4858
2021-03-31,1.86370,0.05110,0.05750,37.52930,15.87780,15.87780,16.39790,12.70480,0.24750,1.53580,1.43870,62.55530,5.28390,9.96130,3.14470,5.01390,11.52340,0.64130,0.53630
2020-12-31,1.82560,0.05440,0.06120,38.83760,18.32230,18.32240,18.20250,14.37990,0.26400,1.70080,1.42650,63.09170,6.49250,12.27500,3.79660,6.13910,11.42550,1.4234,1.2999
2020-09-30,1.77480,0.05780,0.06520,39.09210,17.90790,17.90790,18.06580,13.86840,0.25580,1.52970,1.32660,67.84340,6.03290,12.02510,3.54750,5.68440,10.82010,0.9279,0.8549
2020-06-30,1.96410,0.14190,0.16950,37.27970,12.87850,12.87850,13.10440,10.21240,0.22250,1.36080,1.28690,69.93670,4.08900,8.64130,2.27200,3.50860,10.27240,0.7735,0.6992
2020-03-31,2.06340,0.17190,0.21180,37.60400,10.31560,10.31560,10.62960,8.11740,0.21350,1.27250,1.21550,74.04620,3.19870,6.98080,1.73320,2.64870,10.03040,0.33210,0.25350
2019-12-31,1.95750,0.14260,0.17040,39.28620,15.32830,15.32830,15.38150,12.15870,0.24560,1.50460,1.27380,70.65520,5.47760,11.66920,2.98560,4.69650,10.26530,1.0451,0.9626
