,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,1.02690,0.24620,0.32660,77.84090,2.98410,2.98410,3.57400,62.96680,0.15800,1.13890,79.02050,28.15050,32.78140,9.94660,21.22010,11.23160,2.1495,1.7453
2019-09-30,1.04770,0.32440,0.48030,77.33290,6.35830,6.35830,6.86020,4.58300,0.18620,1.64220,54.80430,2.84010,3.49190,0.85350,1.91860,7.58100,0.8789,0.4592
2019-06-30,1.09770,0.34970,0.53780,76.23860,-3.23780,-3.23780,-1.95650,-1.32860,0.18120,1.65660,54.32740,-0.87860,-1.12260,-0.24070,-0.57140,6.72640,1.2566,0.9957
2019-03-31,1.13190,0.35920,0.56060,76.39170,-1.99170,-1.99170,-1.45210,-0.19580,0.17930,1.86700,48.20520,-0.12930,-0.16250,-0.03510,-0.08280,6.46830,1.98200,1.72320
2018-12-31,1.16500,0.37320,0.59550,76.49530,0.03890,0.03890,0.27330,0.98050,0.18440,1.24470,72.30910,0.63130,0.81400,0.18080,0.39570,6.16730,1.8473,1.2946
2018-09-30,1.26020,0.39050,0.79850,76.54750,1.42150,1.42150,1.07410,1.24870,0.18790,1.58490,56.78650,0.82390,1.05980,0.23470,0.50210,5.68980,0.5932,0.3821
2018-06-30,1.28010,0.42000,0.96120,75.72880,-5.06910,-5.06910,-6.47310,-8.35840,0.18170,1.71670,52.42610,-5.91520,-7.98000,-1.51880,-3.43090,5.01240,0.8056,0.4932
2018-03-31,1.18680,0.42440,1.33470,75.65040,-3.44230,-3.44230,-1.24910,1.80270,0.15910,1.58820,56.66920,1.22770,1.62430,0.28670,0.70670,4.90000,1.31450,1.12860
2017-12-31,1.18750,0.44720,1.50680,75.56620,-0.16390,-0.16390,-2.39520,-3.15900,0.15470,1.25640,71.63560,-2.22740,-3.08040,-0.48860,-1.23130,4.46850,1.0905,0.8852
2017-09-30,1.66130,0.67720,2.09770,74.10780,-0.79410,-0.79410,-4.04110,-4.50510,0.16040,1.68680,53.35660,-4.02290,-5.92590,-0.72270,-1.29870,3.19260,0.8093,0.5408
2017-06-30,1.73420,0.70270,2.36320,72.75500,-8.43130,-8.43130,-12.85330,-12.44910,0.15330,1.60620,56.03450,-11.56740,-18.27190,-1.90820,-3.43940,2.82620,0.7444,0.5356
2017-03-31,1.22500,0.54720,1.20860,72.92640,-5.08240,-5.08240,-5.30380,-5.01760,0.19760,1.54170,58.37530,-5.03440,-8.19050,-0.99130,-2.27940,2.51820,1.11180,0.91510
2016-12-31,1.25300,0.56750,1.31230,72.74320,4.41220,4.41220,2.27560,1.28610,0.18990,1.19640,75.22730,1.28330,2.08150,0.24420,0.55500,2.31120,0.8022,0.6692
2016-09-30,1.25440,0.57940,1.37730,71.24700,-7.48630,-7.48630,-9.33330,-10.13770,0.19730,1.62510,55.38290,-10.00210,-16.68170,-1.99980,-4.20730,2.18360,0.5888,0.4033
2016-06-30,1.28850,0.60220,1.51380,71.68310,-14.14480,-14.14480,-15.89920,-14.53950,0.19910,1.72990,52.02470,-15.30300,-28.14900,-2.89470,-6.08770,1.97140,-0.9096,-1.0533
2016-03-31,1.13830,0.61480,1.59630,69.18390,-105.97390,-105.97390,-108.39550,-108.97510,0.16320,1.60770,55.98180,-110.24490,-167.71760,-17.78680,-42.46270,1.85720,0.48550,0.30610
2015-12-31,1.48380,0.45570,0.83720,68.17470,-10.80270,-10.80270,-12.48170,-13.08520,0.15810,1.40480,64.06430,-6.59440,-7.98440,-2.06850,-3.58940,3.52530,0.6949,0.5319
2015-09-30,1.54630,0.47450,0.90310,68.64330,-10.73710,-10.73710,-15.25220,-15.71130,0.15700,1.63460,55.06080,-7.93720,-9.84260,-2.46740,-4.17070,3.25120,0.3906,0.2625
2015-06-30,1.61260,0.49780,0.99110,67.68880,-21.57740,-21.57740,-24.49010,-25.09970,0.15780,1.72280,52.24040,-13.37150,-17.28450,-3.96110,-6.71550,2.96680,0.5108,0.4163
2015-03-31,1.81900,0.49800,0.99210,63.72070,-25.58550,-25.58550,-26.94140,-27.40700,0.14190,1.48520,60.59900,-12.77020,-16.59420,-3.88940,-6.41040,2.95780,0.44440,0.26820
2014-12-31,1.78890,0.50850,1.03440,64.32500,-18.52690,-18.52690,-21.84100,-22.55660,0.13900,1.24400,72.34900,-10.41890,-13.99510,-3.13480,-5.12120,2.86720,0.3459,0.2827
2014-09-30,1.95910,0.51110,1.04530,63.02100,-19.30420,-19.30420,-22.63310,-22.96990,0.13700,1.60760,55.98260,-9.83430,-13.64840,-3.14650,-4.80820,2.81470,0.1649,0.0437
2014-06-30,2.09570,0.51870,1.07760,64.65640,-26.66810,-26.66810,-29.80500,-30.20140,0.13210,1.52640,58.96090,-12.65030,-13.10840,-3.99000,-6.08880,2.73240,0.2883,0.1758
2014-03-31,2.26710,0.51100,1.04480,61.81320,-26.01270,-26.01270,-30.29980,-31.13880,0.11360,1.28870,69.83880,-10.72740,-11.12590,-3.53770,-5.24610,2.81550,0.17050,0.09330
2013-12-31,2.43150,0.51270,1.05200,63.76430,-15.46040,-15.46040,-18.91480,-19.35000,0.10720,1.15590,77.86080,-6.14620,-6.38120,-2.07380,-2.99520,2.80900,0.2728,0.1484
2013-09-30,1.27700,,,62.63220,-13.16750,-13.16750,-12.62820,-13.22410,0.19220,1.31630,68.37590,-5.11590,-5.39170,-2.54230,-5.11590,2.07350,0.1468,0.0279
2013-06-30,1.51220,,,64.78450,-18.92250,-18.92250,-20.21680,-20.93970,0.18850,1.10190,81.67370,-7.99010,-7.99010,-3.94680,-7.99010,1.95830,0.0683,-0.0167
2013-03-31,1.95200,,,62.40590,-15.02580,-15.02580,-14.88730,-15.54360,0.16660,1.07630,83.61700,-5.06120,-5.06120,-2.58900,-5.06120,1.96520,0.11580,0.03550
2012-12-31,1.99450,,,57.01550,-12.68990,-12.68990,-12.08320,-13.21280,0.15720,0.96160,93.59340,-4.08000,-4.09000,-2.07710,-4.08000,1.92620,0.3871,0.0912
2012-09-30,1.99100,,,57.14660,-20.74290,-20.74290,-19.78710,-20.28600,0.16840,1.15060,78.22150,-6.82450,-6.82450,-3.41520,-6.82450,1.55010,-0.5556,-0.101
2012-06-30,1.00180,,,59.68050,-16.05840,-16.05840,-15.98620,-15.36620,0.28320,1.19940,75.03540,20.22820,-34.41010,-4.35170,-34.41010,0.20580,0.1883,-0.1989
2012-03-31,,,,55.22760,-11.76870,-11.76870,-10.73140,-11.89100,,,,,,,,,0.64000,0.29940
2011-12-31,1.03120,,,100.00000,100.00000,100.00000,100.00000,-17.76510,0.25060,0.87330,103.05270,12.12000,-64.76830,-4.45230,-64.76830,0.48340,-1.1343,-0.8481
2011-09-30,,,,65.10810,2.97980,2.97980,0.84800,-0.10530,,,,,,,,,-0.1322,-0.1232
2011-06-30,,,,67.82430,7.69540,7.69540,7.91590,1.21420,,,,,,,,,1.2665,0.9713
2011-03-31,,,,100.00000,100.00000,100.00000,100.00000,8.64990,,,,,,,,,0.00000,
2010-06-30,,,,,,,,,,,,,,,,,0,0
2009-06-30,,,,,,,,,,,,,,,,,0,0
