,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.43950,0.35680,0.55480,100.00000,64.13810,64.13810,62.71420,52.65880,0.09290,1.87170,48.08470,11.95950,-56.41960,4.89420,7.27910,19.63000,1.76960,1.66400
2022-09-30,1.44850,0.36210,0.63100,100.00000,65.32680,65.32680,62.51450,50.59720,0.09110,1.97040,45.67610,11.84710,-54.18790,4.60810,7.06330,18.82590,2.4416,2.319
2022-06-30,1.42650,0.36670,0.67060,100.00000,57.01720,57.01720,52.63230,46.88660,0.08520,1.87450,48.01240,10.45290,-39.72280,3.99370,6.08790,18.75420,2.2206,2.1211
2022-03-31,1.28820,0.32690,0.58430,100.00000,66.79650,66.79650,63.17990,50.73030,0.08790,1.90840,47.15960,11.05090,-39.81440,4.45800,6.82090,18.91170,1.468,1.3561
2021-12-31,1.39520,0.32810,0.57800,100.00000,67.65830,67.65830,69.37240,56.08440,0.08620,1.78440,50.43770,11.92510,-51.86690,4.83220,7.34960,18.89040,1.75310,1.68140
2021-09-30,1.75410,0.34700,0.55810,100.00000,65.78750,65.78750,65.52830,54.64250,0.07910,1.76030,51.12670,10.38570,-59.40660,4.32350,6.22580,19.45600,1.6179,1.5331
2021-06-30,1.99970,0.35720,0.55560,100.00000,66.29690,66.29690,71.59870,42.00650,0.07410,1.74400,51.60690,7.42970,-41.17370,3.11480,4.38030,19.43930,1.8212,1.7473
2021-03-31,2.11640,0.35750,0.55640,100.00000,62.50660,62.50660,63.32690,52.81900,0.07140,1.77640,50.66330,8.80960,-49.54970,3.77330,5.15770,19.33130,1.3634,1.2987
2020-12-31,2.12110,0.35850,0.55880,100.00000,67.59280,67.59280,65.90470,54.96750,0.07070,1.70170,52.88910,9.19520,-44.43500,3.88680,5.32230,19.30280,1.43040,1.36520
2020-09-30,1.90520,0.36790,0.66470,100.00000,61.59580,61.59580,59.89020,41.89380,0.06300,1.77000,50.84890,6.86610,-28.46300,2.64090,3.73070,18.67460,0.8333,0.7663
2020-06-30,1.55350,0.33480,0.58770,100.00000,62.00120,62.00120,60.61610,49.05930,0.06210,1.35720,66.31380,7.85090,-31.83100,3.04680,4.44350,18.28310,1.2275,1.1615
2020-03-31,1.24870,0.28660,0.51730,100.00000,67.03110,67.03110,65.40830,52.68190,0.08040,1.98580,45.32290,10.58960,-37.69710,4.23510,6.36160,17.74500,0.5981,0.5107
2019-12-31,1.26960,0.27960,0.47320,100.00000,66.33630,66.33630,65.64260,54.04690,0.08100,1.22700,73.34990,10.97690,-42.86090,4.37540,6.68330,17.94910,1.55250,1.47600
2019-09-30,1.56320,0.32540,0.48230,100.00000,60.86040,60.86040,60.46930,49.29120,0.08460,1.33700,67.31300,10.35180,-39.02220,4.16820,5.88370,17.57040,1.5887,1.4907
2019-06-30,1.69040,0.32300,0.47700,100.00000,66.91780,66.91780,66.19860,53.09930,0.08310,1.81370,49.62330,10.50010,-40.85640,4.41430,5.99930,17.62090,1.3535,1.2759
2019-03-31,1.62480,0.32670,0.48520,100.00000,66.27230,66.27230,66.92760,54.18640,0.07860,1.84490,48.78410,10.33290,-38.26970,4.26110,5.84810,17.15470,0.82,0.7582
2018-12-31,1.50180,0.32790,0.48780,100.00000,67.50820,67.50820,65.92810,54.06830,0.07680,1.21600,74.01380,10.39780,-35.63140,4.15460,5.86860,16.95430,1.29280,1.23120
2018-09-30,1.61130,0.32840,0.48900,100.00000,62.67940,62.67940,65.10860,52.35550,0.07850,1.94770,46.20910,9.96990,-32.52920,4.10980,5.61850,16.79310,1.3328,1.2526
2018-06-30,1.69110,0.33290,0.49900,100.00000,55.05730,55.05730,53.66410,44.44660,0.07690,1.84830,48.69280,8.36330,-24.47970,3.41620,4.66310,16.37250,1.4629,1.4019
2018-03-31,1.94070,0.32770,0.48750,100.00000,65.75990,65.75990,63.41420,51.35030,0.07350,1.34920,66.70610,9.09980,-26.56540,3.77310,5.13530,16.66000,1.1312,1.0487
2017-12-31,2.06710,0.33230,0.49760,100.00000,68.42860,68.42860,66.61870,51.87170,0.07240,1.67710,53.66310,9.03130,-25.55220,3.75550,5.04180,16.19840,1.07740,1.02340
2017-09-30,1.90340,0.33650,0.56070,100.00000,66.15860,66.15860,63.83110,44.07830,0.07140,1.90090,47.34500,7.85780,-20.98450,3.14810,4.33390,15.78040,1.0745,1.0063
2017-06-30,1.65260,0.30690,0.49750,100.00000,66.24320,66.24320,63.83350,45.10410,0.07130,1.80860,49.76120,7.79390,-19.82290,3.21720,4.46770,15.28420,1.3468,1.272
2017-03-31,1.51920,0.31480,0.51610,100.00000,62.72060,62.72060,60.35290,9.60460,0.07080,1.01040,89.07530,1.70730,-4.11170,0.68010,0.95720,14.61680,0.1545,0.0994
2016-12-31,1.42050,0.30830,0.51850,100.00000,69.49120,69.49120,66.77880,46.40220,0.07040,1.81860,49.48890,7.95880,-21.68220,3.26650,4.51330,15.00050,0.93480,0.87100
2016-09-30,1.77890,0.32550,0.48260,100.00000,61.60530,61.60530,58.90640,45.31800,0.06650,1.69900,52.97350,7.10060,-20.56880,3.01550,3.95750,15.42990,0.9028,0.8517
2016-06-30,1.84680,0.32600,0.48370,100.00000,11.79060,11.79060,11.62530,11.34990,0.05680,1.41520,63.59500,1.51970,-4.43250,0.64510,0.84590,15.24710,0.1208,0.0704
2016-03-31,4.74200,0.35270,0.54500,100.00000,67.12630,67.12630,67.31940,47.07670,0.06670,2.67010,33.70660,5.85970,28.64090,3.14210,3.79270,13.43060,0.3235,0.2764
2015-12-31,4.75510,0.35010,0.53860,100.00000,67.20900,67.20900,74.02530,54.44600,0.06480,2.61170,34.46000,6.58500,30.79490,3.53060,4.27980,13.45940,0.73430,0.68760
2015-09-30,1.87130,,,100.00000,63.93170,63.93170,63.93170,42.34110,0.09070,2.84540,31.62980,5.06670,22.71640,3.84080,5.06670,13.47270,0.6293,0.5791
2015-06-30,1.73920,,,100.00000,64.29790,64.29790,61.62590,48.23760,0.08920,2.20430,40.83000,5.92800,31.26960,4.30390,5.92800,12.92420,0.7826,0.7549
2015-03-31,1.85650,,,100.00000,66.91110,66.91110,66.94050,45.46790,0.08780,2.16440,41.58110,5.48930,30.36240,3.99120,5.48930,12.66800,0.3636,0.3311
2014-12-31,1.70130,,,100.00000,66.17390,66.17390,66.88350,46.39270,0.08700,2.41570,37.25610,5.61520,32.72840,4.03510,5.61520,9.19140,0.64150,0.60360
2014-09-30,1.59210,,,100.00000,48.06440,48.06440,48.00250,33.23010,0.08370,2.00810,44.81880,3.91420,25.25300,2.78200,3.91420,12.21070,0.6333,0.5526
2014-06-30,1.69830,,,100.00000,64.02540,64.02540,64.34230,43.10620,0.08370,1.94150,46.35500,4.98420,33.02570,3.60980,4.98420,8.90540,0.7083,0.6685
2014-03-31,1.71480,,,100.00000,64.74870,64.74870,65.15970,50.52170,0.08490,1.95610,46.01010,5.85460,37.18870,4.28840,5.85460,8.85050,0.8142,0.7697
2013-12-31,1.77080,,,100.00000,65.83200,65.83200,66.02220,44.59590,0.08700,1.80490,49.86370,5.20840,35.18380,3.88160,5.20840,8.70300,0.42290,0.39000
2013-09-30,1.80440,,,100.00000,58.89670,58.89670,59.40130,40.09420,0.08270,1.74680,51.52370,4.43620,31.05780,3.31520,4.43620,8.61220,0.7788,0.7064
2013-06-30,1.89080,,,100.00000,60.91300,60.91300,61.07960,40.81970,0.08510,1.63280,55.12160,4.53650,30.98130,3.47170,4.53650,8.57780,0.5805,0.5469
2013-03-31,1.95370,,,100.00000,62.88030,62.88030,62.77890,42.93440,0.08440,1.20590,74.63490,4.72210,33.16790,3.62250,4.72210,8.47890,0.4317,0.4017
2012-12-31,1.97140,,,100.00000,63.24670,63.24670,63.28180,45.43220,0.07940,0.94840,94.90160,4.68680,28.70780,3.60580,4.68680,8.57840,-0.74790,-0.77440
2012-09-30,1.48180,,,100.00000,55.73050,55.73050,58.14720,60.85680,0.06830,2.01400,44.68690,6.01520,36.69680,4.15370,6.01520,8.51730,0.3481,0.3211
2012-06-30,1.38770,,,100.00000,-101.63740,-101.63740,-101.63740,-71.69590,0.06620,2.07520,43.36840,-7.03040,-60.49340,-4.74690,-7.03040,8.07350,0.3323,0.3038
2012-03-31,2.87010,,,100.00000,62.29640,62.29640,62.41270,50.11640,0.07000,2.21670,40.60120,4.53000,23.85520,3.50650,4.53000,8.75950,0.2909,0.2746
2011-12-31,2.82100,,,100.00000,63.52570,63.52570,63.48650,40.40050,0.07120,2.23810,40.21200,3.76180,24.57530,2.87130,3.76180,8.39510,0.32770,0.30250
2011-09-30,2.66300,,,100.00000,57.15490,57.15490,56.81910,36.92820,0.06860,2.45160,36.71000,3.32110,26.34260,2.52590,3.32110,8.13950,0.2022,0.1743
2011-06-30,2.69500,0.00080,0.00130,100.00000,57.92420,57.92420,66.45130,43.28170,0.06740,2.42890,37.05430,3.85380,34.25450,2.91460,3.85060,7.98160,0.3578,0.3347
2011-03-31,2.77230,0.00100,0.00140,100.00000,61.60360,61.60360,61.33630,39.24280,0.06520,2.40110,37.48330,3.36470,28.36880,2.55650,3.36150,7.87770,0.1495,0.1318
2010-12-31,2.54280,0.00110,0.00160,100.00000,61.03660,61.03660,61.75160,39.49960,0.06580,2.16650,41.54160,3.46070,33.56110,2.60080,3.45680,7.66630,0.23770,0.22000
2010-09-30,2.49690,0.00130,0.00180,100.00000,52.57440,52.57440,56.44780,36.56120,0.06340,2.41120,37.32640,3.09030,37.00340,2.31380,3.08630,7.48920,0.1984,0.1771
2010-06-30,2.82880,0.00140,0.00190,100.00000,56.03750,56.03750,55.29820,35.28830,0.06210,2.21270,40.67520,2.90110,19.94990,2.18990,2.89700,7.35400,0.2847,0.2692
2010-03-31,2.57700,0.00160,0.00210,100.00000,57.27410,57.27410,56.81470,36.39610,0.06110,1.67720,53.66000,2.96830,24.58560,2.22030,2.96360,7.14750,0.1372,0.1279
2009-12-31,2.40670,0.00170,0.00230,100.00000,62.09180,62.09180,61.63270,38.92860,0.06180,1.54090,58.40820,3.25000,31.97820,2.40580,3.24430,6.97060,-0.00650,-0.01470
2009-09-30,2.08040,0.00190,0.00240,100.00000,46.24800,46.24800,45.92870,27.35500,0.05820,1.79120,50.24480,2.21620,24.45290,1.59230,2.21200,6.85370,-0.0449,-0.0669
2009-06-30,2.15600,0.00200,0.00430,100.00000,49.93930,49.93930,78.79710,44.28920,0.05050,1.16160,77.47870,3.19820,42.93290,2.23460,3.19180,6.73580,0.0754,0.0605
2009-03-31,1.93850,0.00230,0.00460,100.00000,53.49120,53.49120,53.85550,32.54400,0.05150,1.31650,68.36070,2.41860,52.24610,1.67380,2.41320,6.53660,0.0906,0.0611
