,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.02250,0.55820,1.26940,17.61160,7.02460,7.02460,5.77020,4.41550,0.23060,1.08560,1.77160,50.80280,3.21680,-10.38550,1.01810,1.42100,12.37860,1.8061,1.5525
2022-09-30,2.07360,0.57720,1.37000,17.80750,8.76850,8.76850,7.22340,5.51610,0.25010,1.09010,1.77240,50.77800,4.57510,-12.41540,1.38160,1.93430,11.78780,0.4854,0.3027
2022-06-30,1.57110,0.52570,1.29490,20.11690,10.98790,10.98790,9.21900,7.13540,0.25510,1.03790,1.84640,48.74380,5.89620,-19.77980,1.82010,2.79660,12.17480,0.6573,0.4954
2022-03-31,1.58230,0.51900,1.25910,20.21480,10.48170,10.48170,8.93140,6.83660,0.24750,1.00880,1.87590,47.97780,5.40860,-19.55440,1.69230,2.60180,12.51420,0.28490,0.14830
2021-12-31,1.54620,0.52050,1.26790,19.91150,11.24620,11.24620,10.03830,7.91510,0.25110,1.07480,2.04590,43.99050,6.40540,-20.75470,1.98970,3.07130,12.35830,1.3973,1.1712
2021-09-30,1.48250,0.52810,1.30960,19.41330,10.21070,10.21070,9.53610,7.36810,0.25200,1.09580,1.88700,47.69480,6.16130,-16.26240,1.85670,2.90740,11.82810,0.3658,0.1703
2021-06-30,1.71150,0.56250,1.31880,21.21140,10.92470,10.92470,12.06680,8.83740,0.24650,1.12020,1.80140,49.96220,7.31120,-16.98940,2.18050,3.19860,11.52300,0.2993,0.1172
2021-03-31,1.79690,0.57280,1.37600,21.50490,10.89580,10.89580,9.49690,7.60270,0.23430,1.12670,1.90890,47.14660,6.00880,-13.84060,1.78150,2.56670,10.92970,-0.07780,-0.25390
2020-12-31,1.64820,0.56480,1.33340,22.59730,12.43660,12.43660,11.60740,9.13710,0.24630,1.32310,2.09720,42.91370,7.57840,-16.23330,2.25000,3.29830,10.74740,1.6141,1.5113
2020-09-30,1.60260,0.59490,1.50780,22.33360,12.24740,12.24740,10.74860,8.86060,0.25890,1.60240,1.88010,47.86930,8.23850,-13.47340,2.29640,3.33740,9.80990,1.9173,1.8498
