,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-09-30,3.40730,0.06660,0.07140,100.00000,27.48830,27.48830,34.21350,34.63120,0.09820,1.66600,54.02170,4.66600,6.04860,3.31140,4.35520,19.66370,1.3168,1.253
2018-06-30,3.36730,0.06680,0.07160,100.00000,32.27900,32.27900,28.69240,25.58070,0.10040,1.64600,54.67790,3.48760,4.53460,2.28880,3.25450,19.25970,1.1832,1.1292
2018-03-31,2.45870,0.09400,0.10370,100.00000,34.34910,34.34910,39.13340,27.39520,0.09150,1.79960,50.01240,4.64230,5.91800,2.72980,4.20610,19.20300,1.0626,1.0174
2017-12-31,4.28450,0.08310,0.09070,100.00000,35.97030,35.97030,40.33430,-36.16840,0.08940,1.47060,61.19780,-4.73410,-5.80880,-3.16410,-4.34050,21.86890,0.58180,0.54690
2017-09-30,8.19880,0.07820,0.08480,100.00000,34.49200,34.49190,40.71990,26.14880,0.09220,1.61380,55.76780,3.68360,4.44990,2.71760,3.39550,23.31340,0.3094,0.2634
2017-06-30,9.19910,0.10100,0.11240,100.00000,34.95880,34.95880,39.87240,25.22460,0.09230,1.64920,54.57220,3.61590,4.38480,2.62870,3.25060,22.77060,0.6256,0.589
2017-03-31,10.38750,0.11870,0.13470,100.00000,34.70570,34.70570,39.20410,26.06520,0.09300,1.56390,57.55030,3.48750,4.24420,2.52760,3.07350,22.19100,0.3063,0.2776
2016-12-31,9.33530,0.12410,0.14160,100.00000,37.60250,37.60250,39.70400,28.01130,0.09630,1.67830,53.62630,3.41960,4.16860,2.58350,2.99540,21.64990,0.78950,0.76680
2016-09-30,9.30270,0.14260,0.16630,100.00000,35.94740,35.94740,39.47760,29.14750,0.10010,2.02920,44.35230,3.77550,4.58470,2.93810,3.23720,21.96600,0.9463,0.8851
2016-06-30,10.35540,0.14890,0.17490,100.00000,36.43150,36.43150,39.70510,27.11860,0.10220,2.01120,44.74940,3.73030,4.54320,2.88480,3.17500,21.44930,1.2812,1.235
2016-03-31,9.86500,0.14870,0.17470,100.00000,33.29200,33.29200,33.61420,22.16370,0.10160,2.02240,44.50090,2.90880,3.54350,2.27050,2.47630,21.16190,0.238,0.2102
2015-12-31,8.57060,0.14580,0.17070,100.00000,37.17860,37.17860,38.23090,25.31850,0.10880,2.03540,44.21670,3.72280,4.54530,2.86220,3.17990,20.86740,0.49390,0.46190
2015-09-30,8.23590,0.14710,0.17250,100.00000,38.32320,38.32320,31.79100,18.88140,0.11470,2.23600,40.24980,3.05300,3.72600,2.33540,2.60390,20.70500,0.7075,0.6664
2015-06-30,8.18720,0.14770,0.17330,100.00000,38.47460,38.47460,37.55500,25.19990,0.12000,2.22560,40.43880,4.20010,5.12080,3.20330,3.57970,20.67930,1.1395,1.1167
2015-03-31,8.77550,0.16620,0.19940,100.00000,37.70030,37.70030,42.73560,29.97810,0.12190,2.18670,41.15780,5.01150,6.14180,3.77720,4.17840,20.07540,0.8925,0.8704
2014-12-31,6.12310,0.14730,0.17270,100.00000,37.88210,37.88210,39.83920,27.26350,0.12670,2.22760,40.40260,4.65920,5.75120,3.47490,3.97290,19.52760,0.92290,0.89700
2014-09-30,7.08650,0.14960,0.17600,100.00000,38.75210,38.75210,41.09490,29.58010,0.13180,2.26890,39.66600,5.16520,6.38040,3.85640,4.39230,19.60590,1.1572,1.1335
2014-06-30,4.76710,0.15520,0.18370,100.00000,36.93030,36.93030,41.46910,26.98900,0.12760,2.13240,42.20560,5.30250,6.60360,3.78690,4.47950,19.05960,1.2419,1.226
2014-03-31,4.73700,0.16270,0.19430,100.00000,37.50180,37.50180,37.76900,26.58050,0.12990,2.12220,42.40850,4.81820,6.05710,3.42560,4.03430,18.27510,0.504,0.4825
2013-12-31,4.26000,0.16920,0.20360,100.00000,38.54470,38.54470,40.23230,28.45700,0.13260,1.89210,47.56630,5.37690,6.82440,3.74620,4.46720,17.56870,0.51660,0.49280
2013-09-30,4.42080,0.17680,0.21480,100.00000,37.03650,37.03650,36.45200,25.14610,0.12900,1.91050,47.10850,4.77750,6.13120,3.31700,3.93280,16.93640,0.8021,0.7696
2013-06-30,4.03930,0.18680,0.22970,100.00000,37.01550,37.01550,37.02990,26.29990,0.13610,2.20010,40.90750,5.40360,6.98830,3.66970,4.39420,16.36310,1.1923,1.1711
2013-03-31,4.04760,0.19380,0.24040,100.00000,36.22370,36.22370,40.47480,28.44660,0.13600,2.02450,44.45470,5.88810,7.70950,4.00670,4.74690,15.80130,0.7653,0.7402
2012-12-31,3.63150,0.20530,0.25830,100.00000,36.02380,36.02380,37.65380,27.13750,0.13250,2.09450,42.96980,5.29320,7.06620,3.51600,4.20680,14.95490,0.45070,0.43140
2012-09-30,3.87920,0.22150,0.28450,100.00000,34.28590,34.28590,37.35270,26.99590,0.12310,2.13620,42.13080,5.16370,6.61540,3.41660,4.01990,15.33160,0.2753,0.25
2012-06-30,3.51740,0.14330,0.20910,100.00000,36.05070,36.05070,34.47520,25.35320,0.13080,2.24660,40.06070,4.62020,5.98930,3.15380,3.95820,14.59280,0.6409,0.6145
2012-03-31,4.51120,0.16720,0.21310,100.00000,34.29670,34.29670,38.34270,27.77750,0.13170,1.21060,74.34210,5.21530,6.76750,3.57030,4.34310,14.49290,0.4832,0.4543
2011-12-31,3.56200,0.16760,0.23050,100.00000,37.15850,37.15850,40.83670,28.05100,0.12700,2.17730,41.33500,5.52650,7.26970,3.68280,4.60050,13.78940,0.25800,0.21670
2011-09-30,3.14370,0.19240,0.23820,100.00000,37.47160,37.47160,30.52760,22.59940,0.13340,2.37600,37.87950,3.92050,5.13130,2.59090,3.16630,13.94000,0.9147,0.8447
2011-06-30,4.33480,0.18430,0.24080,100.00000,36.84210,36.84210,37.08210,27.00760,0.14090,2.06660,43.55060,5.45680,7.16960,3.63620,4.45100,13.25230,0.7883,0.7583
2011-03-31,3.91730,0.19430,0.25640,100.00000,35.97940,35.97940,38.78510,28.59790,0.13640,2.03590,44.20630,5.88590,7.81800,3.86330,4.74250,12.65080,0.3657,0.3483
2010-12-31,4.19290,0.20310,0.27130,100.00000,38.77130,38.77130,41.03170,29.34940,0.13720,2.09850,42.88700,6.02660,8.00170,3.95510,4.80290,12.14030,0.36530,0.28510
2010-09-30,4.58620,0.10420,0.12680,100.00000,33.30430,33.30430,36.13990,24.37670,0.14270,2.23380,40.29040,4.86200,6.56660,3.51000,4.35560,11.50320,0.4508,0.4446
2010-06-30,4.04180,0.10790,0.12780,100.00000,33.99870,33.99870,32.25380,23.36780,0.14740,2.25520,39.90770,4.84100,6.62400,3.45520,4.31860,10.98850,0.9525,0.9153
2010-03-31,3.45890,,0.04760,100.00000,32.63260,32.63260,35.97420,25.10130,0.14840,2.25790,39.86090,4.85160,6.66840,3.76460,4.85160,10.82940,0.5558,0.529
2009-12-31,3.46190,,0.04520,100.00000,33.90250,33.90250,37.33710,25.57970,0.14930,2.17770,41.32870,5.00970,6.97000,3.87620,5.00970,10.42500,0.46100,0.44710
2009-09-30,4.26940,,0.01590,175.36670,31.05280,31.05280,41.53770,29.47910,0.13080,2.12940,42.26470,4.95700,6.72210,3.99690,4.95700,11.09700,0.2175,0.1993
2009-06-30,4.06420,0.01140,0.02460,67.33530,30.38360,30.38360,39.40650,27.50460,0.11610,1.80300,49.91750,4.17850,5.73980,3.31980,4.13110,10.62470,0.3517,0.3446
2009-03-31,4.00190,0.01330,0.03290,67.82390,24.47980,24.47980,19.31780,12.04510,0.10330,1.57830,57.02230,1.54740,2.15400,1.23520,1.52690,10.12750,0.3545,0.3148
