,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-11-30,1.25590,0.00190,0.00230,32.93250,16.46640,16.46640,16.52050,12.47760,0.33420,1.24880,72.06920,8.43530,20.21520,4.23700,8.41930,37.56840,0.77560,0.62080
2022-08-31,1.23330,0.00200,0.00240,32.06800,14.70590,14.70590,14.55530,10.79590,0.32630,1.30970,68.71980,7.44000,17.60370,3.58080,7.42500,36.01110,5.8703,5.5973
2022-05-31,1.26840,0.00230,0.00270,32.89060,16.10960,16.10960,15.43820,11.05330,0.35060,1.32240,68.05680,8.26520,19.12600,3.94690,8.24590,34.77580,4.8013,4.4951
2022-02-28,1.23460,0.00250,0.00290,30.06610,13.70120,13.70120,13.62730,10.86580,0.33950,1.29820,69.32940,7.83440,18.98840,3.74010,7.81520,33.37450,3.3474,3.0914
2021-11-30,1.22250,0.00270,0.00310,32.85490,16.26640,16.26640,16.07820,11.96800,0.34270,1.34570,66.87780,8.69080,21.30150,4.16660,8.66760,33.09970,0.82320,0.54150
2021-08-31,1.25190,0.00270,0.00330,33.28210,14.59610,14.59610,14.29140,10.55380,0.31080,1.37940,65.24480,7.15240,16.02250,3.32920,7.13340,31.76910,3.765,3.3995
2021-05-31,1.41630,0.00310,0.00360,33.20610,15.97320,15.97320,15.78730,11.68160,0.31490,1.40010,64.28100,7.88970,14.60120,3.72600,7.86530,31.33150,3.7287,3.4832
2021-02-28,1.38820,0.00310,0.00360,29.74190,13.67880,13.67880,14.58000,11.91960,0.30230,1.38540,64.96340,7.75640,14.48410,3.65510,7.73210,29.61860,3.9239,3.7806
2020-11-30,1.45300,0.00320,0.00370,33.14260,16.07410,16.07410,16.89200,12.75510,0.30740,1.37610,65.40400,8.26030,14.77900,3.97730,8.23350,29.05670,2.47780,2.33390
2020-08-31,1.40170,0.00310,0.00350,31.75320,14.25630,14.25630,16.45880,11.88650,0.29220,1.38080,65.17790,7.45990,13.33510,3.52070,7.43690,27.57110,4.8456,4.5564
2020-05-31,1.36510,0.00360,0.00420,32.10440,15.58260,15.58260,15.29180,11.17430,0.31350,1.31700,68.33620,7.59930,13.69150,3.57310,7.57160,25.89520,4.2642,4.0299
2020-02-29,1.37820,0.00080,0.00120,30.15010,13.36400,13.36400,13.54890,11.08230,0.33250,1.30800,68.80720,7.86440,13.57700,3.73720,7.85790,24.96130,2.3601,2.1051
2019-11-30,1.39350,0.00100,0.00130,32.11350,15.55830,15.55830,15.85220,11.94620,0.34240,1.32430,67.96090,8.81450,14.78480,4.14570,8.80550,24.54600,1.21180,1.06540
2019-08-31,1.39670,0.00110,0.00150,31.06660,14.21440,14.21440,14.11720,10.22490,0.37110,1.36570,65.89900,7.72570,13.28610,3.84540,7.71730,23.29990,3.2451,2.8747
2019-05-31,1.34020,0.00140,0.00170,31.78740,15.47740,15.47740,15.35460,11.25720,0.39420,1.36460,65.95440,8.97020,15.73200,4.50570,8.95760,22.17340,3.2698,3.0539
2019-02-28,1.35370,0.00140,0.00180,29.21670,13.26390,13.26390,13.16470,10.75600,0.38170,1.28250,70.17580,8.30910,14.35650,4.16470,8.29720,21.49910,2.1016,1.8858
2018-11-30,1.33060,0.00150,0.00190,31.09150,15.36000,15.36000,15.18530,12.01940,0.39710,1.32190,68.08470,9.89100,17.14250,4.83530,9.87590,20.46240,1.57560,1.45640
2018-08-31,1.33820,0.00180,0.00230,30.82310,13.99170,13.99170,13.86730,9.80130,0.42960,1.40120,64.23020,9.77540,19.62660,4.28800,9.75750,16.76530,3.2124,2.9394
2018-05-31,1.29130,0.00260,0.00280,31.15490,15.28640,15.28640,15.07770,9.75240,0.46000,1.43620,62.66510,10.42220,21.69460,4.55100,10.39570,15.82530,3.0431,2.777
2018-02-28,1.31140,0.00250,0.00280,28.85730,13.07920,13.07920,12.56200,8.71610,0.42840,1.31920,68.22090,8.80920,17.84740,3.97500,8.78740,16.37450,1.4097,1.2041
2017-11-30,1.24750,0.00220,0.00250,31.00020,15.15710,15.15710,15.11610,11.36810,0.43020,1.32530,67.90720,12.01340,24.68450,5.17340,11.98650,15.57340,1.53170,1.33150
2017-08-31,1.23140,0.00230,0.00260,32.34190,20.49600,20.49600,14.27270,10.30080,0.39900,1.31470,68.45500,10.12520,20.88370,4.33310,10.10210,15.26550,2.9284,2.6266
2017-05-31,1.22410,0.00280,0.00310,31.09650,9.24930,9.24930,9.34510,7.15490,0.44270,1.38790,64.84650,7.93990,16.52270,3.33470,7.91790,13.89800,2.7276,2.5231
2017-02-28,1.28870,0.00280,0.00320,28.57910,12.99510,12.99510,12.76520,9.57240,0.43640,1.33490,67.42050,10.29820,20.20450,4.41860,10.26900,13.43850,0.2406,0.0914
2016-11-30,1.23970,0.00300,0.00340,30.31480,14.79030,14.79030,14.78100,11.15390,0.44050,1.39210,64.64980,13.19060,26.32660,5.18370,13.15040,12.51100,1.63300,1.50740
