,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.80800,0.61860,1.84200,34.42810,10.32170,10.32170,6.56840,5.92050,0.10490,3.11570,2.05130,43.87400,2.54780,3.21520,0.62090,0.97160,50.58070,2.8083,-1.9688
2022-09-30,0.78850,0.66000,2.21020,31.11790,10.37900,10.37900,7.48430,7.37000,0.12520,3.45130,2.65200,33.93640,4.30670,5.67200,0.92240,1.46440,46.38130,1.4227,-3.0206
2022-06-30,0.59360,0.64530,2.22560,25.54830,3.71650,3.71650,0.30460,0.75140,0.11920,4.28770,2.28170,39.44350,0.43130,0.57680,0.08960,0.15300,44.28190,1.6908,-2.2629
2022-03-31,0.63560,0.63800,2.08840,35.72210,12.19140,12.19140,8.95780,8.60830,0.11340,4.03570,2.52590,35.63030,4.44340,5.88150,0.97620,1.60840,45.76780,4.16490,0.22680
2021-12-31,0.52270,0.62520,2.08460,33.52700,8.93050,8.93050,6.32670,6.58490,0.11700,3.60020,2.53930,35.44220,3.44310,4.58510,0.75530,1.29070,44.97080,3.5825,-1.9382
2021-09-30,1.01780,0.66360,2.05260,39.62320,10.90180,10.90180,-1.72270,0.67290,0.09420,2.45140,2.19560,40.99060,0.64110,0.85870,0.13950,0.21570,44.28400,2.3505,-1.9072
2021-06-30,1.71310,0.63580,1.83480,42.50250,8.01060,8.01060,3.80670,5.92520,0.06090,2.26760,1.76980,50.85400,0.90920,1.46590,0.22970,0.33110,64.71680,4.4278,-1.7784
2021-03-31,1.68630,0.61130,1.61350,40.26810,12.09160,12.09160,8.68470,11.08630,0.07670,3.22140,2.12520,42.34850,2.49330,3.99750,0.67880,0.96920,65.62840,5.44850,2.00520
2020-12-31,1.29990,0.60150,1.54960,41.12490,5.95330,5.95330,0.62090,10.04380,0.06020,2.27680,1.64050,54.86120,0.44480,0.53860,0.12310,0.17730,64.96840,4.7461,-0.2436
2020-09-30,1.11820,0.59330,1.57540,47.11040,15.55200,15.55200,12.69480,15.45460,0.06930,1.99880,1.97560,45.55520,2.96280,4.82710,0.83260,1.20490,64.51750,5.6995,1.2332
2020-06-30,0.83340,0.59320,1.59140,54.97480,14.20830,14.20830,10.95630,10.72400,0.05910,1.48150,1.47940,60.83620,2.32930,3.93080,0.63330,0.94760,61.72820,3.1838,-1.1107
2020-03-31,0.88770,0.58680,1.54690,52.51490,18.06750,18.06750,12.93850,11.25080,0.06990,2.02970,1.73480,51.87960,2.85290,4.80340,0.79110,1.17870,62.23910,5.52600,-0.64060
2019-12-31,0.77210,0.57380,1.47430,39.89420,5.21340,5.21340,-0.49110,10.08690,0.06260,2.09620,1.40280,64.15940,0.32110,0.54450,0.08990,0.13680,61.57910,3.9874,-0.4789
2019-09-30,0.77230,0.55960,1.44790,46.87400,14.42770,14.42770,11.67040,10.22760,0.08130,2.05580,1.81650,49.54470,2.90720,4.13240,0.82670,1.28020,59.45600,2.9022,-1.2446
2019-06-30,0.74600,0.56210,1.42590,43.97510,10.38780,10.38780,6.92520,6.30190,0.07840,2.11500,1.88880,47.64890,1.69360,2.40620,0.48570,0.74160,57.65890,3.32,-0.6166
2019-03-31,0.77870,0.53690,1.30950,44.02390,15.42400,15.42400,13.14740,11.41150,0.09640,3.25660,2.00230,44.94880,3.70240,5.17700,1.11980,1.71460,60.14890,4.10930,0.45900
2018-12-31,0.73460,0.53100,1.32890,39.38670,8.85330,8.85330,4.61330,5.09330,0.10330,2.80270,1.97680,45.52800,1.82890,2.58750,0.54010,0.85770,58.90890,3.5593,-1.6548
2018-09-30,1.46580,0.56030,1.28140,39.85920,12.08450,12.08450,10.39440,9.40850,0.10060,2.78360,2.00230,44.94930,3.13380,4.44710,0.94920,1.37800,58.76050,3.3302,-0.0524
2018-06-30,1.15850,0.55180,1.27780,40.58250,10.41470,10.41470,8.07220,7.40740,0.09200,2.78070,1.71970,52.33620,2.28730,3.29470,0.68740,1.02510,56.76310,3.2615,-0.2029
2018-03-31,1.16370,0.54040,1.24730,38.02290,13.42930,13.42930,11.16440,9.61900,0.11090,3.89610,2.05640,43.76500,3.38710,4.87300,1.03720,1.55670,57.10180,4.65560,1.72780
2017-12-31,1.09570,0.54950,1.29280,41.76090,11.37270,11.37270,6.54230,8.77410,0.09690,2.44540,1.76240,51.06700,2.80280,4.09960,0.82920,1.26270,55.68970,3.1676,-0.6201
2017-09-30,1.08350,0.54490,1.27500,41.26350,13.37440,13.37440,10.38520,8.32050,0.09810,2.33580,2.07880,43.29430,2.66920,3.93890,0.79530,1.21490,54.92500,2.0503,-0.9441
2017-06-30,0.95780,0.54270,1.27360,42.41680,11.20840,11.20840,8.12610,6.19970,0.08760,2.21270,1.85030,48.64100,1.82840,2.73870,0.53710,0.83620,53.35180,2.2123,-0.4749
2017-03-31,1.39970,0.54830,1.22110,47.18790,18.07790,18.07790,15.57480,12.36090,0.10070,2.67030,2.14450,41.96850,4.06690,6.00700,1.22550,1.83720,54.00620,4.39660,1.29610
2016-12-31,1.13340,0.54260,1.24030,47.07720,11.89980,11.89980,5.28880,4.55810,0.08970,1.97020,1.80410,49.88520,1.30540,1.94630,0.38700,0.59710,52.93900,1.8258,-2.1432
2016-09-30,1.31790,0.50880,1.08240,47.50680,17.31560,17.31560,14.85660,11.54370,0.09940,1.93820,2.19000,41.09630,3.55230,4.61650,1.10310,1.74480,50.98780,2.7278,0.0555
2016-06-30,1.19920,0.51500,1.10050,50.00000,11.31740,11.31740,8.62070,6.71970,0.07860,1.57740,1.79240,50.21220,1.64790,2.16940,0.50400,0.79930,49.03730,2.95,0.5223
