,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.15240,0.97870,45.90840,49.90770,25.52640,25.52640,24.49210,21.75840,0.21130,1.28530,1.78330,50.46920,450.38170,-13.04440,4.60430,9.60290,0.78210,7.398,6.9759
2022-09-30,1.24920,1.07010,-15.26140,43.44710,15.71850,15.71850,14.03290,11.75730,0.20410,1.15990,1.73460,51.88370,-71.06600,-6.33200,2.40860,4.98400,-2.35220,2.2591,1.8532
2022-06-30,1.16050,1.07700,-13.98370,46.26170,16.72900,16.72900,14.01870,10.65420,0.18330,1.07380,1.66670,54.00000,-53.25580,-5.02410,1.96200,4.10320,-2.57640,0.0698,-0.2794
2022-03-31,1.10140,1.05530,-19.10400,45.29600,12.63210,12.63210,11.57510,14.11210,0.16240,1.08720,1.64380,54.75160,-89.93290,-6.00090,2.30060,4.97120,-1.77800,0.87810,0.56610
2021-12-31,1.33200,1.00410,-247.52170,50.99140,23.62070,23.62070,22.32760,17.28450,0.19030,1.44290,1.67390,53.76720,-1752.17400,-10.91250,3.30630,7.11390,-0.13630,4.0683,3.6738
2021-09-30,1.38090,1.04560,-22.95560,49.59660,21.40480,21.40480,19.22160,14.57050,0.18450,1.75830,1.76170,51.08690,-124.19360,-8.03970,2.69660,5.66280,-1.46660,2.1345,1.7877
2021-06-30,1.46360,1.06440,-16.55520,48.30040,18.77220,18.77220,17.25010,14.86560,0.17710,1.82290,1.68610,53.37900,-85.46510,-7.97610,2.64130,5.50360,-2.03190,2.2427,1.9191
2021-03-31,1.27370,1.10200,-10.82640,48.50540,16.80770,16.80770,16.30010,13.76200,0.17010,1.72260,1.62660,55.33000,-51.25520,-6.31610,2.35060,5.22830,-2.81670,2.13630,1.83600
2020-12-31,1.24020,1.11700,-9.56560,50.41800,24.37310,24.37310,23.00920,18.12580,0.20900,2.21850,1.63530,55.03740,-76.34010,-10.34050,3.79740,8.93550,-3.19360,4.0256,3.6484
2020-09-30,1.19900,1.16730,-7.26220,48.66170,18.84370,18.84370,13.43680,10.97430,0.18030,1.96110,1.61730,55.64780,-27.83780,-4.88730,1.98820,4.65850,-4.36840,2.2611,1.9785
2020-06-30,1.17410,1.18970,-6.90550,47.34240,13.47340,13.47340,10.87760,8.34360,0.15600,1.89760,1.42680,63.07790,-16.68710,-3.25360,1.31100,3.16570,-4.79690,1.2271,0.9166
2020-03-31,1.15520,1.22240,-6.37100,47.55290,15.64960,15.64960,13.53470,11.90330,0.15440,1.96380,1.47500,61.01510,-21.29030,-4.66210,1.84770,4.73570,-5.47060,1.75100,1.79650
2019-12-31,1.21490,1.15420,-7.50950,51.34680,24.83170,24.83170,8.12290,10.22730,0.22330,2.58610,1.68270,53.48490,-35.57830,-5.96030,2.28340,5.48530,-4.00590,4.5539,4.2529
2019-09-30,1.13620,1.26910,-5.28510,50.50150,20.71210,20.71210,17.45240,13.39020,0.19220,2.14570,1.53980,58.45040,-24.72330,-6.06200,2.58360,6.65340,-6.33920,2.977,2.6381
2019-06-30,1.33210,1.21880,-5.60060,50.05380,18.76340,18.76340,14.78500,11.12900,0.18650,2.19100,1.54230,58.35480,-21.80290,-5.02660,2.08540,4.76950,-5.77830,1.4131,1.0585
2019-03-31,1.24670,1.25970,-4.87610,46.65060,13.82020,13.82020,11.16480,9.11290,0.16580,2.08000,1.44090,62.46230,-13.94500,-3.48140,1.52110,3.62160,-6.61410,1.43760,1.05960
2018-12-31,1.37980,1.31800,-4.16930,48.29120,22.94720,22.94720,20.63920,18.73060,0.23950,3.27250,1.74250,51.65110,-33.15050,-10.52240,4.49570,10.54070,-7.80430,4.7262,4.3225
2018-09-30,1.18650,1.37700,-3.89390,48.38880,15.78950,15.78950,14.50050,13.26530,0.20770,2.61850,1.57930,56.98710,-17.77780,-5.85870,2.76690,6.70270,-8.53210,1.9606,1.6966
2018-06-30,1.22550,1.39200,-3.78350,46.70450,15.51140,15.51140,12.89770,10.22730,0.19820,2.39900,1.51860,59.26700,-12.13140,-4.15140,2.03810,4.75560,-9.19290,2.494,2.2568
2018-03-31,1.16960,1.40880,-3.76610,45.57220,11.64850,11.64850,9.53680,7.97000,0.16220,1.81180,1.24510,72.28200,-7.60230,-2.59420,1.29270,3.10760,-9.49410,-2.93080,-3.17120
2017-12-31,1.34770,1.64150,-2.58890,49.56570,25.70260,25.70260,23.76090,-29.38170,0.23840,3.01830,1.28500,70.04090,33.23680,16.27910,-6.99320,-21.32240,-10.71340,4.8012,4.6266
2017-09-30,1.30160,1.22690,-5.46450,48.26750,21.09420,21.09420,17.38600,12.88750,0.19090,2.33790,1.19030,75.61090,-26.03910,-8.04990,2.47160,5.90850,-5.04940,1.5976,1.0947
2017-06-30,1.33240,1.28330,-4.57680,46.09220,17.43490,17.43490,13.69410,8.75080,0.18050,2.06390,1.23620,72.80560,-13.52460,-5.09060,1.59130,3.83160,-5.99880,1.0281,0.7123
2017-03-31,1.28850,1.30710,-4.29890,44.49650,13.50510,13.50510,9.36770,6.01090,0.15740,2.06090,1.19720,75.17560,-7.52170,-2.94120,0.95820,2.30970,-6.34250,0.83580,0.43560
2016-12-31,1.29990,1.27670,-4.61760,49.33620,20.33990,20.33990,19.22460,12.95810,0.22250,3.49450,1.33550,67.39250,-25.63030,-9.75610,2.88310,7.09300,-5.78020,2.8859,2.5852
2016-09-30,1.76030,1.14740,-7.79170,49.73890,22.25850,22.25850,19.12530,12.53260,0.17770,2.72080,1.31620,68.38120,-29.78400,-15.50200,2.23920,4.39040,-3.90360,2.1052,1.817
2016-06-30,1.73450,1.15590,-7.42330,47.27270,15.66430,15.66430,11.67830,7.48250,0.16890,2.65490,1.32040,68.16080,-15.92920,-8.47060,1.27550,2.48280,-4.06720,1.6657,1.3989
2016-03-31,1.96900,1.02800,-36.69340,42.07880,8.38220,8.38220,1.84410,1.42500,0.13180,2.40770,1.03920,86.60520,-12.40880,-2.33840,0.18790,0.34790,-0.78470,0.07340,-0.21470
2015-12-31,2.10620,1.02260,-45.30210,49.82160,23.18670,23.18670,22.41380,16.58740,0.20150,2.85140,1.23490,72.87750,-289.58330,-53.87600,3.33090,6.54270,-0.55080,2.0441,1.8325
2015-09-30,2.35930,1.07290,-14.73150,48.17160,16.24470,16.24470,13.85370,8.08720,0.17590,2.20660,1.16370,77.34180,-42.28190,-17.47570,1.55820,3.08220,-1.68740,1.5548,1.2958
2015-06-30,2.85740,0.65050,1.86340,47.36840,18.56730,18.56730,15.71640,10.38010,0.14930,1.97800,1.19890,75.06580,8.28310,10.78570,1.64850,2.89490,8.81530,0.7443,0.5095
2015-03-31,2.97620,0.61830,1.62180,44.80790,9.73020,9.73020,10.46610,6.05070,0.12980,1.77170,1.12820,79.77110,4.20250,5.16430,0.93370,1.60410,9.92890,0.71630,0.56930
2014-12-31,3.05730,0.55110,1.22920,50.05480,-79.93420,-79.93420,-82.18200,11.01970,0.17500,2.64060,1.29450,69.52300,-33.47800,-38.85860,-8.88420,-15.02760,12.58420,-2.654,-2.8538
2014-09-30,2.37040,0.51200,1.05030,47.70200,14.41500,14.41500,10.51530,10.23680,0.11780,2.26890,1.23580,72.82730,2.06660,2.34350,0.54940,1.00860,13.46910,-0.447,-0.6235
2014-06-30,2.41660,0.36980,0.58770,47.09260,9.90670,9.90670,7.03520,59.15290,0.11740,2.23330,1.17550,76.56140,1.87100,2.06020,0.65720,1.17910,16.61620,0.4609,0.3004
2014-03-31,2.24090,0.39650,0.65810,46.98700,8.71340,8.71340,7.24760,10.34200,0.10570,1.13020,0.71110,126.57170,2.26850,3.83570,0.73180,1.36900,14.74040,0.04650,-0.01940
