,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.73990,0.26350,0.35780,57.08170,14.04610,14.04610,14.14960,12.45170,0.15530,1.00390,1.18050,76.24030,4.03120,31.09270,1.93420,2.96890,13.85910,0.3631,0.2673
2022-09-30,1.69170,0.26890,0.36780,55.69070,10.55420,10.55420,9.91090,8.58900,0.15760,1.20630,1.37660,65.37820,2.80080,28.51440,1.35360,2.04760,13.36860,0.158,0.0857
2022-06-30,1.57550,0.27680,0.38270,54.67080,8.49090,8.49090,11.46030,8.93190,0.14330,1.45730,1.21100,74.31950,2.66910,35.58200,1.27980,1.93040,13.26060,-0.8081,-0.8835
2022-03-31,1.63490,0.27870,0.38630,55.58980,5.00770,5.00770,3.90340,4.76800,0.13230,1.63660,1.37630,65.39290,1.30540,17.54880,0.63100,0.94160,13.25950,0.58320,0.50770
2021-12-31,1.57560,0.28100,0.39070,57.72750,11.83940,11.83940,12.40870,10.22390,0.14630,2.01580,1.30720,68.84840,3.07860,49.13130,1.49540,2.21360,13.42320,0.3472,0.2555
2021-09-30,1.67140,0.27850,0.38600,58.22680,10.10260,10.10260,9.40440,7.47810,0.13630,2.22490,1.53530,58.61960,2.02790,26.56900,1.01930,1.46320,13.48450,0.4101,0.3246
2021-06-30,1.56490,0.28070,0.39030,58.16770,7.31040,7.31040,6.38060,5.28870,0.13440,2.31870,1.52580,58.98410,1.42830,22.83610,0.71070,1.02730,13.39780,0.7716,0.7075
2021-03-31,1.61740,0.27560,0.38040,57.29710,2.58750,2.58750,-3.51820,-2.89460,0.12330,,1.41570,63.57130,-0.70210,-9.11490,-0.35700,-0.50860,13.52960,0.55100,0.49070
2020-12-31,1.51370,0.27300,0.46820,58.64550,8.02390,8.02390,3.20630,2.51920,0.13040,2.40530,1.26810,70.97090,0.67790,5.07250,0.32840,0.49290,13.86480,0.3723,0.2758
2020-09-30,2.02350,0.27320,0.37580,57.79300,10.99100,10.99100,9.80500,12.77460,0.13090,,1.50950,59.62050,3.18800,13.56600,1.67230,2.31720,13.85000,0.3433,0.2718
2020-06-30,1.88010,0.27810,0.38530,57.03770,8.33100,8.33100,7.92600,5.63380,0.12430,,1.43940,62.52690,1.37090,6.33610,0.70010,0.98960,13.45890,0.2979,0.2315
2020-03-31,1.93470,0.28060,0.39010,58.04610,3.94790,3.94790,2.83570,2.04410,0.11590,,1.47830,60.88080,0.46460,2.31060,0.23690,0.33420,13.26500,0.81230,0.74720
2019-12-31,2.07900,0.26750,0.36520,59.53980,14.78350,14.78350,14.40280,13.93930,0.13670,,1.37330,65.53520,3.65250,15.48220,1.90550,2.67540,13.72610,0.2652,0.192
2019-09-30,2.24010,0.26660,0.36350,59.87120,12.22310,12.22310,10.42270,8.76360,0.12940,,1.78220,50.50040,2.13900,8.95890,1.13440,1.56870,13.61410,0.5428,0.4593
2019-06-30,2.12810,0.24510,0.38990,57.75960,7.47390,7.47390,7.05670,4.19050,0.12380,,1.67200,53.82860,1.00630,4.41130,0.51890,0.75970,13.32710,0.2591,0.1801
2019-03-31,2.89410,0.26950,0.36890,58.13120,4.26280,4.26280,4.44240,3.10470,0.10960,,1.55210,57.98740,0.64110,1.90990,0.34030,0.46830,13.78180,0.45190,0.37280
2018-12-31,2.48670,0.27060,0.44350,60.19470,16.66390,16.66380,15.95260,16.27440,0.12610,,1.56510,57.50550,3.98490,12.04340,2.05270,2.90670,13.92380,0.5789,0.4794
2018-09-30,2.46520,0.27780,0.45980,60.26450,13.57010,13.57010,12.88350,18.96930,0.12960,,1.81980,49.45500,4.81200,15.52440,2.45930,3.47540,13.47700,0.5943,0.5037
2018-06-30,2.26960,0.28810,0.48390,58.20950,13.27130,13.27130,12.53220,9.67530,0.13200,,1.71480,52.48570,2.63710,9.69060,1.27730,1.87720,12.64370,0.5047,0.3959
2018-03-31,2.14250,0.29250,0.49410,57.12180,5.12650,5.12650,3.82410,3.17750,0.11920,,1.59230,56.52230,0.79540,3.11400,0.37890,0.56280,12.39170,0.75180,0.63480
2017-12-31,2.40740,0.31340,0.45640,60.60510,16.35340,16.35340,16.15170,-11.94840,0.12600,,1.45480,61.86370,-3.16390,-10.16750,-1.50600,-2.17240,12.80680,0.5427,0.4042
2017-09-30,2.70190,0.29280,0.41400,61.40880,18.35750,18.35750,17.95200,13.17380,0.12910,,1.73660,51.82620,3.21240,8.59040,1.70050,2.27180,13.67470,0.5428,0.4546
2017-06-30,2.47790,0.29570,0.41980,61.26520,19.72650,19.72650,18.73330,13.73670,0.13420,,1.74430,51.59750,3.53510,9.53800,1.84360,2.48990,13.36720,0.7834,0.6994
2017-03-31,2.52360,0.29840,0.42530,61.14660,12.80100,12.80100,11.51520,8.91070,0.12670,,1.81990,49.45210,2.16800,6.00080,1.12890,1.52110,13.12000,1.40880,1.32600
2016-12-31,2.28810,0.30070,0.43000,61.90100,20.72750,20.72750,19.63770,13.63310,0.14350,,1.31450,68.46780,3.80650,10.79060,1.95620,2.66200,13.02150,0.8861,0.7562
2016-09-30,2.27350,0.30890,0.44700,62.20340,19.45070,19.45070,18.40820,13.41320,0.14050,,1.70550,52.76900,3.61240,10.70210,1.88510,2.49650,12.55590,0.6408,0.5197
2016-06-30,2.18350,0.31320,0.45600,61.93400,16.68710,16.68710,15.73730,11.46320,0.13480,,1.62770,55.29110,2.99390,8.72000,1.54480,2.05620,12.21580,0.9354,0.7594
2016-03-31,2.16080,0.31490,0.45960,62.92920,13.54400,13.54400,11.52200,8.32500,0.12310,,1.40060,64.26000,1.97060,5.62050,1.02490,1.35010,12.00650,0.44280,0.31620
2015-12-31,1.61630,0.26360,0.42350,63.83760,21.15040,21.15040,19.74840,14.98940,0.15330,,1.69030,53.24570,4.32410,12.68600,2.29790,3.18420,11.91250,0.2596,0.131
2015-09-30,1.67050,0.27130,0.44010,63.86350,20.66310,20.66310,19.99040,15.83370,0.14680,,2.16210,41.62660,4.46470,14.04520,2.32430,3.25340,11.50750,0.7777,0.5908
2015-06-30,1.54720,0.27960,0.45870,63.94210,19.89040,19.89040,18.49130,12.92750,0.14760,,2.29310,39.24890,3.71950,12.93170,1.90760,2.67950,11.05360,0.6853,0.5811
2015-03-31,1.75200,0.26310,0.42200,61.57950,12.34780,12.34780,10.86750,7.51360,0.12320,,2.10280,42.79930,1.73700,5.05900,0.92540,1.28000,11.43410,0.52950,0.42270
2014-12-31,1.85710,0.21520,0.27420,61.28360,-63.70730,-63.70730,-63.03560,-69.86200,0.13300,,1.83940,48.92970,-15.64510,-41.04090,-9.29310,-12.27800,11.81910,0.6169,0.5052
2014-09-30,2.11410,0.17890,0.21790,63.48700,15.31220,15.31220,14.70820,9.20150,0.11770,,1.82480,49.32060,1.67360,4.73510,1.08270,1.37410,14.13010,-0.0984,-0.2014
2014-06-30,2.22290,0.16950,0.20400,60.85400,9.42660,9.42660,23.95280,17.98290,0.12130,,2.19240,41.05080,3.34420,9.08120,2.18110,2.77750,13.91900,0.8995,0.8082
2014-03-31,2.68260,0.17610,0.21380,61.54180,-0.52990,-0.52990,12.64850,9.45220,0.12030,,1.95700,45.98840,1.75290,5.20940,1.13740,1.44420,13.32810,0.25100,0.13530
2013-12-31,2.56970,0.12040,0.13680,63.09670,15.34240,15.34240,14.54150,11.91900,0.12330,,2.20230,40.86610,2.07880,4.83810,1.47010,1.82860,14.74600,0.7692,0.6782
2013-09-30,2.62770,0.12020,0.13670,62.96390,12.23010,12.23010,11.59750,8.35860,0.11630,,2.15840,41.69790,1.35540,3.15800,0.97180,1.19240,14.49010,0.3444,0.2656
2013-06-30,2.56820,0.12310,0.14040,62.61410,12.03610,12.03610,10.94120,8.50790,0.11490,,2.26030,39.81840,1.37550,3.33410,0.97770,1.20610,14.07750,0.5615,0.4199
2013-03-31,2.48650,0.12400,0.14160,63.33080,8.21370,8.21370,7.26020,8.59140,0.10770,,1.98870,45.25490,1.28960,3.17360,0.92570,1.12960,13.81170,-0.01740,-0.15680
2012-12-31,2.53210,0.12490,0.14280,64.25320,11.47440,11.47440,12.26330,8.38890,0.11600,,2.60220,34.58630,1.36720,3.40230,0.97330,1.19640,13.76770,0.2823,0.1111
2012-09-30,2.62500,0.12370,0.14110,60.25220,3.82720,3.82720,3.46960,1.50230,0.11230,,2.81630,31.95690,0.23730,0.56490,0.16870,0.20790,13.73850,0.3384,0.1679
2012-06-30,2.91050,0.12170,0.13860,62.19970,8.07410,8.07410,8.33490,5.37340,0.10690,,2.63990,34.09210,0.80040,1.87490,0.57430,0.70300,13.70200,0.3995,0.2341
2012-03-31,3.10930,0.12230,0.13930,61.41400,4.61990,4.61990,2.25670,1.57870,0.10380,,2.28940,39.31120,0.22720,0.53750,0.16390,0.19950,13.55490,0.19170,0.03800
2011-12-31,3.02700,0.12350,0.14090,62.36410,11.88150,11.88140,10.92730,8.57700,0.11230,,1.94100,46.36720,1.35620,3.16440,0.96310,1.18870,13.46830,0.4376,0.2958
2011-09-30,3.02310,0.12590,0.14400,64.35220,12.39160,12.39160,10.94860,7.56590,0.11390,,2.49050,36.13690,1.20600,2.90560,0.86200,1.05420,13.19730,0.3638,0.2259
