,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2013-03-31,0.48060,0.14300,0.16680,100.00000,30.93020,30.93020,25.65890,15.34880,0.00970,0.09980,901.46510,2.31200,2.49910,0.15450,1.80590,7.63850,-0.28710,-0.32530
2012-12-31,0.54150,0.14540,0.17020,100.00000,34.07410,34.07410,28.31280,15.55560,0.00910,0.08810,1021.55600,2.41860,2.62370,0.15790,1.88040,7.50590,0.7004,0.6683
2012-09-30,0.53280,0.15800,0.18760,100.00000,35.70230,35.70230,30.18400,19.89970,0.01020,0.09550,942.21570,2.87180,3.08210,0.20990,2.19730,7.42360,0.4746,0.4504
2012-06-30,0.52970,0.17990,0.21940,100.00000,39.28290,39.28290,33.67110,20.34300,0.01150,0.10450,860.85740,3.33450,3.59900,0.24590,2.47550,7.15040,-0.2591,-0.2858
2012-03-31,0.55130,0.19350,0.23990,100.00000,31.87550,31.87550,26.32460,16.40030,0.01070,0.10080,892.80910,2.45500,2.84380,0.17490,1.88640,6.54940,0.07700,0.04400
2011-12-31,0.57150,0.20600,0.25940,100.00000,28.93080,28.93080,22.64150,14.64510,0.01030,0.09850,913.90830,2.11300,2.61760,0.15020,1.67780,6.06840,0.3678,0.3328
2011-09-30,0.59260,0.20730,0.26150,100.00000,36.66390,36.66390,30.48260,18.62830,0.01150,0.10140,887.27350,2.87390,3.55700,0.21380,2.27810,6.02980,0.052,0.0041
2011-06-30,0.58920,0.22930,0.29760,100.00000,37.81510,37.81510,32.43700,20.00000,0.01220,0.09830,915.12610,3.53430,3.89970,0.24390,2.72370,5.57030,0.5056,0.4734
2011-03-31,0.57850,0.23610,0.30910,100.00000,37.77960,37.77960,32.64290,20.13260,0.01270,0.10220,880.31480,3.74600,4.14960,0.25610,2.86150,5.38020,1.07950,1.04810
2010-12-31,0.57600,0.24370,0.32220,100.00000,26.26440,26.26440,20.31940,10.55900,0.01220,0.09670,930.34610,1.91130,2.14760,0.12860,1.44560,5.17810,-0.3777,-0.4171
2010-09-30,0.56470,0.24970,0.33270,100.00000,26.43460,26.43460,18.72060,11.66510,0.01220,0.10270,876.46280,2.05470,2.25170,0.14200,1.54170,5.05130,0.1392,0.1157
2010-06-30,0.62630,0.18200,0.22250,100.00000,37.31480,37.31480,31.29630,18.98150,0.01310,0.10400,865.00000,3.48700,3.83110,0.24910,2.85240,4.92490,0.7268,0.706
2010-03-31,0.61510,0.18750,0.23080,100.00000,8.28220,8.28220,1.32920,0.61350,0.01250,0.09870,911.68710,0.10580,0.11670,0.00770,0.08600,4.75290,-0.49580,-0.52020
2009-12-31,0.64160,0.22960,0.29800,100.00000,32.65720,32.65720,26.97770,16.63290,0.01310,0.10730,838.57000,3.23280,3.60840,0.21740,2.49050,4.36530,0.6369,0.6091
2009-09-30,0.67650,0.23620,0.30920,100.00000,37.88330,37.88330,31.65180,19.78240,0.01490,0.11970,752.13650,4.07910,4.57140,0.29420,3.11580,4.21930,-0.3515,-0.385
2009-06-30,0.71620,0.25270,0.33810,100.00000,37.14290,37.14290,30.87560,18.89400,0.01740,0.13240,679.68660,4.44300,5.01710,0.32930,3.32040,3.97650,0.8159,0.7841
2009-03-31,0.73370,0.15950,0.18970,100.00000,35.28350,35.28350,31.95320,19.62200,0.02020,0.15540,579.12690,5.06860,5.77790,0.39710,4.26030,3.71170,0.13750,0.10990
