,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.15140,0.15400,0.18200,39.72280,21.24940,21.24940,20.82070,15.98510,0.19600,2.05100,43.88170,5.34580,119.71970,3.13290,4.52270,20.70300,0.7364,0.6103
2022-09-30,1.03140,0.14360,0.16770,43.63950,26.59160,26.59160,26.32250,20.13390,0.20520,2.13780,42.09870,7.29220,418.64490,4.13230,6.24500,20.04030,1.87090,1.75950
2022-06-30,1.12820,0.07680,0.08330,40.57790,21.49970,21.49970,21.29620,16.66250,0.19660,1.33370,67.47950,5.82110,42.65040,3.27520,5.37380,18.95780,2.7393,2.5416
2022-03-31,1.47080,0.14480,0.16940,40.96540,23.33230,23.33230,23.18840,17.71150,0.21050,2.10080,42.84040,6.37560,59.19590,3.72810,5.45230,18.23680,1.4498,1.3646
2021-12-31,1.25090,0.15870,0.18880,42.73590,25.44300,25.44300,25.35370,19.37050,0.21650,1.90710,47.19200,7.52130,102.82240,4.19460,6.32730,17.46840,1.2408,1.0787
2021-09-30,1.14170,0.04450,0.04670,43.31880,27.37290,27.37290,27.32350,20.92260,0.21400,1.78130,50.52570,7.31650,45.02680,4.47690,6.99070,18.85300,1.43710,1.29560
2021-06-30,1.04390,0.07050,0.07590,38.94620,21.38540,21.38540,21.24910,17.06950,0.19270,1.33690,67.31830,5.82600,49.34360,3.29010,5.41520,17.82780,2.5775,2.4673
2021-03-31,1.46710,0.13200,0.15220,38.27000,21.02540,21.02540,20.96410,16.46220,0.19610,1.99670,45.07450,5.42850,46.21110,3.22900,4.71170,17.71090,0.9875,0.9149
2020-12-31,1.47730,0.00010,0.00020,38.96640,22.16870,22.16870,22.15330,17.04280,0.18470,1.90600,47.21940,4.65850,18.42300,3.14780,4.65800,20.31290,1.0508,0.9043
2020-09-30,1.41030,0.00010,0.00020,41.80410,26.02660,26.02660,26.01570,20.18950,0.19350,2.02590,44.42490,5.90870,23.44460,3.90630,5.90810,20.23160,1.49230,1.51360
