,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.28730,0.40320,-12.23560,-12.23560,-13.04910,-10.38070,0.08060,-4.17050,-4.17050,-0.83630,-2.97210,195.62660,28.9183,28.9183
2022-06-30,0.25870,0.34900,5.06320,5.06320,4.20240,4.32620,0.07480,1.38520,1.38520,0.32350,1.02690,224.58940,18.3592,18.3592
2022-03-31,0.24480,0.32420,11.25300,11.25300,10.42170,10.28030,0.07620,3.12510,3.12510,0.78380,2.36000,241.52370,21.79470,21.79470
2021-12-31,0.23350,0.30460,14.50000,14.50000,16.04610,13.81670,0.08170,4.25200,4.25330,1.12920,3.25920,258.01530,24.626,24.626
2021-09-30,0.16070,0.19150,-2.46150,-2.46150,-3.00850,-2.52990,0.07990,-0.74160,-0.74160,-0.20220,-0.62240,253.39990,30.0546,30.0546
2021-06-30,0.15500,0.18340,25.21500,25.21500,24.70780,22.10110,0.08700,6.52780,6.52780,1.92250,5.51600,260.32210,18.3051,18.3051
2021-03-31,0.16480,0.19730,14.16790,14.16790,13.59790,12.45960,0.08170,3.53060,3.53060,1.01760,2.94870,241.57680,22.83930,22.83930
2020-12-31,0.16420,0.19640,3.56970,3.56970,4.31130,2.29790,0.08440,0.65240,0.65240,0.19400,0.54530,243.25170,16.4715,16.4715
2020-09-30,0.06900,0.07410,10.69460,10.69460,10.44020,9.31190,0.08660,2.53410,2.53410,0.80610,2.35930,239.98030,27.4277,27.4277
2020-06-30,0.06270,0.06680,10.88520,10.88520,10.56210,8.50430,0.07850,2.05550,2.05550,0.66780,1.92670,232.32010,15.394,15.394
2020-03-31,0.07360,0.07950,-1.81830,-1.81830,-2.20090,0.83810,0.07280,0.19360,0.19360,0.06100,0.17930,214.58800,12.55680,12.55680
2019-12-31,0.06490,0.06940,8.81200,8.81200,9.89470,9.83000,0.08100,2.38310,2.38310,0.79650,2.22840,223.85170,9.0255,9.0255
2019-09-30,0.06590,0.07060,4.94130,4.94130,4.55420,5.11120,0.07560,1.16210,1.16210,0.38630,1.08560,220.49670,15.6691,15.6691
2019-06-30,0.06660,0.07130,18.95620,18.95620,18.53640,16.57110,0.07610,3.74680,3.74680,1.26140,3.49730,218.06440,9.7558,9.7558
2019-03-31,0.06990,0.07520,21.47560,21.47560,21.08740,18.03560,0.07670,4.20750,4.20750,1.38330,3.91320,206.68700,11.36860,11.36860
2018-12-31,0.07460,0.08060,-39.28930,-39.28930,-39.73610,-21.80010,0.07220,-4.95560,-4.95560,-1.57390,-4.58600,193.37280,1.6225,1.6225
2018-09-30,0.07070,0.07610,10.19240,10.19240,9.78440,10.24450,0.07930,2.38180,2.38180,0.81270,2.21340,204.91090,10.1506,10.1506
2018-06-30,0.07140,0.07690,3.61820,3.61820,3.21000,3.69240,0.07920,0.84810,0.84810,0.29260,0.78760,201.69720,-1.5498,-1.5498
2018-03-31,0.07060,0.07590,12.89630,12.89630,12.47130,12.05150,0.07420,2.52050,2.52050,0.89450,2.34270,203.62090,4.80820,4.80820
2017-12-31,0.07040,0.07570,38.10100,38.10100,37.71220,31.08300,0.07970,6.98760,6.98760,2.47890,6.49600,204.94740,2.9258,2.9258
2017-09-30,0.07360,0.07950,-51.97430,-51.97430,-52.39540,-37.05510,0.07210,-8.02290,-8.02290,-2.67120,-7.43230,194.05210,10.0217,10.0217
2017-06-30,0.06870,0.07380,18.52800,18.52800,18.00150,16.05070,0.06800,2.86170,2.86170,1.09080,2.66510,209.05390,6.1608,6.1608
2017-03-31,0.07050,0.07590,23.39590,23.39590,22.79220,19.64220,0.06690,3.49360,3.49360,1.31410,3.24730,203.31910,9.35910,9.35910
2016-12-31,0.07270,0.07840,26.30950,26.30950,25.74980,23.14630,0.07570,4.62610,4.62610,1.75210,4.28970,197.44730,10.0229,10.0229
2016-09-30,0.07300,0.07870,21.83310,21.83310,21.24440,19.55660,0.06970,3.67360,3.67360,1.36360,3.40540,196.66620,6.9191,6.9191
2016-06-30,0.07350,0.07930,13.68260,13.68260,13.04720,10.90370,0.06710,1.94970,1.94970,0.73160,1.80650,190.65680,7.4528,7.4528
2016-03-31,0.07530,0.08140,14.99910,14.99910,14.25610,13.82280,0.05960,2.18980,2.18980,0.82320,2.02490,184.91710,8.84240,8.84240
2015-12-31,0.07680,0.08320,28.29030,28.29030,27.68550,23.52690,0.07390,4.69580,4.69580,1.73900,4.33510,178.21200,6.9681,6.9681
2015-09-30,0.07860,0.08530,6.86200,6.86200,6.18710,6.64750,0.06140,1.18290,1.18290,0.40840,1.08990,173.75700,6.3082,6.3082
2015-06-30,0.07630,0.08260,18.26150,18.26150,17.61240,15.03520,0.06470,2.70570,2.70570,0.97310,2.49920,174.84300,4.1409,4.1409
2015-03-31,0.07690,0.08330,25.99180,25.99180,25.36560,22.49800,0.06750,4.21280,4.21280,1.51870,3.88900,172.62910,7.88790,7.88790
2014-12-31,0.07890,0.08570,25.39280,25.39280,24.71300,24.17720,0.06760,3.99880,3.99880,1.43130,3.68330,166.74390,2.6137,2.6137
2014-09-30,0.10740,0.12030,21.78120,21.78120,20.97230,17.89960,0.07150,4.08080,4.08080,1.40200,3.64250,163.14590,7.5415,7.5415
2014-06-30,0.10820,0.12130,25.52650,25.52650,24.90840,19.97880,0.06850,4.06840,4.06840,1.40590,3.62830,160.26940,5.0484,5.0484
2014-03-31,0.06490,0.06940,28.26120,28.26120,27.67170,22.89530,0.06380,4.29160,4.29160,1.50170,4.01310,152.80000,7.82510,7.82510
2013-12-31,0.06550,0.07010,30.30450,30.30450,29.80100,24.03490,0.07660,5.26310,5.26310,1.85150,4.91840,146.56790,5.3178,5.3178
2013-09-30,0.06780,0.07270,22.70360,22.70360,22.15870,16.75060,0.07000,3.55090,3.55090,1.19100,3.31020,140.19810,8.1389,8.1389
2013-06-30,0.07390,0.07980,25.08720,25.08720,23.80540,20.34950,0.06930,4.16200,4.16200,1.40930,3.85450,136.30530,3.8279,3.8279
2013-03-31,0.10720,0.12000,35.33890,35.33890,34.35320,28.10200,0.06910,5.63810,5.63810,1.94090,5.03390,136.43010,5.10330,5.10330
2012-12-31,0.10830,0.12150,4.08820,4.08820,2.99360,4.61850,0.06430,0.87290,0.87290,0.29720,0.77830,130.95540,4.0618,4.0618
2012-09-30,0.10760,0.12060,27.27980,27.27980,26.18620,20.58460,0.06200,3.69800,3.69800,1.27580,3.30010,131.22480,3.4263,3.4263
2012-06-30,0.11310,0.12750,21.37350,21.37350,20.25300,18.15070,0.06250,3.34330,3.34330,1.13500,2.96530,123.75090,2.7359,2.7359
2012-03-31,0.11440,0.12920,28.49990,28.49990,27.44490,24.39340,0.06520,4.81290,4.81290,1.58990,4.26210,120.30400,3.11710,3.11710
2011-12-31,0.11870,0.13470,-2.28390,-2.28390,-3.30420,3.19160,0.06810,0.67600,0.67600,0.21720,0.59570,112.98520,3.1681,3.1681
2011-09-30,0.11840,0.13430,2.19290,2.19290,0.91610,6.15280,0.05470,1.03510,1.03510,0.33650,0.91250,113.25440,3.8835,3.8835
2011-06-30,0.12240,0.13950,13.08140,13.08140,11.96690,11.15850,0.06190,2.13430,2.13430,0.69100,1.87300,113.21090,2.7927,2.7927
