,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.97540,0.28060,0.46040,100.00000,29.96370,29.96370,21.53950,16.74930,0.03930,0.60360,149.10800,5.24200,6.44960,0.66060,3.72510,45.72410,-14.22870,-14.35120
2022-09-30,0.97590,0.31440,0.54720,100.00000,21.54620,21.54620,22.04720,15.64070,0.03450,0.49010,183.64000,4.71430,5.85260,0.54230,3.19110,43.84470,-20.8524,-20.9598
2022-06-30,0.96710,0.28430,0.45990,100.00000,17.32890,17.32890,15.26860,11.00070,0.03160,0.51200,175.79470,3.21170,3.91830,0.34950,2.26960,44.05090,26.6798,26.5617
2022-03-31,0.97580,0.26880,0.43850,100.00000,17.39620,17.39620,16.19900,12.08380,0.03660,0.47180,190.77440,3.75190,4.30720,0.44190,2.74360,41.40990,5.2744,5.1668
2021-12-31,0.97770,0.26530,0.41190,100.00000,20.72390,20.72390,19.80130,15.82680,0.04120,0.57900,155.44000,5.15490,5.73410,0.65150,3.78700,41.70320,-10.76740,-10.85690
2021-09-30,0.98670,0.29050,0.43070,100.00000,20.89050,20.89050,20.77920,15.95550,0.04350,0.55150,163.20220,5.16680,5.78090,0.69320,3.66570,40.35700,21.3402,21.4576
2021-06-30,0.97120,0.28520,0.46750,100.00000,14.81180,14.81180,15.58070,12.42410,0.04320,0.50750,177.34120,3.87720,4.35090,0.53710,2.77150,38.54500,6.6573,6.4824
2021-03-31,0.97190,0.29720,0.45070,100.00000,17.49580,17.49580,18.84490,14.96630,0.04230,0.52620,171.04550,4.64840,5.24450,0.63320,3.26680,37.12080,-5.6901,-5.8636
2020-12-31,0.95650,0.30190,0.49290,100.00000,18.67690,18.67690,17.95680,13.99640,0.04140,0.54040,166.55270,4.19470,4.72440,0.58150,2.92820,36.09480,9.16510,9.04580
2020-09-30,0.97720,0.31670,0.53180,100.00000,16.69070,16.69070,12.31360,10.10100,0.04380,0.47530,189.35060,2.91250,3.17820,0.44020,1.99010,35.03310,6.6703,6.5445
