,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.17180,0.68390,2.20630,100.00000,54.73610,54.73610,53.10300,43.40730,0.15020,1.69840,52.99120,39.72620,-50.24880,6.52050,12.55910,6.64850,3.1668,2.8201
2022-09-30,1.24840,0.67890,2.26280,100.00000,54.06530,54.06530,53.37040,43.41560,0.15300,1.81750,49.51880,38.90710,-57.64710,6.64420,12.49500,6.66980,4.0104,3.7212
2022-06-30,1.25870,0.68790,2.32220,100.00000,54.90270,54.90270,50.90050,41.38620,0.15170,1.73130,51.98290,36.48170,-45.87620,6.27920,11.38530,6.44210,2.5357,2.3415
2022-03-31,1.33740,0.66130,2.06220,100.00000,57.09310,57.09310,53.66750,50.91930,0.13900,1.78850,50.32130,37.04590,-62.67270,7.07960,12.54650,7.28410,1.81650,1.51680
2021-12-31,1.28770,0.63970,1.88280,100.00000,54.19860,54.19860,54.12190,45.60970,0.13850,1.73520,51.86730,32.22270,-60.22790,6.31550,11.60940,7.53370,3.2019,2.9733
2021-09-30,1.33050,0.66110,2.04650,100.00000,54.50350,54.50350,56.48950,48.42530,0.14080,1.76770,50.91270,35.64150,-55.40510,6.81730,12.07970,6.88310,2.5839,2.331
2021-06-30,1.33480,0.66950,2.12520,100.00000,51.70050,51.70050,54.72620,45.62720,0.12970,1.63290,55.11710,31.59020,-43.64170,5.91790,10.43960,6.61940,2.2876,2.0929
2021-03-31,1.42960,0.67300,2.15880,100.00000,52.87610,52.87610,52.70760,43.99520,0.11940,1.56910,57.35740,28.45140,-46.31370,5.25290,9.30470,6.47680,1.46590,1.32160
2020-12-31,1.61330,0.64950,1.95310,100.00000,49.95150,49.95150,52.62140,43.32520,0.12270,1.55710,57.80100,27.51230,-793.33330,5.31500,9.64290,6.52060,2.2346,2.0851
2020-09-30,1.85470,0.68230,2.14720,100.00000,54.86060,54.86060,49.90880,39.43190,0.12140,1.62790,55.28540,25.83680,796.31580,4.78890,8.20940,5.87360,1.6556,1.4902
2020-06-30,1.95310,0.65790,1.92340,100.00000,51.18440,51.18440,50.67470,42.57870,0.10380,1.55330,57.94000,21.85290,151.54750,4.42000,7.47530,6.47210,1.4501,1.2681
2020-03-31,1.86600,0.69690,2.29870,100.00000,55.15090,55.15090,49.56350,42.23000,0.13080,1.64240,54.79920,31.21890,-1801.06400,5.52400,9.46390,5.40140,1.84060,1.63370
2019-12-31,1.41990,0.59030,1.44110,100.00000,54.34980,54.34980,56.07160,47.57590,0.15100,1.75580,51.25960,35.49100,438.41340,7.18290,14.53890,5.87590,2.9008,2.7214
2019-09-30,1.38580,0.60860,1.55480,100.00000,59.43590,59.43590,56.72710,47.19050,0.17190,1.78680,50.36940,42.37190,-3572.88100,8.11360,16.58540,4.92570,2.3275,2.1107
