,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-01-31,2.07020,0.62170,2.53390,37.29060,19.70440,23.49040,19.70440,15.48370,0.13810,0.78900,1.31780,68.29670,9.17230,12.08770,2.13600,3.46940,72.00280,-4.16580,-3.55730
2022-10-31,1.97660,0.62380,2.56100,34.25590,18.56980,20.82260,18.56980,14.45680,0.17260,1.20240,1.74520,51.56930,11.07330,14.60940,2.49250,4.16630,67.82760,13.9738,14.1443
2022-07-31,1.96660,0.62800,2.69110,32.55570,18.00450,20.10350,18.00450,13.35980,0.16240,1.04280,1.62190,55.49210,9.90230,13.46330,2.17120,3.68390,63.07070,7.0863,7.8104
2022-04-30,2.07270,0.63180,2.58450,33.29840,19.08750,20.48620,19.08750,15.69190,0.15900,0.98760,1.56120,57.64850,11.09110,15.25870,2.49350,4.08340,61.86120,2.5326,3.8445
2022-01-31,2.25450,0.64840,2.65670,30.03450,12.02840,14.42160,12.02840,9.43670,0.12020,0.84370,1.40910,63.87190,5.07640,6.74270,1.13550,1.78490,58.04740,-8.25150,-7.32710
2021-10-31,2.15120,0.64080,2.62620,31.05850,14.23150,16.08550,14.23150,11.31810,0.13470,1.15160,1.89640,47.45920,6.96540,9.25870,1.52650,2.50190,59.83800,10.8399,11.5599
2021-07-31,2.17330,0.67230,3.04840,34.29340,18.65190,20.76860,18.65190,14.46170,0.14290,1.18160,1.65380,54.42010,10.59560,14.72880,2.06600,3.47200,50.74160,8.099,9.1549
2021-04-30,2.29380,0.68840,3.13750,34.25110,19.17400,21.39660,19.17400,14.84490,0.15270,1.31210,1.57370,57.18860,11.85750,16.89320,2.26640,3.69510,48.39360,5.2138,6.4381
2021-01-31,2.34020,0.69940,3.26320,36.29280,16.76910,19.74320,16.76910,13.43280,0.12070,0.97460,1.46830,61.29720,8.68950,12.81680,1.62160,2.61210,44.94020,0.45240,1.42040
2020-10-31,2.23930,0.71660,3.55360,33.50120,11.46850,14.33560,11.46850,7.77930,0.12960,1.29450,1.79470,50.14700,5.85600,8.88000,1.00940,1.65940,41.26810,10.7888,11.5632
2020-07-31,2.26230,0.72530,3.76020,34.62190,14.22970,17.47900,14.22970,9.08680,0.11550,1.03270,1.32890,67.72440,6.29120,9.42370,1.04960,1.72820,41.13600,10.3926,11.2146
2020-04-30,2.19630,0.74310,4.22610,31.97880,10.02920,13.72530,10.02920,7.19770,0.11970,1.01990,1.27980,70.32310,5.61310,8.72070,0.86130,1.44190,37.92440,4.0556,5.0123
2020-01-31,2.12190,0.71870,3.76350,33.46880,7.45640,11.85950,7.45640,6.77500,0.10630,0.78320,1.12800,79.78640,4.34200,6.78370,0.72120,1.22160,38.03970,-1.60150,-1.11290
2019-10-31,2.03810,0.72590,3.97070,31.94220,8.33670,12.25750,8.33670,7.28580,0.13550,1.12720,1.46330,61.50670,6.32390,10.14050,0.98890,1.73370,36.45970,9.3792,9.7285
