,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.86270,0.26330,0.35740,81.85050,12.34930,12.34930,18.09450,16.75810,0.11860,0.39760,226.37900,5.73130,6.53530,1.98690,4.22240,8.81140,0.6808,0.6685
2022-09-30,1.85480,0.26380,0.35840,86.09250,41.72360,41.72360,44.02630,42.09830,0.17940,0.60020,149.93860,21.91800,25.00870,7.55310,16.13500,8.74500,1.4348,1.4265
2022-06-30,1.57930,0.27450,0.37840,81.45970,17.52870,17.52870,18.20780,18.00480,0.11040,0.28180,319.32590,7.22290,8.32040,1.98770,5.24010,8.20190,1.0365,1.0298
2022-03-31,1.61260,0.29510,0.41870,75.96830,-0.34000,-0.34000,-0.53590,-1.24540,0.08840,0.24720,364.10980,-0.39670,-0.46530,-0.11010,-0.27960,7.33780,1.89200,1.88260
2021-12-31,1.94780,0.29340,0.41530,80.71840,4.91050,4.91050,4.72630,3.55870,0.11180,0.41250,218.18200,1.14210,1.33990,0.39780,0.80700,,0.9235,0.9135
2021-09-30,1.86310,0.30810,0.44540,86.07420,38.07820,38.07820,38.01050,37.27010,0.16470,0.56780,158.50510,18.74370,22.31260,6.13970,12.96790,7.11060,0.5493,0.5438
2021-06-30,1.48440,0.36850,0.58370,77.94880,-3.84050,-3.84050,-4.26780,-5.10910,0.08620,0.21190,424.77100,-2.01040,-2.55020,-0.44050,-1.26950,5.48170,1.2731,1.2608
2021-03-31,1.66230,0.38520,0.62650,71.30400,-50.39200,-50.39200,-131.45280,-132.16410,0.07190,0.22090,407.40120,-37.10210,-48.11870,-9.50000,-22.81090,5.19590,1.00900,0.99620
2020-12-31,1.73480,0.38490,0.62570,75.58990,-360.79490,-360.79490,-464.64210,-452.46300,0.08190,0.39390,228.47420,-133.98150,-179.15570,-37.05720,-82.41610,4.84280,-0.1816,-0.1911
2020-09-30,,,,83.06490,31.19480,31.19480,22.87450,16.33930,,,,,,,,,1.4959,1.4803
2020-06-30,,,,51.84870,-174.21160,-174.21160,-190.99390,-171.93330,,,,,,,,,-0.9649,-0.9882
2020-03-31,,,,67.00380,-38.66450,-38.66450,-42.41830,-40.46010,,,,,,,,,-2.17070,-2.23040
2019-12-31,,,,,,,,,,,,,,,,,0,0
2018-12-31,,,,,,,,,,,,,,,,,0,0
2017-12-31,,,,,,,,,,,,,,,,,0,0
