,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-11-30,7.46300,0.14310,0.16700,19.12780,18.34080,18.34080,17.28580,12.86480,0.26790,0.38390,15.09600,5.96190,5.54420,6.46180,3.53810,4.75100,83.64220,9.3538,9.2737
2022-08-31,7.73050,0.14930,0.17540,23.23060,21.93720,21.93720,20.41850,16.24730,0.25280,0.30030,13.42570,6.70360,6.36770,7.48120,4.16720,5.41730,79.43080,1.7325,1.6749
2022-05-31,8.06120,0.17570,0.21320,23.61520,22.35660,22.35660,20.99410,15.59310,0.24360,0.28900,16.43350,5.47660,6.06960,7.20840,3.85520,5.00300,74.77970,0.4272,0.4723
2022-02-28,9.51070,0.18200,0.22250,19.44970,17.61750,17.61750,10.90890,8.03180,0.19010,0.24270,13.59870,6.61830,2.44310,2.92620,1.56060,1.99840,70.55200,-0.24570,-0.26540
2021-11-30,9.55790,0.18140,0.22160,22.24900,21.03730,21.03730,18.74420,13.96330,0.25400,0.35040,17.20160,5.23210,5.68510,6.79990,3.59450,4.65390,70.11980,3.9899,3.9228
2021-08-31,10.67520,0.21060,0.26670,20.71050,19.34270,19.34270,26.13820,20.02760,0.21200,0.28810,18.78630,4.79070,6.78180,8.12830,4.30370,5.35380,67.14490,1.9458,1.9111
2021-05-31,11.02250,0.23030,0.29920,19.41820,18.00750,18.00750,17.05820,12.75660,0.20590,0.28130,18.16920,4.95350,4.24710,5.14630,2.68000,3.26910,63.08390,1.0773,1.0262
2021-02-28,11.95920,0.23910,0.31420,18.28980,16.21430,16.21430,24.91830,18.57330,0.17430,0.24590,17.74360,5.07220,5.34720,6.52910,3.32850,4.06870,60.68480,1.24750,1.32340
2020-11-30,11.43510,0.24760,0.32910,18.19980,16.93070,16.93070,17.06220,12.78780,0.22800,0.32990,22.85420,3.93800,4.92230,6.07840,2.97610,3.70360,57.88120,4.1665,4.0726
2020-08-31,13.61610,0.29350,0.41550,16.59650,15.13160,15.13160,14.63330,11.21960,0.20020,0.27710,19.83480,4.53750,3.87330,4.83690,2.28320,2.73630,55.25520,5.1275,5.0829
2020-05-31,14.20800,0.31070,0.45100,14.01990,12.54130,12.54130,12.79610,9.66680,0.18040,0.25330,17.65440,5.09790,3.10290,3.91270,1.76090,2.13900,53.26850,3.0201,3.0487
2020-02-29,12.65330,0.33380,0.50210,11.45900,9.62480,9.62480,9.40110,8.74580,0.15440,0.21400,14.44870,6.22900,2.41590,3.06820,1.34100,1.60940,51.86180,1.23060,1.21500
2019-11-30,14.36800,0.32660,0.48600,14.10730,13.05850,13.05850,12.74740,9.57890,0.23750,0.33690,21.18210,4.24890,4.18600,5.33050,2.28610,2.81890,50.75730,3.7176,3.7295
2019-08-31,14.18960,0.36980,0.58780,12.65090,11.06970,11.06970,11.38940,8.68770,0.19880,0.27140,19.82630,4.53940,3.31470,4.26360,1.74020,2.08890,48.69340,2.2797,2.3812
2019-05-31,13.92650,0.38120,0.61690,12.14700,10.77880,10.77880,10.05590,7.51970,0.18800,0.26030,18.32340,4.91180,2.74730,3.54850,1.41590,1.70010,47.32800,0.2899,0.2392
2019-02-28,14.76940,0.38330,0.62250,10.39550,8.34430,8.34430,8.25020,6.15170,0.13450,0.19030,17.37850,5.17880,1.60760,2.09080,0.83280,0.99140,46.08550,-1.63190,-1.71720
2018-11-30,13.89530,0.36780,0.58290,13.65890,11.99030,11.99020,16.04730,12.21620,0.22610,0.32670,27.27240,3.30000,5.43640,7.10130,2.79430,3.43670,45.28450,3.2627,2.9317
2018-08-31,12.61900,0.39990,0.68340,11.97140,10.06150,10.06150,9.97640,7.92360,0.20050,0.28420,33.23940,2.70760,3.31270,4.38740,1.65300,1.98780,42.73940,2.1602,2.1127
2018-05-31,11.80800,0.42160,0.75600,8.97810,6.98530,6.98530,7.15890,5.63470,0.19260,0.28570,28.14180,3.19810,2.29840,3.07260,1.11050,1.32930,41.57740,0.6709,0.7161
