,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.77650,0.60960,1.63080,75.46080,36.58700,36.58700,32.52560,22.79860,0.06050,2.24690,1.07600,83.64160,4.97500,10.43100,1.43910,1.93760,11.53120,0.9965,0.3285
2022-09-30,0.88460,0.61830,1.68270,67.22940,27.14330,27.14330,23.73390,19.82790,0.06210,2.21480,1.13610,79.21550,4.47570,9.67740,1.27590,1.70420,11.42040,1.2192,0.5246
2022-06-30,0.64870,0.60050,1.64170,65.58230,18.95580,18.95580,14.53820,16.06430,0.05240,2.31000,0.89440,100.62650,2.94910,6.56130,0.85590,1.17510,11.35960,0.8969,0.6355
2022-03-31,0.73210,0.59820,1.60520,68.18540,25.91130,25.91130,20.20600,15.01590,0.05480,3.99500,1.27930,70.35260,2.81290,5.85690,0.85130,1.12730,11.47990,0.88600,0.64280
2021-12-31,0.91490,0.60560,1.67900,61.34480,28.76880,28.76880,25.48360,19.06660,0.06840,3.32190,1.64660,54.65770,4.49310,9.43420,1.32740,1.76780,11.60580,0.9345,0.6925
2021-09-30,0.58400,0.59370,1.60660,57.85860,14.34340,14.34340,9.13130,6.62630,0.05380,2.83420,1.24620,72.21820,1.24600,2.68720,0.37620,0.50500,11.46540,0.6841,0.4692
2021-06-30,0.69830,0.59650,1.62870,69.47000,26.28120,26.28120,19.31670,13.31580,0.05020,3.59280,2.28530,39.38240,2.26280,4.60790,0.70760,0.91070,11.75040,0.868,0.5157
2021-03-31,0.70640,0.59310,1.60530,64.31850,28.29250,28.29250,22.05210,16.27110,0.05770,6.47220,2.46880,36.45480,3.01290,6.11730,0.96110,1.22310,11.92180,0.75170,0.53730
2020-12-31,0.61620,0.59530,1.53220,76.19500,24.76100,24.76100,8.84320,5.49710,0.04740,3.66180,2.09410,42.97800,0.89360,1.82100,0.29440,0.36080,12.02230,0.917,0.6642
2020-09-30,0.75390,0.59570,1.50240,80.34140,33.16090,33.16090,22.45220,15.93380,0.04360,2.42040,1.91200,47.07190,2.17320,4.38440,0.72880,0.87660,12.28200,0.371,0.0923
2020-06-30,0.95900,0.59680,1.52180,84.78380,34.36270,34.36270,24.25600,17.01290,0.03930,2.02240,1.96360,45.83380,2.09370,4.21630,0.69470,0.84220,12.43200,0.9402,0.6771
2020-03-31,0.73960,0.58880,1.47300,79.29950,22.53010,22.53010,-40.46000,-27.07790,0.04290,3.77140,2.05700,43.75330,-3.74410,-7.52870,-1.27720,-1.53610,12.57960,0.64880,0.39410
2019-12-31,0.39820,0.55180,1.36200,75.36780,11.10580,11.10580,1.89840,5.83770,0.04580,4.15200,2.11550,42.54390,-0.31230,-0.60680,-0.11080,-0.13970,13.50170,0.8166,0.477
2019-09-30,0.43140,0.55140,1.32020,78.28920,31.41570,31.41570,15.95800,11.00550,0.04320,3.36430,2.28460,39.39470,1.43840,2.74440,0.52290,0.64400,13.91010,0.7065,0.0453
2019-06-30,0.59840,0.54800,1.30400,76.33510,24.39980,24.39980,20.67610,15.18860,0.04390,3.60450,2.32200,38.76040,1.90070,3.61690,0.69660,0.85730,14.10490,0.8803,0.4619
2019-03-31,0.30870,0.56830,1.48030,74.44010,27.31260,27.31260,13.77800,9.44500,0.04470,4.06980,2.21100,40.70590,1.36390,2.80510,0.46550,0.58750,12.98510,0.63860,0.28760
2018-12-31,0.80840,0.58300,1.40110,69.69150,-28.76590,-28.76590,-31.98730,-25.95280,0.04870,5.13850,2.22180,40.50820,-3.42060,-6.63430,-1.20520,-1.42320,13.22070,1.1114,0.3523
2018-09-30,0.71860,0.55800,1.31290,65.69690,21.75420,21.75420,16.93440,5.60140,0.04880,5.16340,2.60820,34.50720,1.18180,2.31620,0.42420,0.52130,14.01570,0.3614,0.0423
2018-06-30,0.78700,0.57980,1.37990,69.58390,19.60780,19.60780,15.35150,6.45620,0.04510,4.15690,2.47750,36.32710,1.74140,3.82050,0.58010,0.73180,18.67840,1.0735,-0.0458
2018-03-31,1.10860,0.57340,1.37580,70.64180,23.51530,23.51530,15.56510,7.27970,0.04440,3.83130,2.81020,32.02590,1.69780,3.71950,0.57380,0.72420,18.44900,0.83590,-0.31800
2017-12-31,0.82350,0.55820,1.29430,69.47940,-6.95690,-6.95690,-21.45420,75.71810,0.04810,6.01770,2.28280,39.42550,10.02780,21.96640,3.49930,4.43060,19.58230,1.0383,0.1756
2017-09-30,0.97410,0.58020,1.41570,73.34740,14.48970,14.48970,7.87940,1.74510,0.04100,3.50000,2.41510,37.26600,0.83990,2.08020,0.27100,0.35260,18.01700,0.8483,0.0574
2017-06-30,0.99320,0.58420,1.53320,72.08940,19.64660,19.64660,13.40960,4.21000,0.03950,3.58000,2.77630,32.41680,1.27130,3.38600,0.39570,0.52870,18.37890,0.9621,0.2914
2017-03-31,1.39120,0.58620,1.41640,70.87530,21.62980,21.62980,30.48290,18.76260,0.04180,3.91220,2.29300,39.25050,3.69260,9.74480,1.19760,1.52820,18.65500,0.87960,0.25890
2016-12-31,0.49580,0.61700,1.67320,75.20470,25.93270,25.93270,3.91260,-0.68240,0.04690,3.94930,2.34330,38.40760,0.26340,0.84420,0.07900,0.10090,18.72800,2.7459,2.1126
2016-09-30,0.66000,0.62720,1.73780,75.80050,18.11020,18.11020,10.49870,3.20210,0.04030,3.84170,2.23070,40.34650,0.92100,2.92930,0.27700,0.34330,18.96530,0.8321,0.156
2016-06-30,0.85650,0.62850,1.75950,76.90090,-28.11060,-28.11060,-37.44240,-23.32950,0.03610,3.28690,2.35230,38.26040,-3.50160,-11.01900,-1.04940,-1.30100,19.22930,0.9135,0.1824
2016-03-31,0.45210,0.60270,1.58810,80.84340,15.78310,15.78310,-0.66270,-3.91570,0.03400,2.23940,2.24630,40.06630,-0.08320,-0.22820,-0.02660,-0.03310,20.83200,1.04350,0.39180
2015-12-31,0.61150,0.59470,1.50920,80.20940,-37.33800,-37.33800,-88.93320,-35.64310,0.04090,3.12600,1.92700,46.70490,-8.24040,-21.53670,-2.72750,-3.33940,21.66220,0.8322,-0.1605
2015-09-30,0.32760,0.54420,1.29860,76.32020,19.78880,19.78880,-13.22960,-2.22350,0.03540,2.73080,2.53380,35.51970,-0.94740,-2.44970,-0.34040,-0.43180,24.37920,0.812,-0.2289
2015-06-30,0.37850,0.52610,1.22090,73.13760,21.31590,21.31590,14.46440,6.19900,0.03590,2.94050,2.44870,36.75370,0.95460,2.32590,0.35770,0.45230,25.59550,1.0804,-0.0025
2015-03-31,0.69610,0.52560,1.14860,73.07690,13.22840,13.22840,2.50580,4.07930,0.03400,2.31000,2.12380,42.37760,0.06640,0.15770,0.02580,0.03150,26.17780,0.88960,-0.21670
2014-12-31,0.73630,0.50740,1.06990,66.55770,24.80150,24.80150,19.80380,9.01450,0.04240,3.09960,1.87970,47.87950,1.52690,3.58180,0.61040,0.75210,27.00400,1.4547,-0.202
2014-09-30,0.64760,0.49070,1.01260,60.99570,14.83810,14.83810,130.78780,81.10200,0.04150,2.84150,2.15070,41.84630,8.25880,21.65590,3.42920,4.20660,27.68540,0.3848,-0.8973
2014-06-30,0.88440,0.56590,1.36640,56.85340,18.53400,18.53400,12.33610,6.13830,0.04800,2.62320,2.55020,35.29200,1.03170,1.27330,0.35190,0.44790,15.95980,0.4358,-1.0064
2014-03-31,0.85450,0.58120,1.47410,56.03200,24.01370,24.01370,14.12240,8.00460,0.06180,3.46400,2.65810,33.85940,2.24850,3.04400,0.69240,0.94160,12.72560,0.64740,-0.49500
2013-12-31,0.84870,0.56000,1.29790,56.26510,15.84340,15.84340,11.50600,-0.84340,0.06120,3.74230,2.46290,36.54220,0.56050,0.75400,0.18420,0.24660,13.06150,0.7499,-0.7452
2013-09-30,0.85430,0.53660,1.19950,56.25390,20.70240,20.70240,16.01970,8.68760,0.06130,3.08700,2.75080,32.71720,2.21330,2.98150,0.74840,1.02560,13.09810,0.7832,-0.6879
2013-06-30,0.82080,0.56510,1.38880,54.66890,19.80760,19.80760,17.09110,8.03620,0.06890,4.60340,2.53150,35.55180,2.50910,3.53920,0.77950,1.09110,11.67060,0.9727,-0.217
2013-03-31,1.19490,0.57410,1.34830,56.35360,23.53590,23.53590,18.06630,8.89500,0.07290,4.15790,2.38160,37.79010,2.93520,4.17340,0.93090,1.25000,11.53960,0.72040,-0.31730
2012-12-31,1.24210,0.59110,1.44550,53.55810,20.33170,20.33170,15.14180,7.97220,0.07680,4.96000,2.71660,33.13000,2.74670,4.02050,0.83860,1.12320,10.90600,0.8942,-0.5352
2012-09-30,1.42200,0.61360,1.58800,55.99320,21.29000,21.29000,15.81050,8.84700,0.08240,4.78880,2.80770,32.05480,3.33830,5.53250,0.94060,1.29010,9.55500,0.6702,-0.4722
2012-06-30,1.29580,0.61620,1.60600,51.24590,17.98480,17.98480,12.83860,7.15060,0.09110,5.66040,2.90250,31.00760,2.95010,5.12190,0.81910,1.13230,8.98880,0.6466,-0.2769
2012-03-31,1.38140,0.69200,2.33490,52.60030,26.10200,26.10200,24.36850,20.95100,0.11350,5.14520,3.14980,28.57360,9.64020,11.74740,2.01800,2.96940,6.25880,0.72270,0.17480
2011-12-31,1.13070,0.76390,3.37280,-87.06610,24.29860,24.29860,7.70330,-21.11270,0.12740,,3.30140,27.26110,6.10980,6.21560,0.95750,1.44230,4.37560,1.8131,0.2064
2011-09-30,1.18450,0.49370,1.01430,100.00000,23.17440,23.17440,17.95130,13.79310,0.07540,,1.89800,47.41890,3.46910,3.46910,1.22770,1.75630,15.73640,1.1183,-0.1187
2011-06-30,1.18410,0.49670,1.13850,100.00000,23.18550,23.18550,17.54030,11.44150,0.07720,,2.17310,41.41630,2.64230,2.64230,0.92980,1.32980,15.38270,1.4584,0.5095
2011-03-31,1.01910,0.49130,1.02590,100.00000,23.46340,23.46340,18.06520,17.15660,0.07460,,2.20120,40.88720,4.05450,4.05450,1.43520,2.06230,15.12610,1.35940,0.47770
2010-12-31,0.98290,0.51390,1.11970,100.00000,21.99890,21.99890,15.68060,9.99430,0.06970,,3.50300,25.69210,1.96710,1.96710,0.64070,0.95610,13.90430,1.1424,0.1375
2010-09-30,1.09960,0.49460,1.04090,100.00000,-56.08700,-56.08700,-59.60870,-54.91300,0.09640,,3.09140,29.11300,-14.93400,-14.94860,-5.11990,-7.54730,14.00000,1.1304,-0.8932
2010-06-30,1.58520,0.48080,0.94370,100.00000,18.17390,18.17390,14.37310,8.08210,0.09180,,3.17040,28.38790,2.49280,2.80720,0.90190,1.29430,15.45550,1.1324,0.2788
2010-03-31,1.71150,0.49010,0.96240,100.00000,18.48710,18.48710,-9.34000,-7.44890,0.10310,,3.11790,28.86530,-1.65140,-1.86140,-0.58900,-0.84200,15.34590,1.05660,0.32370
2009-12-31,1.53130,0.47800,0.91760,100.00000,19.60450,19.60450,15.39120,7.39470,0.09200,,2.85050,31.57350,2.46150,2.77220,0.87820,1.28490,15.47000,1.3693,0.4331
2009-09-30,1.57420,0.48260,0.93470,100.00000,18.77980,18.77980,13.29840,6.81600,0.08410,,2.97590,30.24310,2.16830,2.44770,0.76950,1.12200,15.18870,1.0534,-0.2171
2009-06-30,1.68420,0.48280,0.93510,100.00000,18.38660,18.38660,12.10060,7.43840,0.07630,,2.81980,31.91720,1.70560,1.92550,0.60340,0.88210,15.21130,1.0468,0.2685
2009-03-31,1.55100,0.48310,0.95330,100.00000,14.56820,14.56820,3.90220,-8.94900,0.07580,,2.81410,31.98230,0.21450,0.24220,0.07490,0.11090,15.26900,0.87920,-0.17170
