,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,5.64490,0.20690,0.26090,26.49010,21.44480,21.57640,21.19040,16.76760,0.47910,1.11490,130.13060,0.69160,12.96800,13.15150,8.03340,10.28480,1089.42200,229.6004,227.8472
2022-09-30,4.69720,0.22880,0.29670,24.64770,19.65200,19.77580,19.39270,14.81480,0.51520,0.96410,97.85400,0.91970,13.33600,13.55090,7.63320,10.28440,960.41070,175.7164,174.8253
2022-06-30,5.04450,0.23440,0.30610,27.61310,22.04900,22.15320,21.58800,16.29650,0.50290,0.80910,91.66560,0.98180,14.48400,14.72490,8.19480,11.08940,910.98240,43.0195,41.6728
2022-03-31,4.96670,0.35740,0.55620,30.56850,24.34870,24.43590,23.79510,17.91530,0.41540,0.75280,101.33390,0.88820,15.63330,15.91900,7.44120,10.04580,822.20180,84.60780,83.55580
2021-12-31,5.95380,0.33560,0.50500,26.19740,19.72850,19.82480,19.13630,15.00130,0.38230,0.84530,120.22110,0.74860,11.14390,11.32850,5.73460,7.40450,871.01180,66.2749,64.7919
2021-09-30,6.18100,0.33450,0.50270,24.11470,18.67430,18.77190,18.12160,13.86190,0.41380,0.97550,106.35470,0.84620,11.00680,11.18830,5.73650,7.32490,858.82460,121.9743,120.6088
2021-06-30,5.89060,0.33270,0.49860,24.60700,18.86210,18.95890,18.28100,14.06970,0.39010,0.87250,93.26900,0.96500,10.56100,10.73360,5.48810,7.04730,850.03860,50.2776,49.4426
2021-03-31,5.72800,0.33240,0.49800,22.72870,15.93980,16.03940,15.28360,12.18560,0.35070,0.86210,92.54480,0.97250,8.16550,8.29880,4.27370,5.45100,836.95250,83.42010,82.72500
2020-12-31,5.91360,0.32840,0.48900,22.26500,17.00270,17.10440,16.44060,13.01200,0.40570,1.06610,128.09530,0.70260,9.82910,9.98650,5.27950,6.60110,839.57630,89.1409,88.2411
2020-09-30,6.07900,0.34210,0.52000,22.81230,16.74080,16.85250,16.15350,12.88770,0.36180,0.87120,92.72690,0.97060,8.78610,8.93590,4.66310,5.78020,785.09760,51.0745,50.1253
2020-06-30,5.79740,0.31370,0.45700,20.72830,13.53740,13.65180,12.94960,10.12580,0.34260,0.80150,77.89860,1.15530,6.28060,6.40050,3.46880,4.31050,708.16270,78.4903,77.3121
2020-03-31,4.82050,0.19850,0.24760,18.18510,10.60710,10.76320,10.19730,11.10270,0.40710,0.85430,58.41960,1.54060,7.26970,7.41990,4.51970,5.82690,657.84400,17.51310,16.67940
2019-12-31,4.62200,0.20350,0.25550,21.24430,15.16800,15.33040,14.83780,12.87000,0.52240,1.16340,108.88470,0.82660,10.94020,11.17370,6.72310,8.71350,644.43820,90.3638,88.9383
2019-09-30,4.73180,0.20140,0.25220,20.56170,14.30820,14.48290,13.97890,11.70890,0.49730,1.01460,65.28430,1.37860,9.43670,9.63550,5.82270,7.53590,641.28100,51.304,49.9192
2019-06-30,4.28580,0.22010,0.28210,20.82030,13.94370,14.09570,13.59370,11.67700,0.49960,1.01980,62.19790,1.44700,9.91810,10.15250,5.83390,7.73560,581.78400,18.8263,17.6078
2019-03-31,4.03970,0.23950,0.31490,20.64040,13.32660,13.49460,12.95820,11.16800,0.50170,1.04500,55.33360,1.62650,9.92250,10.18490,5.60270,7.54650,528.75960,57.61190,56.39800
2018-12-31,3.96170,0.24840,0.33050,20.24580,14.22430,14.38590,13.90980,11.63960,0.63000,1.26940,106.99790,0.84110,12.83660,13.19350,7.33300,9.64820,505.46730,55.4608,54.4328
2018-09-30,3.74060,0.26210,0.35520,20.50080,13.81480,13.99630,13.48030,10.57090,0.59950,1.03630,70.26540,1.28090,11.63970,11.98830,6.33750,8.58900,467.96000,80.346,79.0064
2018-06-30,3.67000,0.27090,0.37160,20.73000,13.87090,14.03400,13.51680,11.36760,0.59390,0.98830,59.22350,1.51970,12.63860,13.03530,6.75130,9.21450,443.10120,22.4201,20.9807
2018-03-31,3.51530,0.28930,0.40720,20.75750,12.89910,13.03590,12.48830,10.85700,0.53740,0.90150,68.35680,1.31660,11.32040,11.71110,5.83430,8.04490,405.30760,18.49010,17.79860
2017-12-31,3.62380,0.27110,0.37190,20.81270,14.73480,14.88240,14.38710,6.86100,0.60760,1.15420,90.69890,0.99230,7.76200,8.00600,4.16890,5.65790,434.97480,55.7828,54.7222
2017-09-30,3.59800,0.26560,0.36160,21.58070,15.02380,15.14080,14.65680,9.71880,0.54690,0.95020,81.56890,1.10340,9.82030,10.13020,5.31570,7.21230,441.82980,36.3244,35.0204
2017-06-30,3.51450,0.27980,0.38860,21.13370,13.91280,14.01340,13.52990,9.57450,0.52930,0.89240,69.85490,1.28840,9.62880,13.12670,5.06760,6.93430,409.75910,15.9856,14.986
2017-03-31,3.35830,0.29760,0.42360,19.65990,10.80560,10.93560,10.34860,8.05920,0.46570,0.83250,64.25300,1.40070,7.30840,7.58400,3.75320,5.13360,376.94860,26.42470,25.20820
2016-12-31,3.02480,0.31380,0.45720,19.35950,13.39840,13.53870,13.04580,8.60870,0.66290,1.29420,92.55770,0.97240,11.56750,12.01830,5.70700,7.93790,353.21990,70.9241,69.5504
2016-09-30,3.02660,0.31460,0.45900,19.20420,12.39800,12.52800,12.03220,7.63490,0.57730,0.94350,110.44960,0.81490,9.03610,9.41190,4.40790,6.19340,342.87120,21.8147,20.7011
2016-06-30,3.16200,0.30510,0.43910,18.86020,10.77190,10.87540,10.42510,6.60400,0.51440,0.90280,79.48830,1.13220,6.75280,7.02290,3.39740,4.69230,348.28140,12.6903,11.236
2016-03-31,2.83740,0.32170,0.47430,19.07880,9.47530,9.62160,9.03060,5.70820,0.45010,0.73410,82.72660,1.08790,5.19740,6.43560,2.56930,3.52520,322.66640,-9.67180,-10.93710
2015-12-31,3.16540,0.32470,0.48080,20.36210,13.68070,13.81780,13.32040,8.61610,0.61920,1.23060,135.45330,0.66440,10.81410,11.29640,5.33520,7.30260,318.46950,49.6519,48.5412
2015-09-30,3.04330,0.32570,0.48310,20.72800,13.62550,13.76610,13.19190,8.30530,0.54550,0.95710,142.37070,0.63220,9.38900,9.81020,4.53070,6.33080,311.52440,13.1083,12.0191
2015-06-30,3.19910,0.31970,0.47000,20.64750,12.43450,12.53930,11.95560,7.50990,0.47900,0.90950,77.79030,1.15700,7.32580,7.64730,3.59730,4.98350,313.31560,-9.1027,-9.9149
2015-03-31,3.40870,0.33960,0.51420,18.38490,7.12930,7.24190,6.51140,4.07810,0.40310,0.81890,95.54560,0.94200,3.35190,3.51470,1.64380,2.21360,286.79230,-0.37850,-1.50130
2014-12-31,3.13800,0.34770,0.53290,19.38480,11.82740,11.94470,11.38700,7.48860,0.56480,1.23130,132.52550,0.67910,8.84590,9.29480,4.22960,5.77060,277.66240,51.2264,50.447
2014-09-30,3.12420,0.34230,0.52040,20.20590,12.43100,12.54520,11.95110,7.49290,0.49860,0.94700,104.94250,0.85760,7.82980,8.21990,3.73600,5.15000,276.31250,-5.8146,-7.3987
2014-06-30,3.06240,0.35280,0.54500,19.89700,10.39400,10.46880,9.87470,6.18640,0.46260,0.92680,72.52260,1.24100,6.20240,6.52900,2.86210,4.01440,260.91030,-0.3829,-3.7854
2014-03-31,3.89070,0.31120,0.45180,19.24760,6.84090,6.98690,6.12680,2.93960,0.32130,0.77810,80.68720,1.11540,1.79850,1.87680,0.94460,1.23880,295.14400,-3.41690,-4.56210
2013-12-31,3.51040,0.32200,0.47490,19.38060,12.68630,12.81390,12.22230,7.87430,0.49960,1.35590,130.35490,0.69040,7.75450,8.11250,3.93420,5.25750,284.47270,36.7999,35.9291
2013-09-30,3.64920,0.31960,0.46980,18.88620,11.54550,11.66290,11.06760,6.97540,0.47200,1.05160,90.50520,0.99440,6.50420,6.80550,3.29250,4.42520,280.42530,36.8344,35.481
2013-06-30,4.05930,0.31210,0.45370,17.38840,8.47170,8.57540,7.93960,5.01930,0.39900,0.88730,68.13470,1.32090,3.83930,4.01330,2.00260,2.64110,280.91050,-2.8093,-3.7195
2013-03-31,5.38960,0.27850,0.38590,18.97690,7.87670,8.00070,7.15410,4.54930,0.28900,0.74130,52.98950,1.69840,2.25770,2.34490,1.31480,1.62900,310.60480,-15.24660,-15.89850
2012-12-31,4.84340,0.28800,0.40460,19.85110,10.75790,10.86370,10.17560,6.42410,0.36230,1.11540,100.17390,0.89840,4.09510,4.26250,2.32750,2.91550,301.27740,16.6446,16.2532
2012-09-30,4.72780,0.30280,0.43430,19.31930,9.83690,9.95470,9.66340,6.08750,0.35100,1.00320,87.29940,1.03090,3.84250,3.98380,2.13650,2.67910,282.93500,20.9066,20.054
2012-06-30,3.86560,,,18.81110,8.34170,8.44760,8.30820,6.08460,0.38660,0.89130,80.08560,1.12380,3.07780,3.18000,2.35250,3.07780,296.18990,-3.7423,-4.3099
2012-03-31,3.80160,,,18.09570,5.19960,5.47680,5.15540,3.35110,0.32440,0.77360,99.61710,0.90350,1.41890,1.46960,1.08720,1.41890,279.95280,17.60770,17.07660
2011-12-31,3.77110,,,16.80400,6.85480,7.11290,6.80500,4.36970,0.41660,1.15680,109.18950,0.82430,2.35610,2.44310,1.82030,2.35610,276.17500,1.1027,0.6828
2011-09-30,3.35900,,0.00120,19.09520,9.81210,10.03670,9.74480,6.13580,0.39310,0.98480,97.16740,0.92620,3.22500,3.34660,2.41210,3.22500,268.45210,3.4116,3.0995
2011-06-30,3.67960,,0.05530,19.72750,9.18330,9.33920,9.10410,5.52470,0.31980,1.04380,88.41080,1.01800,2.32890,2.40000,1.76700,2.32890,295.89460,-2.7537,-3.8233
2011-03-31,4.72850,,0.04240,18.77230,4.92340,5.14010,4.82700,2.94920,0.22610,0.84900,69.73490,1.29060,0.83460,0.85760,0.66680,0.83460,309.90300,-1.50050,-1.64040
2010-12-31,3.95050,,0.05290,19.24030,10.74420,10.94250,10.66740,7.23770,0.35880,1.51850,116.72500,0.77100,3.37270,3.47030,2.59720,3.37270,307.26940,23.2247,22.8372
2010-09-30,3.76310,,0.06000,20.02250,9.71180,9.94170,9.59670,6.49900,0.30050,0.96170,63.11080,1.42610,2.60540,2.68320,1.95320,2.60540,299.53440,-3.8882,-4.106
2010-06-30,4.09990,,0.04460,20.01330,12.48850,12.64320,12.26110,7.38990,0.40880,1.83380,64.25320,1.40070,3.92600,4.03480,3.02090,3.92600,306.40770,8.1137,7.8187
2010-03-31,5.12060,0.06660,0.10260,20.18670,9.34680,9.47490,8.93420,5.43650,0.23830,0.94230,72.94700,1.23380,1.71710,1.76320,1.29570,1.60270,303.90700,-18.46590,-18.58560
2009-12-31,5.15530,0.07050,0.08420,20.59270,11.65830,11.77860,11.33370,8.13070,0.31130,1.41440,93.28350,0.96480,3.45080,3.54960,2.53110,3.20730,295.33820,20.3462,20.135
2009-09-30,4.38350,0.07390,0.12640,21.79000,14.31790,14.42690,13.93580,8.86060,0.34280,1.32960,90.29570,0.99670,4.31490,4.44500,3.03720,3.99610,282.02920,22.622,22.4957
2009-06-30,4.34470,0.08040,0.15160,20.97610,11.60270,11.70040,11.16490,6.62360,0.27960,1.07310,67.78270,1.32780,2.67510,2.76230,1.85180,2.46000,266.90830,-3.8763,-3.885
2009-03-31,4.67380,0.09970,0.16350,17.18030,6.03810,6.14270,5.48120,3.22020,0.26210,1.24860,60.38260,1.49050,1.21950,1.26140,0.84410,1.09800,257.59190,0.20590,0.21350
