,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-12-31,1.42790,,0.06250,57.98610,22.51600,22.51600,23.07690,16.55980,0.09180,0.20210,445.31250,3.87650,5.39740,1.52060,3.87650,13.32830,-0.1168,-0.2649
2017-09-30,1.42190,,,44.08770,13.05960,13.05960,13.92410,11.73200,0.08580,0.18530,485.59430,2.46240,3.49260,1.00630,2.46240,12.83860,0.8136,0.6804
2017-06-30,1.45030,,,45.56760,13.71170,13.71170,14.25380,13.10590,0.08890,0.19180,469.34310,2.74040,3.80800,1.16460,2.74040,12.47750,0.7585,0.6152
2017-03-31,1.47080,,,46.08400,14.48740,14.48740,14.72270,12.90760,0.08880,0.19680,457.38150,2.62550,3.69870,1.14650,2.62550,12.22910,0.61760,0.49590
2016-12-31,1.52460,,,46.69570,15.43110,15.43110,15.73300,13.08290,0.09010,0.20450,440.09730,2.65090,3.73490,1.17810,2.65090,12.18890,0.7518,0.6283
2016-09-30,1.54720,,,46.53170,13.04840,13.04840,13.49830,12.11100,0.08510,0.19750,455.80430,2.27590,3.26960,1.03010,2.27590,11.76780,0.6608,0.5099
2016-06-30,1.54090,,,47.81130,14.00000,14.00000,14.33960,12.18870,0.08650,0.20070,448.33580,2.33770,3.41190,1.05450,2.33770,11.44740,0.5778,0.4114
2016-03-31,1.52960,,,48.78140,15.99840,15.99840,16.58810,14.34750,0.08630,0.20530,438.36090,2.68420,3.96440,1.23850,2.68420,11.25660,0.60240,0.49390
2015-12-31,1.51630,,,49.37400,16.07980,16.07980,16.35370,14.35840,0.08850,0.20620,436.54930,2.66730,3.93270,1.27070,2.66730,11.24100,0.5899,0.4572
2015-09-30,1.57240,,,49.69000,14.61470,14.61470,15.50040,13.33040,0.08090,0.18860,477.30290,2.27790,3.12730,1.07900,2.27790,10.82230,0.5291,0.4337
2015-06-30,1.56650,,0.00800,52.24210,17.32700,17.32700,17.37050,13.27820,0.08540,0.20030,449.29470,2.39400,3.33520,1.13340,2.39400,10.45350,0.5082,0.3285
2015-03-31,1.34380,,0.10050,53.11180,15.06790,15.06790,15.02110,11.93260,0.09460,0.19430,463.18200,2.95140,4.79500,1.12940,2.95140,,0.44440,0.28590
2014-12-31,1.32240,,0.13250,51.34520,9.34790,9.34790,15.82310,13.04150,0.10010,0.20540,438.18060,3.46750,5.83320,1.30490,3.46750,6.77180,0.5155,0.4151
2014-09-30,,,,50.68360,13.77220,13.77220,13.97470,11.84810,,,,,,,,,0.4935,0.3521
2014-06-30,,,,53.00050,16.64150,16.64150,16.43970,14.17050,,,,,,,,,0.8047,0.6446
2014-03-31,,,,52.08110,16.96910,16.96910,16.64890,-20.38420,,,,,,,,,0.00000,
2013-12-31,,,,,,,,,,,,,,,,,0,0
2012-12-31,,,,,,,,,,,,,,,,,0,0
