,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.66820,0.65440,2.18260,19.29230,11.82370,11.82370,9.53540,7.29640,0.24200,6.88520,3.41980,26.31720,6.83990,7.76980,1.76660,2.36410,14.12310,1.374,0.645
2022-06-30,0.82810,0.67800,2.25170,18.65560,11.48880,11.48880,9.09000,6.90550,0.24450,6.30310,3.37140,26.69490,6.77680,7.73590,1.68950,2.18240,13.68370,1.7573,1.0825
2022-03-31,0.75840,0.68020,2.28980,19.81150,12.16720,12.16720,9.43300,7.17950,0.22690,5.96110,3.23610,27.81120,6.52640,7.47510,1.63040,2.08690,13.42080,1.03080,0.45770
2021-12-31,0.74560,0.67940,2.26820,20.32020,12.03150,12.03150,9.40450,6.99380,0.22950,7.43510,3.75960,23.93890,6.30690,7.22360,1.60600,2.02190,13.48270,2.36,1.8979
2021-09-30,0.95150,0.70020,2.42710,23.96400,14.72300,14.72300,11.32930,8.63600,0.19000,4.44530,3.02910,29.71210,6.71160,7.72450,1.64210,2.01230,13.09810,0.9191,0.5489
2021-06-30,0.93360,0.69760,2.39810,30.15630,18.04420,18.04420,13.34360,10.08760,0.14460,3.94770,3.10350,28.99950,5.78880,6.65400,1.45980,1.75030,13.25740,1.2187,0.889
2021-03-31,0.97540,0.69110,2.32620,33.59240,20.80710,20.80710,15.91110,12.07950,0.13780,4.13400,3.51070,25.63560,6.33390,7.25100,1.66600,1.95670,13.68460,1.19340,0.79790
2020-12-31,1.39060,0.70190,2.35600,36.70350,20.95500,20.95490,15.68660,11.97220,0.11140,4.38580,3.09780,29.05250,5.09780,5.84640,1.33470,1.51960,13.58230,1.9221,1.1563
2020-09-30,1.57330,0.69870,2.31970,41.78840,25.31580,25.31580,19.26500,14.35160,0.09540,2.75430,3.02880,29.71430,5.08150,5.81620,1.37100,1.53130,13.83040,0.7232,0.0796
2020-06-30,1.71220,0.69580,2.28880,43.37080,21.42010,21.42010,10.68570,8.07150,0.07220,1.82520,2.72730,32.99940,2.15240,2.45930,0.58420,0.65470,14.04930,0.7325,-0.6502
