,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,2.62390,0.63240,1.74010,66.36060,44.63610,44.63610,40.53750,37.07730,0.12190,1.56050,3.01890,29.81190,14.79150,-11.98960,4.58570,5.43670,54.32780,11.3022,11.0022
2022-07-31,2.32180,0.65250,1.89190,67.11960,44.15170,44.15170,39.42580,35.43240,0.11870,1.51410,3.12560,28.79490,14.72500,-9.94630,4.30980,5.11760,51.54570,10.034,9.7704
2022-04-30,2.14330,0.65140,1.88270,67.12330,41.88570,41.88570,34.43170,31.03790,0.11300,1.59710,2.62830,34.24290,12.35510,-8.12400,3.61130,4.30750,51.63300,10.1029,9.8997
2022-01-31,2.44010,0.63060,1.72000,65.52040,40.33220,40.33220,34.86890,31.11860,0.10520,1.74800,3.03510,29.65350,10.76280,-8.04530,3.37590,3.97600,56.01950,8.12590,7.89040
2021-10-31,2.64070,0.61240,1.59160,62.61640,34.84540,34.84540,29.28310,25.84040,0.09800,2.13490,3.57650,25.16400,7.96810,-6.66060,2.63200,3.08840,60.44070,8.2541,8.049
2021-07-31,2.40520,0.62270,1.66220,61.92090,31.36620,31.36620,25.46470,26.58600,0.08930,2.22500,3.03400,29.66360,7.70750,-5.89270,2.47230,2.90770,59.07770,8.254,7.986
2021-04-30,2.21330,0.62650,1.68920,61.37670,29.87900,29.87900,22.48110,21.43720,0.08750,2.54280,2.72580,33.01820,6.23670,-4.44530,1.97690,2.32920,58.38780,8.3024,8.0093
2021-01-31,2.13620,0.63140,1.74910,59.38390,27.60330,27.60330,20.79640,19.59430,0.08650,2.83930,2.63670,34.13370,5.74810,-3.94810,1.79030,2.11870,58.75740,7.27340,7.00700
2020-10-31,1.86710,0.62760,1.71990,57.94030,23.59670,23.59670,17.58160,19.32890,0.08520,2.71190,2.81540,31.96690,5.54580,-3.64190,1.74360,2.06520,58.65850,8.0016,7.7335
2020-07-31,2.04130,0.64710,1.86880,56.96620,17.31660,17.31660,10.18730,10.54800,0.07340,2.31730,2.16880,41.49800,2.92480,-1.80140,0.86890,1.03210,58.30940,7.3735,7.1557
