,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,0.54610,1.20300,19.92460,19.92460,10.46770,8.86040,0.03400,0.91210,0.89930,0.33830,0.40820,11.16850,0.5644,0.3776
2019-06-30,0.56600,1.30410,23.07970,23.07970,13.66580,12.29540,0.03430,1.31140,1.29100,0.46740,0.56030,10.48380,0.5188,0.3556
2019-03-31,0.54790,1.21180,19.39390,19.39390,10.64530,8.67910,0.03400,0.91220,0.89800,0.33440,0.40600,10.51260,0.49480,0.34760
2018-12-31,0.54830,1.21380,47.15370,47.15370,33.50620,30.32430,0.03470,3.11530,3.06610,1.16210,1.38500,10.60720,0.5678,0.3769
2018-09-30,0.59380,1.46160,20.66970,20.66970,7.67100,6.62760,0.03470,0.79090,0.77690,0.26380,0.31560,9.71520,0.5641,0.3363
2018-06-30,0.57540,1.35520,21.24370,21.24370,8.73060,7.55750,0.03370,0.82440,0.81060,0.29120,0.34420,10.34400,0.4574,0.1768
2018-03-31,0.56050,1.27550,46.70770,46.70770,35.31400,31.89870,0.03290,3.14220,3.09190,1.15740,1.35880,10.78460,0.49130,0.19810
2017-12-31,0.56430,1.29500,35.86330,35.86330,30.32820,27.01680,0.03270,2.78790,2.74250,1.00550,1.19500,10.58680,0.4835,0.1502
2017-09-30,0.56320,1.28960,18.11770,18.11770,7.04800,6.07910,0.03240,0.62600,0.61590,0.22640,0.26900,10.66110,0.5556,0.1713
2017-06-30,0.55630,1.25400,18.63260,18.63260,4.60850,3.72130,0.03190,0.38790,0.38160,0.14240,0.16930,10.83310,0.4436,0.0884
2017-03-31,0.53780,1.16360,18.66380,18.66380,10.90710,10.26820,0.03150,0.87740,0.86400,0.33950,0.39930,11.36850,0.44760,0.12670
2016-12-31,0.52340,1.09830,113.28230,113.28230,116.21670,97.31900,0.03160,8.85530,8.72240,3.51750,4.15690,11.58790,0.5794,0.3007
2016-09-30,0.54780,1.21130,18.80810,18.80810,12.15200,10.69960,0.03180,1.02330,1.00700,0.38510,0.45540,10.94970,0.5834,0.2723
2016-06-30,0.54020,1.17510,17.44660,17.44660,4.96130,7.12650,0.03140,0.42200,0.41540,0.16100,0.19100,11.04200,0.4178,0.214
2016-03-31,0.53430,1.14730,16.23620,16.23620,3.46270,4.03040,0.03090,0.29150,0.28700,0.11230,0.13360,11.13190,0.42670,0.19350
2015-12-31,0.55180,1.23100,14.65250,14.65250,1.30640,69.64710,0.03100,0.15860,0.15610,0.05910,0.07000,11.07760,0.5682,0.3984
2015-09-30,0.54990,1.22190,18.15620,18.15620,5.89930,5.58270,0.03200,0.48410,0.47630,0.19780,0.21440,10.97350,0.345,0.1165
2015-06-30,0.55500,1.24690,18.20700,18.20700,4.37220,39.80510,0.03110,0.38560,0.37930,0.15620,0.16880,11.03280,0.4545,0.2653
2015-03-31,0.55580,1.25100,20.60180,20.60180,34.58060,33.16950,0.03200,2.76430,2.71850,1.11420,1.20770,10.85390,0.37120,0.12210
2014-12-31,0.56580,1.30310,16.37230,16.37230,-0.28730,30.77370,0.03070,0.24110,0.23700,0.09500,0.10290,10.72440,0.4563,0.0353
2014-09-30,0.56630,1.30550,16.00180,16.00180,3.92690,19.16210,0.03000,0.38830,0.38180,0.15380,0.16560,10.88930,0.3729,0.0982
2014-06-30,0.58280,1.39670,16.13210,16.13210,1.06480,14.27350,0.02940,0.16530,0.16240,0.06290,0.06780,10.66990,0.4107,0.0584
2014-03-31,0.56960,1.32330,13.38630,13.38630,-4.30420,8.80130,0.02900,-0.19270,-0.18950,-0.07600,-0.08160,10.90510,0.32770,-0.01970
2013-12-31,0.55610,1.25290,11.89560,11.89560,-1.73620,18.49330,0.02840,-0.12190,-0.11990,-0.04950,-0.05320,11.21640,0.3207,-0.0607
2013-09-30,0.55040,1.22420,17.57860,17.57860,-0.16060,1.18090,0.02830,0.08450,0.08310,0.03480,0.03740,11.28210,0.3534,-0.0036
2013-06-30,0.54210,1.18390,16.19140,16.19140,0.97150,2.24850,0.02810,0.16040,0.15780,0.06710,0.07220,11.43520,0.419,-0.1612
2013-03-31,0.54410,1.19340,16.02740,16.02740,-1.69570,-0.64850,0.02680,-0.04030,-0.03960,-0.01690,-0.01810,11.69380,0.26670,-0.18260
2012-12-31,0.53240,1.13880,8.13160,8.13160,-23.21600,-7.51320,0.02570,-0.55580,-0.54710,-0.23880,-0.25580,11.96870,0.3703,-0.176
2012-09-30,0.52240,1.09400,10.71180,10.71180,-6.21490,-5.38240,0.02680,-0.28390,-0.27960,-0.12360,-0.13350,12.21580,0.3512,-0.0302
2012-06-30,0.51780,1.07390,9.71580,9.71580,-14.39630,80.86990,0.02580,-0.75360,-0.74230,-0.33160,-0.35790,12.44950,0.3322,-0.0367
2012-03-31,0.60660,1.54190,8.90650,8.90650,0.99360,46.13800,0.02520,0.07220,0.06860,0.02510,0.02700,11.13300,0.31610,-0.06090
2011-12-31,0.62820,1.68980,24.63720,24.63720,-22.41550,27.89230,0.02360,-1.36340,-1.28800,-0.44430,-0.47880,10.55670,0.3935,0.0889
2011-09-30,0.63120,1.71160,-16.78830,-16.78830,-17.75760,-9.20170,0.02480,-1.36320,-1.28820,-0.44120,-0.47510,10.64100,0.2514,-0.0099
2011-06-30,0.66900,2.02090,2.94420,2.94420,-22.23600,7.91520,0.02570,-2.00470,-1.86440,-0.57250,-0.61720,9.30860,0.3414,0.1042
2011-03-31,0.68240,2.14910,5.11630,5.11630,-23.07510,-21.24580,0.02590,-2.18160,-2.00610,-0.59700,-0.63700,8.74290,0.26270,0.05520
2010-12-31,0.68900,2.21580,-182.62780,-182.62780,-43.27330,-39.82870,0.01400,-2.26550,-2.08010,-0.60570,-0.64690,8.82230,0.3392,0.1321
2010-09-30,0.67500,2.07660,4.97470,4.97470,-18.80250,-17.15610,0.02780,-1.85510,-1.70930,-0.52290,-0.55560,9.20040,0.3196,0.1257
2010-06-30,0.71300,2.48460,6.00660,6.00660,-19.16640,-19.48040,0.02930,-2.29590,-2.07570,-0.56110,-0.59570,8.42190,0.3667,0.0051
2010-03-31,0.70740,2.41800,5.84760,5.84760,-18.61630,-18.02910,0.02870,-2.13330,-1.93330,-0.53360,-0.56560,8.74960,0.26590,0.00070
2009-12-31,0.71010,2.44930,20.77160,20.77160,-29.17000,-24.97730,0.01930,-2.28620,-2.06990,-0.56420,-0.60010,8.99870,0.2743,-0.1534
2009-09-30,0.69500,2.27830,-1.90380,-1.90380,-26.78970,-26.93570,0.03020,-3.16800,-2.82120,-0.80940,-0.86060,9.40480,0.4346,-0.0367
2009-06-30,0.68100,2.13440,11.97350,11.97350,-9.44340,-9.53650,0.03130,-1.09110,-0.97710,-0.29600,-0.31170,10.00120,0.3334,-0.145
2009-03-31,0.68600,2.18500,10.86430,10.86430,-8.51650,-9.91330,0.03000,-0.96010,-0.86190,-0.25560,-0.27060,10.31520,0.49630,0.03030
