,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-11-30,0.70650,0.81890,4.88970,16.01980,-29.53890,-29.53890,-41.72960,-41.62540,0.07430,7.53270,9.71900,9.26020,-22.63590,-30.00000,-3.09270,-4.09810,5.61160,-0.1048,-1.1061
2022-08-31,0.65090,0.77290,4.06610,21.50990,-6.50410,-6.50410,-17.63070,-17.88620,0.08290,8.04520,11.95830,7.52610,-9.18960,-11.58070,-1.48310,-2.08690,6.65530,-0.25,-0.5986
2022-05-31,0.63930,0.77990,4.25350,-11.70350,-61.30780,-61.30780,-76.25990,-76.38480,0.04530,6.31060,6.68800,13.45690,-22.20340,-28.15470,-3.46120,-4.88770,7.23930,0.0055,-0.3865
2022-02-28,0.73780,0.74350,3.38470,-25.20030,-91.99010,-91.99010,-116.32780,-116.51260,0.03050,5.18370,6.07870,14.80590,-18.33960,-22.11440,-3.54910,-4.70420,9.05270,-1.06600,-3.45120
2021-11-30,0.97360,0.70130,2.73600,4.27680,-147.35610,-147.35610,-204.04350,-203.73250,0.02410,3.45790,5.22760,17.21620,-21.57270,-25.23110,-4.91150,-6.44480,10.69010,-0.357,-0.8125
2021-08-31,0.93870,0.64350,2.10140,-195.97070,-376.73990,-376.73990,-523.62640,-519.41390,0.01020,5.01860,1.94310,46.31870,-19.08090,-22.04770,-5.29950,-6.80190,13.10670,-0.7736,-1.5983
2021-05-31,1.16500,0.59230,1.72160,-1262.00000,-3230.00000,-3230.00000,-4120.00000,-4144.00000,0.00090,2.21100,0.22940,392.40000,-11.59030,-13.06430,-3.76290,-4.72580,15.79150,-1.1557,-1.163
2021-02-28,1.44550,0.57240,1.58130,-1957.69200,-5857.69200,-5857.69200,-7611.53900,-7588.46100,0.00050,1.71470,0.10400,865.38460,-9.95760,-11.08180,-3.44770,-4.25810,17.50270,-1.37260,-2.98450
2020-11-30,1.21610,0.51840,1.31140,-2451.42900,-4691.42900,-4691.42900,-6391.42900,-6351.42900,0.00070,2.66570,0.12820,701.99990,-10.81000,-11.97070,-4.14610,-5.20560,18.90980,-2.1316,-4.2709
2020-08-31,0.91010,0.49240,1.27730,-1961.29000,-7529.03200,-7529.03200,-9229.03200,-9219.35500,0.00060,1.83090,0.08240,1091.61300,-14.65930,-16.32780,-5.62600,-7.44160,22.75730,-3.4966,-3.6112
2020-05-31,0.69340,0.41640,0.99830,-156.21620,-564.59460,-564.59460,-592.56760,-591.08110,0.01490,5.23760,1.22520,73.45950,-20.98950,-23.16490,-8.78010,-12.24870,27.49340,-3.8413,-4.2192
2020-02-29,0.26920,0.28620,0.53260,40.48860,-14.84650,-14.84650,-16.07850,-16.30820,0.10200,6.47730,11.82470,7.61120,-3.21530,-3.72950,-1.66370,-2.29520,35.45990,1.33920,-0.26900
2019-11-30,0.22560,0.27610,0.45350,35.72470,10.12340,10.12340,9.11940,8.84750,0.10610,7.19670,10.76800,8.35810,1.66370,1.98320,0.93660,1.20430,37.08330,1.524,-1.3157
