,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.69590,1.38080,-3.62580,50.93860,21.17070,21.17070,20.05600,15.41190,0.31040,0.45040,8.01890,11.22340,-48.56540,-28.05750,4.78380,18.49550,-19.19560,15.6552,13.0961
2022-06-30,0.74840,1.31090,-4.21680,51.34440,21.75450,21.75450,20.63070,15.71240,0.30420,0.44590,8.08920,11.12600,-52.08100,-29.00140,4.77940,16.19020,-17.37060,10.9236,9.0644
2022-03-31,0.73300,1.09380,-11.66070,51.82240,20.31330,20.31330,19.21300,14.62010,0.28030,0.41290,8.15090,11.04170,-146.79250,-39.82330,4.09750,13.76950,-4.97990,10.26770,8.76700
2021-12-31,0.76670,1.01770,-57.61530,52.69750,20.53420,20.53420,19.57240,15.76710,0.28090,0.42240,8.53440,10.54560,-781.31650,-54.87350,4.42860,13.80040,-0.99100,9.025,7.6239
2021-09-30,0.76170,1.03820,-27.16360,52.25470,21.68660,21.68660,20.70740,16.05520,0.29510,0.45550,8.83670,10.18480,-396.62050,-54.78450,4.73860,15.15930,-2.08100,12.6727,10.9515
2021-06-30,0.82100,0.94620,17.57140,52.70020,22.95660,22.95660,21.96830,16.89320,0.29000,0.44940,8.97080,10.03260,268.93300,-88.23510,4.89940,14.48110,3.14890,11.8351,10.0384
2021-03-31,0.79410,1.00180,-591.10910,53.08470,22.35940,22.35940,21.21800,16.22860,0.26080,0.40030,8.12090,11.08250,-7189.38600,-56.58670,4.23270,13.14040,-0.10010,12.54200,11.23550
2020-12-31,0.85510,0.96710,29.39740,52.04150,18.88710,18.88710,17.67300,13.89100,0.24390,0.37140,8.56440,10.50860,280.15880,-53.04530,3.38840,9.21650,1.97200,6.599,5.2742
2020-09-30,0.97600,0.85320,6.51730,52.38960,22.60270,22.60270,21.39910,16.43740,0.25650,0.43290,9.61720,9.35830,74.34200,-320.53470,4.21670,10.91250,9.67930,10.6615,9.1477
2020-06-30,0.95270,0.87510,7.00630,52.95580,23.82230,23.82230,22.65530,17.19720,0.26360,0.41220,9.36360,9.61170,90.25070,-187.27500,4.53310,11.27250,7.95030,14.7665,13.3008
2020-03-31,0.90850,0.97620,41.07940,52.32840,17.10330,17.10330,15.33060,12.13160,0.22290,0.33190,8.12990,11.07020,276.02630,-37.49400,2.70450,6.55960,1.46690,6.06760,4.33120
2019-12-31,0.85780,0.90730,9.79140,53.34670,17.78120,17.78120,16.48480,13.08580,0.23170,0.33540,8.43380,10.67130,81.77280,-60.22830,3.03170,7.57760,5.25450,2.6091,0.8073
2019-09-30,0.81310,0.95700,22.28160,53.34770,20.11470,20.11470,18.82200,14.67430,0.25710,0.37150,8.88430,10.13030,235.40830,-60.94530,3.77230,10.11130,2.19490,8.5522,6.1014
2019-06-30,0.84870,0.96320,26.15210,52.83220,19.23160,19.23160,17.95340,13.65630,0.25390,0.37440,7.61780,11.81450,244.45400,-53.28860,3.46680,9.00310,1.88660,5.2454,3.421
2019-03-31,0.84360,0.90290,9.29440,53.06920,18.45120,18.45120,17.18040,13.32250,0.23960,0.35040,7.60130,11.84010,86.24660,-73.59920,3.19190,8.37800,4.75790,5.55660,3.65110
2018-12-31,0.90990,0.90620,9.66200,53.31910,18.49020,18.49020,16.98330,12.97460,0.29010,0.33840,8.56820,10.50400,84.92650,-66.21730,3.76350,7.96540,4.47430,4.5114,2.7045
2018-09-30,0.91160,0.86430,6.36930,52.99660,19.54100,19.54100,18.35290,14.74800,0.31450,0.37170,7.61740,11.81510,73.46840,-125.91200,4.63790,9.96950,6.20290,5.8804,4.2966
2018-06-30,0.91670,0.89420,8.45100,52.46740,19.50880,19.50880,18.31680,14.37550,0.31620,0.37760,7.67300,11.72940,91.70960,-87.36970,4.54600,9.70370,4.75370,5.49,4.1599
2018-03-31,0.91950,0.88280,7.53390,52.62490,18.52410,18.52410,17.32200,13.35740,0.29770,0.35420,7.54310,11.93140,71.94100,-83.47280,3.97700,8.43010,5.15180,5.11430,3.76450
2017-12-31,0.93150,0.82020,4.56080,52.91110,18.38750,18.38750,17.19570,13.79930,0.28930,0.34280,7.49030,12.01560,46.29310,-222.27070,3.99260,8.32490,7.74650,3.3298,2.1028
2017-09-30,0.92560,0.82530,4.72310,52.58050,19.74350,19.74350,18.78470,12.12630,0.31280,0.37140,7.82230,11.50550,46.19730,-163.97890,3.79360,8.07210,7.19700,4.5713,3.1259
2017-06-30,0.92250,0.74970,2.99550,52.38550,19.96850,19.96850,19.04660,12.34580,0.31190,0.36860,8.62680,10.43270,32.53390,343.33760,3.85020,8.14250,9.87870,3.7531,2.4502
2017-03-31,0.91440,0.58160,1.39010,52.45880,18.69710,18.69710,17.86540,12.28670,0.29930,0.35690,8.08170,11.13630,18.62330,41.58910,3.67770,7.79190,15.57800,4.02910,2.84840
2016-12-31,0.95800,0.53700,1.15970,53.07610,19.42120,19.42120,18.62190,11.71960,0.29140,0.35450,7.51420,11.97740,15.12040,29.22890,3.41510,7.00110,17.52400,2.9868,1.7949
2016-09-30,1.05900,0.49810,0.99250,52.68120,20.16290,20.16290,19.44630,12.53930,0.29520,0.37670,7.72440,11.65130,14.65160,24.35420,3.70220,7.35340,20.06550,4.1138,2.6791
2016-06-30,1.02120,0.52740,1.11620,51.78410,19.52790,19.52790,18.78050,11.84340,0.30190,0.38290,8.21340,10.95770,15.25400,27.63420,3.57520,7.20830,17.81170,3.413,2.2139
2016-03-31,1.11640,0.49290,0.97220,52.36170,19.97120,19.97120,19.34850,12.18300,0.28250,0.36960,8.49440,10.59520,13.16470,21.59230,3.44180,6.67520,20.05480,5.10590,4.05950
2015-12-31,0.98810,0.41480,0.70870,52.72510,18.60490,18.60490,17.93830,11.21450,0.29190,0.35020,8.34040,10.79080,11.14440,18.15160,3.27370,6.52210,20.06730,2.7082,1.5772
2015-09-30,1.01730,0.41100,0.69780,52.36290,19.96250,19.96250,19.27060,12.80010,0.30700,0.38010,8.64050,10.41610,13.29950,21.38710,3.93000,7.83350,20.28170,3.7057,2.5965
2015-06-30,1.03400,0.41490,0.70910,52.01580,18.95180,18.95180,18.28570,11.47170,0.30530,0.38140,8.13210,11.06720,11.85330,19.24840,3.50180,6.93550,19.78060,2.9081,1.9733
2015-03-31,1.10900,0.39450,0.65160,51.89320,18.42220,18.42220,17.75400,11.19220,0.28030,0.36190,8.21330,10.95790,9.93070,15.34580,3.13690,6.01270,21.14990,3.93220,3.05590
2014-12-31,1.08960,0.40750,0.68790,51.70150,17.17580,17.17580,16.44430,10.29820,0.27010,0.33350,8.27430,10.87700,9.00100,14.39570,2.78130,5.33280,19.86570,1.8844,0.849
2014-09-30,1.07900,0.41400,0.70660,51.58590,18.31600,18.31600,17.70600,11.56160,0.28990,0.36090,8.53700,10.54240,10.97940,17.78560,3.35120,6.43360,19.30220,3.247,2.0597
2014-06-30,1.16310,0.39740,0.65940,51.47980,18.21650,18.21650,17.58430,11.13360,0.28380,0.36390,8.50330,10.58410,9.71140,15.10740,3.16000,5.85230,20.23350,2.8972,1.8584
2014-03-31,1.21690,0.39230,0.64550,50.79540,16.61630,16.61630,15.91260,10.06170,0.26870,0.35470,8.16080,11.02830,8.03710,12.35680,2.70400,4.88440,20.34940,3.19750,2.43130
2013-12-31,1.17010,0.41520,0.71010,50.53560,15.77560,15.77560,15.04390,9.39700,0.26720,0.33760,8.18300,10.99850,7.74780,12.58970,2.51100,4.53080,18.56070,1.6404,0.8008
2013-09-30,1.22010,0.40680,0.68570,50.87680,17.38290,17.38290,16.68320,10.79200,0.28020,0.35900,8.06380,11.16100,9.16010,14.59950,3.02390,5.43400,18.90910,2.612,1.4734
2013-06-30,1.23650,0.41030,0.69590,50.83910,17.27500,17.27500,16.68410,10.32830,0.28010,0.35950,6.64430,13.54550,8.82920,14.19740,2.89250,5.20650,18.42410,1.9246,0.9999
2013-03-31,1.16690,0.34590,0.52880,50.38860,15.84120,15.84120,15.18160,9.73680,0.27380,0.34250,7.73610,11.63370,7.44640,11.74550,2.66570,4.87090,18.66430,1.99600,1.35120
2012-12-31,1.20240,0.34200,0.51980,50.41600,14.98070,14.98070,14.28910,8.92260,0.25890,0.32420,8.21520,10.95530,6.29900,9.83790,2.30990,4.14480,18.66370,1.5784,0.946
2012-09-30,1.31310,0.32670,0.48530,50.29430,16.44140,16.44140,15.85840,9.94860,0.27380,0.36060,7.19010,12.51730,7.05470,10.52130,2.72390,4.75020,19.46060,3.1344,2.5264
2012-06-30,1.37310,0.23370,0.30520,49.90000,15.58710,15.58710,15.04110,9.34960,0.27370,0.36500,7.31520,12.30320,5.59280,7.82010,2.55900,4.28560,21.41270,2.2312,1.6374
2012-03-31,1.57100,0.21720,0.27770,49.80280,16.18300,16.18300,15.67890,9.64380,0.26580,0.38290,7.17360,12.54610,5.13580,6.93160,2.56320,4.02030,22.79370,3.20530,2.62560
2011-12-31,1.65040,0.21880,0.28040,49.93130,14.87170,14.87170,14.20160,8.83970,0.25290,0.35080,6.82840,13.18030,4.32320,5.85390,2.23590,3.37720,22.36870,1.947,1.3664
2011-09-30,1.68420,0.21970,0.28180,49.11970,15.69900,15.69900,15.30680,9.66740,0.28450,0.38880,7.61800,11.81410,5.24420,7.11390,2.75050,4.09200,22.03640,2.2032,1.4807
2011-06-30,1.75150,0.13630,0.15810,48.58060,15.03180,15.03180,14.66770,9.04280,0.27570,0.37370,7.25190,12.41060,4.24220,5.55220,2.49300,3.66410,23.19430,1.9599,1.5452
2011-03-31,1.87210,0.13500,0.15650,48.43880,14.20640,14.20640,12.01780,7.41090,0.26350,0.35620,7.02380,12.81360,3.21450,4.19300,1.95260,2.78050,22.97680,2.05870,1.39960
2010-12-31,1.87250,0.10020,0.11180,48.58290,12.52630,12.52630,12.91740,8.07120,0.25960,0.33300,7.13490,12.61410,3.29500,4.28920,2.09520,2.96500,22.75950,0.7742,0.1535
2010-09-30,1.66970,0.09600,0.14030,48.63040,13.95840,13.95840,13.33850,8.17330,0.28380,0.36670,7.24190,12.42770,3.79090,5.00110,2.32000,3.42690,22.06630,1.6607,1.0024
2010-06-30,1.72450,0.14060,0.19940,48.69770,13.11600,13.11600,12.41240,7.21050,0.28090,0.36670,7.02590,12.80970,3.39860,4.55460,2.02570,2.92090,21.13260,1.2986,0.6662
2010-03-31,1.77840,0.17570,0.25090,48.30580,13.15910,13.15910,12.38030,7.61490,0.26460,0.34770,6.83830,13.16120,3.48090,4.73990,2.01490,2.86940,20.30950,1.22230,0.57520
2009-12-31,1.82650,0.20300,0.29440,48.52480,10.68520,10.68520,9.88100,6.12790,0.24550,0.31580,6.86380,13.11220,2.67780,3.70440,1.50420,2.13430,19.53810,-0.015,-0.7239
2009-09-30,1.78640,0.21060,0.27070,48.52460,11.85750,11.85750,11.06900,6.93230,0.26880,0.34900,7.04300,12.77860,3.35580,4.70250,1.86330,2.64900,18.95530,0.9728,0.3753
2009-06-30,1.81310,0.24080,0.32150,48.24840,11.96080,11.96080,11.14490,6.83370,0.27400,0.37300,6.82820,13.18060,3.45170,4.93540,1.87230,2.62050,18.19910,0.4753,-0.0936
2009-03-31,1.78380,0.24860,0.33440,46.63120,9.73890,9.73890,8.78070,5.39940,0.26580,0.38190,7.16440,12.56210,2.65630,3.82400,1.43530,1.99590,17.46910,0.63530,-0.46650
