,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.67660,0.46190,0.93080,100.00000,0.92780,0.92780,1.41190,0.88750,0.17470,8.37500,10.74630,0.57650,1.23730,0.15510,0.31020,29.92140,0.1108,-5.5458
2022-09-30,0.80910,0.33050,0.57760,100.00000,2.19240,2.19240,2.29840,1.41440,0.19460,8.19710,10.97950,1.04550,2.23960,0.27530,0.69990,30.16540,1.3122,-1.1195
2022-06-30,0.86330,0.34050,0.60620,100.00000,7.03540,7.03540,6.96010,5.22950,0.17960,6.62840,13.57790,3.65890,7.90670,0.93920,2.41320,29.97000,7.3858,4.7264
2022-03-31,0.86960,0.36360,0.65160,100.00000,-12.01670,-12.01670,-12.25460,-8.50680,0.11830,2.55470,35.22900,-3.93180,-8.96550,-1.00630,-2.50220,28.84490,2.27810,-0.00790
2021-12-31,0.98220,0.47590,1.00450,100.00000,2.05370,2.05370,1.52710,0.94790,0.13610,3.47800,25.87680,0.47360,1.02450,0.12900,0.24820,30.18920,1.0406,0.2469
2021-09-30,0.99430,0.38660,0.75050,100.00000,13.21050,13.21050,12.54480,9.93340,0.14070,3.64370,24.70050,5.49420,13.05520,1.39750,3.37040,28.17920,-0.8561,-1.5456
2021-06-30,0.98450,0.41100,0.95910,100.00000,35.95290,35.95290,34.57760,25.99870,0.10420,2.69310,33.41850,11.94340,31.06420,2.70880,7.03530,26.54340,6.5966,6.0095
2021-03-31,0.89960,0.44710,1.24210,100.00000,-20.20080,-20.20080,-21.70640,-16.43660,0.05590,1.54160,58.38140,-4.55650,-15.84040,-0.91850,-2.51920,23.10310,1.34350,1.12630
2020-12-31,0.93310,0.44100,1.16970,100.00000,-73.63860,-73.63860,-79.57920,-55.32180,0.05750,1.68330,53.46540,-14.95980,-79.96420,-3.18240,-8.36300,24.05450,-2.8337,-0.7221
2020-09-30,1.06130,0.43620,1.10650,100.00000,-81.45510,-81.45510,-84.02280,-61.48360,0.04750,2.18380,41.21260,-12.47830,-30.69800,-2.92220,-7.03560,27.93120,-1.6653,-1.9526
2020-06-30,0.78740,0.28630,0.68270,100.00000,-68.40860,-68.40860,-69.12110,-50.83140,0.03010,1.50360,59.85750,-5.54260,-11.82970,-1.52880,-3.95560,31.22800,2.3348,1.9411
2020-03-31,0.68950,0.23050,0.56340,100.00000,-19.62100,-19.62100,-19.37650,-14.18090,0.12240,5.86380,15.34840,-5.77830,-11.82470,-1.73610,-4.44610,32.75280,0.26870,-0.70020
2019-12-31,0.63640,0.22590,0.34610,100.00000,11.31060,11.31060,10.90660,8.12390,0.17150,6.89780,13.04760,4.17920,7.98760,1.39310,3.23500,35.21140,2.7237,1.5968
2019-09-30,0.65810,0.25350,0.40190,100.00000,17.66430,17.66430,17.41310,13.47840,0.18400,6.33690,14.20260,7.57290,14.73010,2.48020,5.65310,34.49120,2.8206,1.2519
2019-06-30,0.62760,0.27910,0.45960,100.00000,15.90910,15.90910,15.34090,11.45110,0.17670,5.88170,15.30160,6.59450,13.75330,2.02300,4.75410,32.21230,4.5337,2.7828
2019-03-31,0.59100,0.30760,0.52430,100.00000,1.33260,1.33260,0.31980,0.21320,0.14840,5.24020,17.17480,0.10680,0.23870,0.03160,0.07390,30.33100,3.77680,2.84870
2018-12-31,0.60740,0.30120,0.56070,100.00000,2.22870,2.22870,1.74420,1.11430,0.18910,5.63930,15.95930,0.61320,1.36820,0.21080,0.42850,30.44790,1.6787,-1.4631
2018-09-30,0.71190,0.30760,0.53520,100.00000,13.42680,13.42680,12.83910,9.81010,0.20310,5.24170,17.17000,5.72410,12.61630,1.99210,3.96350,30.73090,2.1072,1.0449
2018-06-30,0.72990,0.35740,0.64350,100.00000,12.56960,12.56960,12.01300,8.95180,0.19500,5.24570,17.15680,5.37160,12.69740,1.74580,3.45200,29.16300,3.378,1.8685
2018-03-31,0.70660,0.37480,0.71210,100.00000,1.58300,1.58300,0.32750,0.21830,0.16890,5.23430,17.19430,0.11630,0.29330,0.03690,0.07270,27.88000,2.47510,0.57430
2017-12-31,0.80120,0.39530,0.74250,100.00000,7.05460,7.05460,6.48820,16.22040,0.18070,5.69500,15.80330,9.10400,22.76010,2.93130,5.50510,28.11610,1.9135,1.0296
2017-09-30,0.80070,0.40410,0.77370,100.00000,20.23700,20.23700,19.76300,12.27490,0.19650,7.01000,12.83890,7.41910,18.21380,2.41180,4.42130,28.29310,2.2056,-0.4467
2017-06-30,0.81540,0.43070,0.85970,100.00000,23.16840,23.16840,22.55000,13.93910,0.19610,6.44790,13.95810,8.97670,24.68410,2.73320,5.11080,26.42470,4.9374,2.5571
2017-03-31,0.78060,0.45640,0.94990,100.00000,9.02300,9.02300,8.16090,5.34480,0.16890,5.42060,16.60350,3.08560,9.96780,0.90270,1.67720,24.35970,3.78120,2.04350
