,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.12080,0.53610,1.15580,26.63580,14.54070,14.54070,9.78190,7.33640,0.14750,0.68990,2.81750,31.94320,3.13030,-11.89710,1.08240,1.42990,8.73700,1.0792,1.0109
2022-09-30,2.06080,0.56030,1.27440,26.30840,15.91070,15.91070,7.25750,5.51290,0.14430,0.65510,2.38830,37.68320,2.48600,-6.58440,0.80570,1.07480,7.91140,0.1572,0.0564
2022-06-30,2.14600,0.54930,1.21890,29.14570,17.30080,17.30080,13.13710,10.55280,0.13860,0.63150,2.53270,35.53480,4.36720,-13.06670,1.46240,1.93680,8.23540,0.3753,0.3672
2022-03-31,2.21670,0.55020,1.22390,28.24770,17.37160,17.37160,12.91540,9.81870,0.13070,0.64060,2.50280,35.95920,3.85070,-11.50130,1.29330,1.70460,8.27200,0.12940,-0.01410
2021-12-31,2.18440,0.54650,1.20640,27.00390,11.43970,11.43970,6.07000,5.99220,0.12570,0.66900,3.05950,29.41630,2.22990,-6.94950,0.75350,0.99550,8.31890,0.6958,0.6114
2021-09-30,2.33440,0.54410,1.19750,27.66950,15.97820,15.97820,1.79270,2.02650,0.12390,0.65350,2.75910,32.61890,0.76620,-2.56650,0.26070,0.34390,8.37750,0.1556,0.0461
2021-06-30,2.28120,0.54020,1.17840,28.28450,17.32220,17.32220,9.20500,6.19250,0.11510,0.58860,2.87260,31.33050,2.08860,-7.05430,0.71300,0.94570,8.38870,0.1945,0.1298
2021-03-31,1.98100,0.53560,1.28700,27.79160,15.63280,15.63280,9.34660,6.53430,0.11020,0.60080,2.77930,32.38210,2.21790,-8.10540,0.72920,1.01450,8.43150,-0.01370,-0.13900
2020-12-31,2.21200,0.56780,1.41880,29.56380,17.85140,17.85140,5.73510,8.56220,0.10820,0.58600,3.46780,25.95320,3.00970,-9.67150,0.92630,1.28080,8.26280,0.344,0.2361
2020-09-30,2.28280,0.57290,1.45130,20.63490,6.43740,6.43740,-1.05820,3.08640,0.10000,0.56530,2.63720,34.12700,1.04470,-3.11690,0.31750,0.43910,8.07420,0.0825,0.0016
2020-06-30,2.23280,0.57650,1.47460,26.33680,5.90580,5.90580,-6.86350,-7.66160,0.11030,0.55170,2.37760,37.85320,-2.47500,7.05290,-0.73920,-1.03140,7.90800,0.0667,-0.0074
2020-03-31,1.69170,0.54630,1.48410,27.60100,15.78950,15.78950,12.11750,13.09670,0.08850,0.47090,1.06520,84.49210,3.22650,-49.83710,0.82860,1.44690,10.99970,-0.47270,-0.55910
2019-12-31,1.41650,0.51580,1.28990,26.81660,16.43600,16.43600,11.41870,17.82010,0.09870,0.78970,1.86050,48.37370,2.59340,-193.44260,0.67190,1.24070,10.63870,1.0059,0.8936
2019-09-30,1.32470,0.51010,1.34590,26.58860,14.26980,14.26980,9.08580,5.23970,0.10260,0.51550,1.01180,88.94650,1.24600,-13.87560,0.33170,0.60320,10.85250,0.3788,-0.07
2019-06-30,1.66200,0.54810,1.30190,26.56770,-9.68100,-9.68100,-14.74150,-6.65570,0.10150,0.51230,1.01280,88.86140,-2.82690,42.50000,-0.75920,-1.26310,11.05440,0.186,-0.1348
2019-03-31,1.65430,0.53250,1.22330,20.41800,10.56200,10.56200,7.25780,5.25280,0.19290,1.07890,1.94990,46.15650,3.65020,-76.95470,1.01850,1.68820,11.54180,-0.52760,-0.86300
2018-12-31,1.86960,0.51350,1.13340,18.05880,9.30300,9.30300,6.50920,6.27880,0.18570,1.14170,2.31780,38.83070,3.94210,131.32530,1.16620,1.89880,11.55670,0.8477,0.9113
2018-09-30,2.03450,0.54020,1.18270,18.24630,9.79000,9.79000,7.06580,4.54030,0.19230,1.09880,2.12550,42.34390,3.02630,-167.70830,0.87850,1.37720,11.12280,0.1016,-0.3107
