,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.39890,0.57000,2.11350,77.68600,94.91080,94.91090,71.46590,26.57680,0.03300,0.68770,130.87000,8.42900,-36.06880,2.14050,3.62450,11.42660,1.5361,1.0013
2022-09-30,0.46380,0.53880,1.70060,66.89920,37.11260,37.11260,32.89950,25.41260,0.10690,1.49420,60.23350,9.44670,-6.91580,2.71700,4.35660,12.78990,1.7978,1.4243
2022-06-30,0.56170,0.49710,1.46800,67.02400,36.05790,36.05790,32.42660,26.49070,0.09940,1.34810,66.76140,8.34600,-7.51010,2.63420,4.19700,14.97560,0.8573,3.6043
2022-03-31,0.46550,0.46680,1.36000,63.82980,82.86270,82.86270,78.77500,65.20950,0.09500,1.46790,61.31140,18.90210,-19.74390,6.19930,10.07830,16.84340,2.47220,5.65830
2021-12-31,0.49100,0.45180,1.16590,73.42330,45.54150,45.54150,32.75340,61.72250,0.02940,0.67360,133.61020,2.90590,26.42350,1.05790,1.59300,17.58410,1.1348,0.6164
2021-09-30,0.50680,0.46150,1.13750,65.04610,38.06320,38.06320,34.13700,26.57440,0.09910,1.55210,57.98420,7.49510,-7.70010,2.67410,4.03590,16.93650,1.7585,1.3801
2021-06-30,0.61500,0.49360,1.12030,64.56190,35.77260,35.77260,31.49160,20.60200,0.09690,1.50040,59.98390,5.47250,-5.57820,1.96540,2.77120,17.10780,1.4535,1.0671
2021-03-31,0.64180,0.49340,1.14180,63.86170,34.48560,34.48560,29.84440,23.21990,0.09300,1.39770,64.39200,6.06170,-6.17690,2.15100,3.07070,17.05890,2.72870,2.36870
2020-12-31,0.55510,0.50010,1.19110,70.62090,85.26000,85.26000,69.10650,88.94500,0.02620,0.43270,207.98590,4.34730,-4.19720,1.55120,2.17310,16.57190,1.5184,1.0782
2020-09-30,0.56200,0.52710,1.30480,65.84600,39.19170,39.19170,34.15400,26.44090,0.09730,1.62140,55.50880,7.67360,-6.58890,2.57360,3.62880,14.87730,1.2356,0.8465
2020-06-30,0.58960,0.55290,1.44460,65.26220,38.25870,38.25870,33.11730,26.37010,0.09690,1.49350,60.26080,8.22570,-6.32000,2.55430,3.67800,13.38970,1.5194,1.1753
2020-03-31,0.50940,0.56040,1.48830,62.64130,36.57580,36.57580,31.41490,24.89130,0.09960,1.31820,68.27630,8.25280,-5.78370,2.47830,3.62780,12.80320,2.18800,2.00820
2019-12-31,0.49930,0.53980,1.39380,61.61350,30.54080,30.54080,25.42850,19.53310,0.09590,1.44770,62.16750,5.84750,-4.40310,1.87380,2.69110,13.85620,1.0653,0.6798
2019-09-30,0.85350,0.56390,1.30510,62.78540,10.64810,10.64810,5.95990,5.04060,0.10380,1.52220,59.12670,1.59420,-1.34590,0.52310,0.69530,12.61030,1.2784,0.9147
2019-06-30,0.77140,0.52540,1.14390,62.81030,33.45080,33.45080,28.70060,23.04630,0.10470,1.39440,64.54180,6.80330,-6.30900,2.41260,3.22890,13.49020,1.1996,0.9185
2019-03-31,0.69430,0.52960,1.20880,62.97600,32.38400,32.38400,27.21600,21.50400,0.09860,1.40580,64.02240,6.19210,-5.35420,2.11950,2.91300,13.26280,2.19820,1.92680
2018-12-31,0.48660,0.49760,1.31520,63.60970,35.21750,35.21750,29.25560,23.81500,0.10400,1.57250,57.23410,7.06080,-5.80460,2.47780,3.54760,12.62790,1.0278,0.5737
2018-09-30,0.48700,0.48850,1.20830,63.38730,35.25970,35.25970,32.20310,27.72670,0.10230,1.78130,50.52450,7.75270,-6.76940,2.83710,3.96550,12.99190,1.3568,1.0271
2018-06-30,0.42630,0.49640,1.34120,63.01350,35.30680,35.30680,30.76670,25.52800,0.09960,1.62430,55.40990,7.40260,-5.92980,2.54160,3.72770,12.58830,1.2325,0.8993
2018-03-31,0.45480,0.48310,1.27360,61.94080,33.46520,33.46520,27.92500,22.88370,0.09300,1.34470,66.92710,6.08890,-5.06380,2.12910,3.14760,13.23020,1.93500,1.67940
2017-12-31,0.44680,0.54260,1.56270,63.40520,36.84020,36.84030,31.42210,35.87590,0.09470,1.52360,59.06890,10.62640,-7.33700,3.39850,4.86010,11.67770,0.8822,0.4719
2017-09-30,0.45270,0.57670,1.72290,63.84990,37.95300,37.95300,32.90840,21.98140,0.09760,1.71540,52.46590,7.21630,-4.35360,2.14460,3.05460,10.16670,0.9717,0.725
2017-06-30,0.70920,0.60830,1.63950,62.97780,37.27060,37.27060,32.47320,23.12690,0.10680,1.64270,54.78780,8.25430,-5.21570,2.47000,3.23310,8.91010,0.6853,0.4372
2017-03-31,0.76410,0.62210,1.65100,63.60920,37.34580,37.34580,32.07320,21.64740,0.10580,1.66420,54.07880,7.85220,-4.74090,2.29120,2.96730,8.35240,1.86830,1.68560
2016-12-31,0.80580,0.63120,1.79150,61.86520,36.63310,36.63310,31.63410,21.57680,0.10930,1.61590,55.69650,8.06060,-4.75960,2.31910,2.97290,7.98250,0.554,0.2137
2016-09-30,0.83430,0.60710,1.54960,65.93050,39.83140,39.83140,34.61150,25.61740,0.10630,2.06530,43.57710,8.64830,-5.73270,2.72360,3.39830,8.76450,0.5706,0.3599
2016-06-30,0.80780,0.61060,1.56930,64.19830,38.37050,38.37050,32.22960,52.53860,0.10550,2.01680,44.62510,7.36620,-4.67530,2.26030,2.86870,8.59340,0.477,0.2933
2016-03-31,0.41410,0.63770,2.31000,64.82650,39.09070,39.09070,32.59590,18.79440,0.09030,1.61080,55.87290,8.50080,-4.21130,2.00950,3.07940,7.68230,1.77220,1.59260
2015-12-31,0.40870,0.62340,2.29280,61.87840,34.90570,34.90570,29.10100,20.29340,0.10020,1.87100,48.10170,8.29130,-4.33180,2.03370,3.12270,8.09800,0.8261,0.4779
2015-09-30,0.40090,0.63580,2.43470,65.37600,41.91000,41.91000,38.69810,28.02120,0.08370,1.51160,59.54150,9.45320,-3.85490,2.21000,3.44320,7.76820,0.8992,0.6435
2015-06-30,0.35670,0.64830,2.66780,63.91990,34.07450,34.07450,45.10250,38.10560,0.07420,1.28880,69.83330,12.77140,-4.58120,2.75150,4.49150,7.38670,0.4431,0.2379
2015-03-31,0.63960,0.76840,3.93770,65.18700,45.26550,45.26550,40.38270,25.67990,0.15980,1.60500,56.07360,29.05240,-7.60190,4.00800,6.72960,2.09620,1.67820,1.52480
2014-12-31,0.49850,0.83910,6.80870,104.70120,99.77420,99.77420,88.16320,65.21660,0.06360,0.52150,172.58480,39.06550,-5.87810,3.51530,6.28430,1.33650,0.6601,0.3996
2014-09-30,1.25710,0.61010,1.75850,59.68640,39.11380,39.11380,35.15030,22.06880,0.16760,2.05040,43.89480,13.63870,-11.44750,3.69780,5.31710,4.38490,0.5413,0.3808
2014-06-30,1.15740,0.62680,1.88590,59.28030,37.55510,37.55510,33.48030,20.80000,0.15830,2.05140,43.87300,13.02690,-9.48490,3.29310,4.86220,4.06510,0.326,0.0911
2014-03-31,1.31720,0.67950,2.12720,58.58030,36.33480,36.33480,32.07990,28.20940,0.15520,2.26380,39.75540,14.08460,-8.28000,3.19850,4.51430,3.60010,1.36620,1.15410
2013-12-31,1.10130,0.69900,2.33000,59.16810,37.20630,37.20630,33.06820,20.93070,0.16640,1.84480,48.78630,15.77370,-7.98500,3.44890,4.74840,3.27000,0.6977,0.4773
2013-09-30,1.01030,0.72470,2.71350,62.05490,40.50110,40.50110,36.01800,23.41220,0.16950,1.96190,45.87270,19.64670,-7.65880,3.90530,5.40960,2.87120,0.8144,0.5558
2013-06-30,0.84360,0.77610,3.84340,60.95130,37.62130,37.62130,32.60610,21.57130,0.16000,1.62270,55.46370,22.32530,-5.95490,3.34520,4.99870,2.18040,0.3233,0.1175
2013-03-31,0.84950,0.78230,4.11450,61.87070,38.63260,38.63260,33.25990,21.37290,0.14970,1.82870,49.21660,22.53610,-5.67680,3.15720,4.90710,2.09300,1.10710,0.94460
2012-12-31,0.66720,0.83200,5.71780,72.49690,48.26630,48.26630,41.15630,33.98320,0.12250,1.28900,69.82160,33.89010,-5.72580,3.66980,5.69210,1.52390,0.857,0.7484
2012-09-30,0.54070,0.90160,11.03480,60.70100,38.92340,38.92340,34.25140,20.78680,0.17320,2.16710,41.53110,58.36830,-5.15500,3.59950,5.74280,0.85440,0.7795,0.6675
2012-06-30,0.64920,0.95760,26.90930,60.59390,37.08260,37.08260,32.46050,19.64790,0.20140,1.82110,49.42180,157.08600,-5.85880,3.95670,6.65990,0.28170,-0.0162,-0.127
2012-03-31,0.73970,1.00940,-119.88330,61.52100,40.10410,40.10410,35.50090,21.52980,0.18310,1.58740,56.69780,-727.25350,-5.65460,3.94290,6.85020,-0.06200,1.10660,1.00480
2011-12-31,1.29750,1.09830,-11.22840,77.44740,50.50480,50.50490,43.69680,38.03910,0.13700,1.11120,80.99260,-60.93620,-5.79940,3.89430,5.99060,-0.59950,0.2763,0.176
2011-09-30,0.53710,1.22870,-6.41550,59.53550,38.63860,38.63860,34.35160,20.87250,0.24650,2.14510,41.95700,-44.68160,-6.43020,5.14420,10.21830,-0.97230,0.8201,0.7365
2011-06-30,0.57760,1.20340,-7.09750,59.91660,37.83240,37.83240,33.31950,20.03700,0.23240,1.82530,49.30780,-45.40080,-5.97060,4.65720,9.23540,-0.87330,0.2486,0.1645
2011-03-31,0.63290,1.18450,-7.61310,60.18910,38.13000,38.13000,35.17580,21.05550,0.24320,1.86250,48.32150,-60.38630,-7.05660,5.12080,11.13850,-0.64910,0.82270,0.74550
2010-12-31,0.33350,1.39820,-7.33600,60.26890,38.78690,38.78690,35.67530,22.47700,0.24090,1.93800,46.44010,-57.57760,-6.95560,5.41400,22.92860,-0.67290,0.511,0.4223
2010-09-30,0.72720,0.86610,8.53190,59.28190,39.57420,39.57420,36.64540,21.88240,0.27380,2.00730,44.83680,101.18430,-11.74870,5.99190,13.55110,0.34980,0.3789,0.3424
