,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.54880,0.46930,0.98980,57.17410,24.11010,24.11010,19.45840,14.63200,0.06530,3.09310,2.48860,36.16510,2.15790,6.70210,0.98890,1.14510,14.28760,0.6183,0.4117
2022-09-30,0.62120,0.47530,0.98770,47.51790,17.98340,17.98340,14.08150,11.12610,0.07400,3.80000,2.76400,32.56130,1.85160,5.77950,0.85010,0.97160,14.28400,0.4123,0.0319
2022-06-30,0.52350,0.47450,0.99670,47.91300,19.53020,19.53020,16.24930,12.32770,0.07420,3.88840,2.49680,36.04540,2.06480,6.43100,0.94110,1.08510,14.00910,0.6909,0.5266
2022-03-31,0.47020,0.47560,1.01190,55.88170,23.85280,23.85280,20.45190,15.53690,0.06210,3.20470,2.58460,34.82180,2.15730,6.72240,0.98940,1.13120,13.98400,0.47820,0.29860
2021-12-31,0.65780,0.49000,1.04380,55.05090,21.46890,21.46890,17.51410,14.39550,0.06280,3.53910,2.74670,32.76610,2.04880,6.33170,0.92880,1.04480,14.07830,0.5605,0.5555
2021-09-30,0.46110,0.49190,1.05910,59.23120,22.07110,22.07110,16.86720,12.94460,0.05490,3.41140,2.66850,33.72650,1.64880,5.54530,0.73380,0.83780,13.66860,0.4967,-0.3266
2021-06-30,0.84660,0.49950,1.06810,70.28570,-24.25400,-24.25400,-31.01590,-24.03180,0.04490,2.36360,2.22460,40.45710,-2.37640,-7.62570,-1.05450,-1.18940,13.75070,0.6345,0.5118
2021-03-31,0.80860,0.48790,1.01940,61.44690,36.19270,36.19270,34.08180,27.03900,0.07320,5.16450,3.65680,24.61140,4.37080,13.76010,2.00120,2.23830,14.39760,0.82730,0.70940
2020-12-31,0.63130,0.50230,1.08950,74.76730,31.46070,31.46070,25.68220,19.77530,0.04330,2.25860,2.40910,37.35790,1.95680,6.53450,0.86560,0.97390,14.06110,0.5603,0.8754
2020-09-30,0.61060,0.50550,1.08680,77.56080,28.05760,28.05760,20.96610,15.48480,0.04060,2.06620,2.55600,35.21070,1.47750,4.92490,0.65720,0.73060,14.11150,0.4631,0.2849
2020-06-30,0.47870,0.49460,1.07230,82.77340,-11.01560,-11.01560,-20.31250,-25.00000,0.03570,1.31250,2.38580,37.72270,-1.94250,-6.42900,-0.86930,-0.98170,14.20510,0.5928,0.3612
2020-03-31,0.55210,0.48410,1.04430,78.65420,1.38440,1.38440,-7.43720,-9.94850,0.04220,2.15960,2.61890,34.36580,-0.86960,-2.91090,-0.39580,-0.44860,14.79770,0.39440,0.20010
2019-12-31,0.63490,0.48360,1.00900,76.84960,57.60740,57.60740,32.27920,18.37710,0.04520,2.09160,2.43070,37.02570,1.83950,6.29580,0.84550,0.95000,15.04940,0.7187,0.4412
2019-09-30,0.34650,0.48230,1.05930,76.29120,29.58930,29.58930,20.78410,15.74360,0.04180,1.88150,2.52470,35.64720,1.49970,5.28580,0.67200,0.77650,15.22090,0.451,0.2125
2019-06-30,0.40640,0.48900,1.04570,75.82450,30.27380,30.27380,21.03300,16.02370,0.04190,1.72670,2.61940,34.35910,1.53110,5.42210,0.68840,0.78230,15.24160,0.6468,0.4134
2019-03-31,0.45160,0.49170,1.03990,72.35350,29.68800,29.68800,21.55150,16.12720,0.04490,2.20980,2.61760,34.38320,1.64560,5.86650,0.74320,0.83650,15.22970,0.28070,0.02870
2018-12-31,0.75720,0.49570,1.08090,68.28880,27.98200,27.98200,20.49720,12.77440,0.04790,3.11430,2.52400,35.65720,1.45380,5.18270,0.63650,0.73320,15.26460,0.7451,0.4735
2018-09-30,1.05050,0.50000,1.06630,67.72820,43.07650,43.07650,34.14840,19.70430,0.04450,2.96340,2.27640,39.53650,2.84980,9.69520,1.27110,1.42480,15.99010,0.4108,0.061
2018-06-30,0.48970,0.50620,1.08710,68.84480,7.93470,7.93470,-5.13420,-5.25090,0.04380,2.54290,2.25530,39.90670,-0.37690,-1.39010,-0.16600,-0.18610,15.65090,0.6785,0.3477
2018-03-31,0.48410,0.50290,1.08260,70.18730,27.76480,27.76480,20.65540,14.18960,0.04330,2.30540,2.26060,39.81280,1.54260,5.45600,0.68600,0.76690,15.94170,0.44130,0.11240
2017-12-31,0.43920,0.49920,1.07740,66.76760,22.24670,22.24670,8.92070,-28.77200,0.04590,2.84670,2.25170,39.96970,-2.82430,-10.05780,-1.25480,-1.41430,15.84220,0.5809,0.1514
2017-09-30,0.42320,0.49020,1.04790,69.30810,25.17530,25.17530,16.67180,10.17980,0.04080,2.35280,2.70260,33.30080,1.05960,3.45320,0.48160,0.54020,16.37010,0.511,0.1312
2017-06-30,0.42840,0.49220,1.05830,68.23040,27.25650,27.25650,17.78500,10.00590,0.04200,2.44290,2.48930,36.15500,1.05760,3.53090,0.47750,0.53710,16.23830,0.574,0.2726
