,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,1.05390,0.13700,0.17860,73.35720,5.86960,5.86960,6.06100,2.67960,0.08530,1.83320,49.09400,0.35380,6.56660,0.22850,0.30540,59.23250,0.317,0.1186
2022-07-31,1.05810,0.13550,0.17640,72.44820,2.50000,2.50000,2.34460,0.88080,0.08200,1.62700,55.31740,0.11310,1.96650,0.07220,0.09780,60.15820,0.3337,0.1309
2022-04-30,1.02570,0.14010,0.18000,72.40590,0.26990,0.26990,-0.39130,0.37780,0.07970,1.87530,47.99350,0.04760,1.40140,0.03010,0.04090,59.23140,3.67230,3.49350
2022-01-31,1.04870,0.15410,0.18230,72.50890,-2.40240,-2.40240,-2.68910,-0.38220,0.07690,0.75220,119.64370,-0.04820,-2.30260,-0.02940,-0.04070,58.77760,2.1462,1.9595
2021-10-31,1.06130,0.15660,0.18560,73.13130,0.55370,0.55370,4.35670,6.81920,0.07850,1.70760,52.70440,0.82030,-126.82930,0.53520,0.69180,57.98170,0.2098,0.0645
2021-07-31,0.93460,0.16020,0.21480,74.55840,5.23660,5.23660,13.02840,8.43850,0.07150,1.55620,57.83280,0.96360,-22.97120,0.60340,0.80930,56.76890,0.3702,0.1479
2021-04-30,1.33420,0.05910,0.06280,73.92250,5.93660,5.93660,10.12910,7.86520,0.09190,1.87870,47.90540,1.10180,3.90770,0.72280,1.03670,46.01840,3.43400,3.25210
2021-01-31,1.23470,0.06050,0.06440,74.57450,3.31790,3.31790,7.30620,4.59000,0.08770,0.74710,120.46420,0.64350,2.41390,0.40270,0.60450,45.15020,2.3647,2.1987
2020-10-31,1.22170,0.06220,0.06630,74.27570,4.13360,4.13360,23.06700,19.94830,0.09160,1.63420,55.07290,2.68170,11.26160,1.82800,2.51500,44.10280,0.3161,0.1926
2020-07-31,1.14530,0.06500,0.06950,74.54860,3.45560,3.45560,16.28810,50.96100,0.08910,1.49520,60.19220,6.82880,35.17350,4.54310,6.38480,42.33480,0.4455,0.3252
2020-04-30,1.14560,0.07180,0.07730,74.22410,-2.87770,-2.87770,0.96610,2.03490,0.09070,1.58160,56.90440,0.28640,2.05780,0.18460,0.26590,38.44830,2.03610,1.68240
2020-01-31,1.07530,0.07310,0.07890,74.85060,-0.74210,-0.74210,-0.08250,-5.11230,0.08800,0.78570,114.54550,-0.73190,-6.15840,-0.44990,-0.67840,37.94510,2.0248,1.8451
2019-10-31,1.05270,0.07820,0.08490,74.87260,1.44030,1.44030,1.41810,-2.41520,0.09040,1.75400,51.31180,-0.32750,-3.33330,-0.21830,-0.30190,37.56100,0.0504,-0.1025
2019-07-31,0.97140,0.14760,0.17320,75.80690,1.45110,1.45110,4.10310,2.27670,0.11990,1.71400,52.50940,0.53010,4.05890,0.27300,0.45190,22.00770,0.5422,0.3188
2019-04-30,0.95680,0.16170,0.19290,75.54190,5.61950,5.61950,12.89810,10.48970,0.11270,1.73570,51.85180,2.38360,21.80200,1.18240,1.99810,21.19330,2.47790,2.27740
2019-01-31,0.94920,0.16900,0.20330,73.74410,3.80240,3.80240,6.63340,10.04720,0.11720,0.73170,122.99750,2.31980,43.56200,1.17770,1.92780,20.26620,1.7514,1.5289
2018-10-31,0.85640,0.17760,0.25020,73.79130,2.71230,2.71230,3.77360,3.09550,0.12760,1.66520,54.04780,0.71460,-50.48080,0.39490,0.58770,19.20650,0.1473,-0.0206
2018-07-31,0.80320,0.19000,0.27170,74.12370,3.50500,3.50500,7.04050,9.11310,0.12710,1.65710,54.31270,2.21020,-42.59260,1.15790,1.79030,17.87760,0.5415,0.326
2018-04-30,1.28580,0.22290,0.28710,74.48440,6.35400,6.35400,12.80770,11.44380,0.13090,1.70500,52.78440,3.11030,12.28130,1.49810,2.41710,15.07020,1.94430,1.78250
2018-01-31,0.95200,0.06280,0.16580,74.24080,7.36470,7.36470,7.71380,7.19020,0.13030,0.73070,123.17280,1.98540,9.21700,0.93700,1.86070,14.21370,1.4406,1.2506
2017-10-31,0.82400,0.07310,0.20780,73.56540,5.73860,5.73860,5.40540,3.96150,0.15440,1.77710,50.64510,1.21190,16.73290,0.61180,1.12330,12.22400,0.1433,-0.0023
2017-07-31,0.77210,0.07780,0.21820,74.00080,3.25960,3.25960,2.44470,1.78500,0.14790,1.64210,54.80750,0.54430,24.07800,0.26410,0.50190,11.75920,0.4377,0.2641
2017-04-30,0.70870,0.08060,0.22930,72.84110,0.16690,0.16690,-0.41720,0.04170,0.14050,1.66470,54.06290,0.01260,-0.25190,0.00590,0.01160,11.14080,1.70360,1.48620
2017-01-31,0.82200,0.21120,0.26780,73.24000,5.57620,5.57620,5.56420,3.93020,0.13300,0.73170,123.00020,1.22570,-10.48100,0.52280,0.96680,10.60150,0.9798,0.7803
2016-10-31,0.60330,0.20960,0.26510,72.70010,0.14150,0.14150,-0.58680,-1.73950,0.14910,1.67370,53.77170,-0.54820,-19.73620,-0.25930,-0.43330,9.76900,0.2384,0.0327
2016-07-31,0.60970,0.22660,0.29300,74.19350,1.59830,1.59830,1.19230,11.27470,0.14160,1.53930,58.46960,3.74430,223.62630,1.59670,2.89580,8.95270,0.34,0.2036
2016-04-30,0.74230,0.18800,0.23160,74.06970,2.71240,2.71240,1.93860,2.02230,0.14950,1.60660,56.01930,0.69410,2.66460,0.30240,0.56360,8.24250,1.53040,1.40910
2016-01-31,1.02040,0.20450,0.25710,75.47920,1.13630,1.13630,-0.22900,-1.40980,0.14180,0.72490,124.16000,-0.50990,-3.84790,-0.19990,-0.40560,7.45660,0.7175,0.6128
2015-10-31,0.73890,0.21330,0.27110,75.25170,2.53710,2.53710,2.53460,-1.46950,0.15690,1.61400,55.76350,-0.52960,-2.79240,-0.23050,-0.41670,7.15350,0.2334,0.1143
2015-07-31,0.70920,0.22030,0.28260,75.20110,1.21270,1.21270,0.42560,-0.05210,0.15140,1.53090,58.78930,-0.01880,-0.11650,-0.00790,-0.01460,6.87240,0.4698,0.3706
2015-04-30,0.65760,0.23150,0.30120,74.73460,2.05830,2.05830,1.19600,0.27080,0.14580,1.63130,55.17210,0.09660,0.92240,0.03950,0.07430,6.45610,1.10650,0.99950
2015-01-31,0.80060,0.25640,0.34480,75.36200,-2.41000,-2.41010,-3.70330,-4.55240,0.13550,0.75810,118.71420,-1.65440,-34.15950,-0.61660,-1.23020,6.11010,0.5562,0.4166
2014-10-31,0.73730,0.26470,0.40740,75.91810,-1.59300,-1.59300,-1.57910,-2.81310,0.14700,1.74130,51.68420,-1.02690,-483.81850,-0.41350,-0.75500,6.00730,0.1714,0.0591
2014-07-31,0.65800,0.28240,0.48290,76.65380,-2.53570,-2.53570,-4.01720,-4.63300,0.14630,1.58040,56.94820,-1.85080,31.79270,-0.67800,-1.32820,5.33210,0.3929,0.2775
2014-04-30,0.60700,0.29340,0.51260,76.17280,-4.51110,-4.51110,-6.90990,-7.89970,0.14200,1.79310,50.19190,-3.09430,26.26960,-1.12150,-2.18650,5.10080,0.77240,0.67430
2014-01-31,0.67340,0.30000,0.61680,76.11600,-9.05890,-9.05890,-10.75290,-10.18330,0.12510,0.84160,106.94280,-3.83820,25.22600,-1.27420,-2.68690,4.98000,0.4586,0.3399
2013-10-31,0.58160,0.30920,0.64370,75.07630,-9.10110,-9.10110,-11.52760,-11.56410,0.13290,1.78140,50.52260,-4.27260,21.35600,-1.53670,-2.95150,4.82980,0.2597,0.1285
2013-07-31,0.55440,0.31650,0.66330,77.25230,-4.16440,-4.16440,-5.93510,8.00370,0.12010,1.59640,56.37780,2.71770,-11.18240,0.96120,1.85750,4.72930,0.2653,0.1065
2013-04-30,1.05360,0.32140,0.68800,76.58680,-4.98970,-4.98970,-6.04310,-7.58670,0.13700,1.77600,50.67570,-2.74980,-7.37530,-1.03970,-1.86590,4.17420,0.48130,0.38950
