,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.20340,0.07320,0.07890,74.08360,19.89120,19.89120,19.11710,14.46600,0.17320,2.38860,37.67880,3.70130,4.45220,2.50530,3.43050,48.09220,5.2962,2.0156
2022-09-30,2.57040,0.07400,0.08000,79.37510,20.43730,20.43730,20.11980,15.85840,0.15490,2.46850,36.45920,3.54170,4.26900,2.45680,3.27950,46.56440,3.7007,0.1733
2022-06-30,2.52000,,,81.98600,28.99870,28.99870,28.40190,23.20100,0.16980,2.50080,35.98810,5.31700,6.39460,3.93870,5.31700,46.63220,4.5502,1.7548
2022-03-31,2.81060,,,78.48290,30.54320,30.54320,31.91920,26.74860,0.16990,2.45020,36.73140,6.05790,7.29040,4.54580,6.05790,45.40460,5.13350,3.19510
2021-12-31,3.15430,,,81.14700,37.37640,37.37640,37.72680,30.54560,0.20290,2.39840,37.52520,8.23600,9.79080,6.19630,8.23600,45.55970,6.3322,4.4543
2021-09-30,4.23430,,,80.10690,35.92900,35.92900,36.41850,31.69250,0.17110,2.39990,37.50160,6.89410,8.06990,5.42150,6.89410,47.74790,4.9841,3.4558
2021-06-30,5.42540,,,81.43210,42.53190,42.53190,43.03400,35.74650,0.17040,2.48560,36.20800,7.51950,8.77180,6.09230,7.51950,48.91260,4.6119,3.0062
2021-03-31,6.08020,,,80.39430,43.47560,43.47560,43.95320,36.28830,0.16000,2.54680,35.33840,7.10550,8.32370,5.80770,7.10550,47.04580,4.24770,2.76540
2020-12-31,5.05110,,,81.43990,45.50960,45.50960,46.50710,39.97010,0.17620,2.47650,36.34180,8.74580,10.32990,7.04260,8.74580,45.02980,4.8704,3.2693
2020-09-30,5.50900,,,80.46580,37.44760,37.44760,37.88080,36.54400,0.14660,2.67570,33.63580,6.66430,8.00970,5.35790,6.66430,41.30910,3.3784,2.1122
2020-06-30,6.02490,,,79.50980,31.90990,31.90990,32.80890,27.70910,0.13380,2.49730,36.03950,4.68820,5.71780,3.70680,4.68820,38.75330,1.332,0.2061
2020-03-31,4.60210,,,80.49840,33.22430,33.22430,33.04390,27.63710,0.12820,2.43340,36.98540,4.65510,5.72300,3.54270,4.65510,36.93580,3.83580,2.59520
2019-12-31,4.39950,,,83.43610,42.01690,42.01690,43.49210,34.85910,0.15810,2.21500,40.63280,7.27230,9.02330,5.51000,7.27230,35.43270,3.1517,1.7287
2019-09-30,4.65780,,,82.12670,40.70360,40.70360,41.51940,34.50600,0.14190,2.30050,39.12140,6.47990,8.14220,4.89560,6.47990,32.93590,3.2405,2.0106
2019-06-30,4.46580,,,80.41570,27.39550,27.39550,28.61540,15.49210,0.14430,2.24760,40.04320,2.94720,3.76760,2.23580,2.94720,31.10090,2.9901,1.7293
