,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.80810,0.67980,2.18300,37.32520,15.50150,15.50150,13.02940,10.11150,0.15730,18.85980,1.79320,50.18850,7.28440,-15.21610,1.59400,2.33270,16.82820,2.5135,0.4434
2022-09-30,0.85130,0.66320,2.00560,37.81280,18.56160,18.56160,16.31530,12.59110,0.17010,19.84910,1.89650,47.45620,9.11290,-21.83120,2.14130,3.06960,17.08000,2.8811,1.0421
2022-06-30,1.07120,0.66140,1.98510,37.49750,17.70440,17.70440,15.43660,11.67690,0.16690,19.76100,1.88630,47.71240,8.16180,-22.03450,1.94840,2.76390,17.40240,2.5245,1.2004
2022-03-31,0.80370,0.64620,1.88740,37.71720,16.47720,16.47720,14.39610,11.00620,0.15950,19.48320,1.88020,47.86740,7.19280,-18.65020,1.75910,2.54480,17.21180,3.01100,2.01050
2021-12-31,0.75180,0.64050,1.88110,36.83200,15.34840,15.34840,13.72380,10.81660,0.16080,21.88890,1.83740,48.98250,7.10080,-18.07140,1.73900,2.55260,17.12470,2.3264,0.5019
2021-09-30,0.77620,0.63440,1.81870,37.70630,17.27760,17.27760,15.13400,11.53270,0.16170,22.01520,1.74780,51.49200,7.51320,-19.59290,1.86890,2.74720,17.15090,2.8251,1.7196
2021-06-30,0.87590,0.63660,1.80090,38.87400,17.67200,17.67200,10.18770,7.84180,0.15410,21.71430,1.69230,53.18370,4.77290,-13.53120,1.20880,1.73440,17.47560,2.4666,1.5307
2021-03-31,1.01280,0.64060,1.81560,38.86190,15.80740,15.80740,13.25390,10.23830,0.14150,20.27420,1.69430,53.12010,5.66700,-16.56830,1.44820,2.03650,17.60090,2.63960,2.00330
2020-12-31,0.99630,0.64010,1.85270,38.52960,16.08070,16.08070,13.44970,10.76960,0.13860,20.16130,1.54990,58.06740,5.87600,-17.08270,1.49260,2.11460,17.63000,1.764,0.8406
2020-09-30,1.19640,0.58900,1.45620,39.60110,17.61200,17.61200,13.36440,10.10100,0.15590,19.93160,1.74150,51.67830,5.44920,192.11820,1.57440,2.23980,16.93620,2.4172,1.6128
