,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.80410,0.67370,2.26200,52.06460,2.91110,2.91110,1.80740,1.85030,0.30370,2.56990,2.75470,32.67150,3.09730,-3.23950,0.58030,1.01080,12.54390,3.248,1.3532
2022-09-30,0.91770,0.65380,2.05100,53.08360,15.26100,15.26100,14.56010,12.29800,0.23260,2.05380,2.04590,43.99030,14.23570,-16.60470,2.88370,4.92840,13.87600,3.1923,2.4333
2022-06-30,0.83140,0.64030,2.10340,53.44870,10.26950,10.26950,9.09270,7.06550,0.21720,1.78080,1.92660,46.71550,7.74340,-8.52390,1.55310,2.78500,13.52210,1.4793,0.933
2022-03-31,0.86520,0.65380,2.18610,54.11730,32.51230,32.51230,31.85800,26.30250,0.17430,1.56090,1.71900,52.35560,23.32420,-23.88220,4.59650,8.07600,13.23700,-0.12510,-0.49820
2021-12-31,0.83080,0.69050,2.49730,51.95660,10.14730,10.14730,6.28960,5.23610,0.27330,2.79040,2.90880,30.94110,8.30290,-6.41780,1.45170,2.57010,11.67820,3.5868,1.9863
2021-09-30,0.94550,0.69840,2.58020,53.46970,15.64710,15.64710,15.08250,11.01590,0.21650,2.15260,2.11510,42.55040,14.02750,-10.47350,2.40530,4.23100,11.56180,3.0902,2.4048
2021-06-30,0.91420,0.71180,2.74700,53.79090,16.28250,16.28250,15.68400,12.27040,0.20800,1.77390,1.97670,45.53160,15.40460,-10.34950,2.56750,4.43930,11.14180,2.2043,1.6159
2021-03-31,0.93400,0.73510,3.10720,54.98650,15.60050,15.60050,14.66940,11.56550,0.16250,1.46420,1.66800,53.95750,12.26070,-7.16220,1.88880,3.24820,10.16860,-0.51840,-0.85440
2020-12-31,0.98410,0.74870,3.25780,53.56940,12.58520,12.58520,10.49660,8.21640,0.24170,2.49900,2.67190,33.68340,13.71750,-7.58160,2.00070,3.44760,9.82030,3.2193,1.6861
2020-09-30,0.92510,0.73590,3.27850,54.91680,16.64360,16.64360,15.65970,12.66380,0.19660,1.97240,1.94630,46.24120,16.96950,-9.53540,2.50650,4.48190,9.83010,3.3555,2.7221
2020-06-30,0.97320,0.75300,3.57340,55.54720,14.54370,14.54370,13.59670,10.32300,0.17810,1.64300,1.81610,49.55790,13.17230,-6.83630,1.85200,3.25370,9.08810,1.586,1.0893
