,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.33290,0.88450,7.77780,39.28620,22.23200,22.23200,13.19290,8.74650,0.09460,4.68130,19.22550,11.03670,-1.58920,0.95830,1.27480,82.20710,21.4299,4.5998
2022-09-30,0.32380,0.88550,7.85680,39.13650,21.57930,21.57930,12.74540,8.74540,0.09430,4.76940,18.87010,11.06880,-1.55960,0.95150,1.26740,79.33350,25.1625,9.2111
2022-06-30,0.32800,0.87490,7.10430,39.74850,23.73140,23.73140,16.15680,10.81780,0.09490,4.89310,18.39320,12.63970,-1.96830,1.19230,1.58180,84.11190,23.2738,9.6773
2022-03-31,0.39600,0.85050,5.97230,38.37880,20.99240,20.99240,13.13640,9.11360,0.09170,5.21740,17.25000,8.71170,-1.64060,0.96490,1.30270,94.98510,20.89970,10.25790
2021-12-31,0.28620,0.82990,5.04300,39.97120,22.37360,22.37360,15.57680,12.18590,0.09270,5.12290,17.56810,10.10130,-2.21470,1.28710,1.71850,105.10530,19.9375,10.109
2021-09-30,0.28590,0.79860,4.10540,39.46450,22.26530,22.26530,13.34250,9.25760,0.09230,4.97010,18.10820,6.53630,-1.76380,0.98740,1.31620,120.06180,25.254,14.1276
2021-06-30,0.46640,0.78310,3.65210,38.43150,20.11400,20.11400,11.24040,7.96750,0.08890,4.95630,18.15890,4.80780,-1.49270,0.80400,1.04280,131.02890,20.7097,10.9591
2021-03-31,0.36940,0.75530,3.12300,38.42040,16.51490,16.51490,9.08000,6.44470,0.08730,5.22840,17.21370,3.38840,-1.23000,0.64210,0.82930,144.06940,18.22000,9.37470
2020-12-31,0.39580,0.72970,2.73280,38.86250,19.50250,19.50250,13.11000,9.87010,0.08750,4.97200,18.10120,4.62670,-1.94020,0.97150,1.25060,156.30440,19.6945,7.6868
2020-09-30,0.39590,0.69810,2.36300,37.84370,18.04140,18.04140,9.21170,6.76140,0.08350,5.82160,15.45980,2.76460,-1.34650,0.64640,0.83470,158.12090,17.8894,8.0746
2020-06-30,0.52120,0.68090,2.15290,37.61120,16.83480,16.83480,8.90900,6.54920,0.08060,5.86560,15.34370,2.40650,-1.30820,0.60360,0.76800,177.65340,16.8691,7.9074
2020-03-31,0.43580,0.67070,2.17010,36.68430,15.35190,15.35190,4.22560,3.37370,0.08010,5.61360,16.03250,1.27170,-0.69590,0.31870,0.41880,177.86750,15.13080,8.26560
2019-12-31,0.52250,0.66070,2.03750,37.85390,16.65680,16.65680,7.92450,6.07090,0.07940,5.28110,17.04190,2.11800,-1.25460,0.55470,0.71860,184.83540,14.7643,4.7082
2019-09-30,0.28280,0.63790,1.84840,35.06550,13.85150,13.85150,5.17900,3.37990,0.07880,5.01310,17.95280,1.15250,-0.72620,0.32150,0.41730,188.66750,13.6243,5.9665
2019-06-30,0.33820,0.62490,1.70110,36.15930,13.58070,13.58070,4.14210,2.76730,0.07770,5.48160,16.41840,0.89570,-0.62020,0.26420,0.33600,194.57460,12.3063,5.1846
2019-03-31,0.31390,0.61790,1.69780,35.42750,12.71640,12.71640,3.89080,2.25770,0.07610,7.10140,12.67360,0.72630,-0.50940,0.21530,0.27760,195.35110,11.80170,4.48600
2018-12-31,0.22570,0.61100,1.64500,36.43490,12.81280,12.81280,3.22320,2.63560,0.07690,6.48070,13.88750,0.81320,-0.57910,0.24640,0.31630,196.45540,13.151,3.0542
2018-09-30,0.23030,0.60450,1.60240,35.62250,12.66990,12.66990,6.36250,4.52630,0.07460,6.27420,14.34450,1.29120,-0.94530,0.39980,0.51070,197.57290,12.3659,3.013
