,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,1.35080,0.30430,0.46540,55.86640,8.90480,8.90480,-10.20690,-8.18570,0.20000,0.55270,2.27560,39.55060,-3.87120,34.85810,-1.63690,-2.69330,75.57940,-1.8203,-3.2041
2022-07-31,1.34930,0.29280,0.42370,57.19980,8.30210,8.30210,7.34990,5.40810,0.17880,0.54000,2.54570,35.35410,2.21460,-16.68350,0.96710,1.56620,79.36100,1.982,1.1223
2022-04-30,1.38550,0.29610,0.43050,58.35490,9.90720,9.90720,8.88020,6.27030,0.17850,0.63610,2.43290,36.99300,2.52630,-18.24290,1.11950,1.77820,78.13520,-4.41630,-5.17900
2022-01-31,1.31070,0.30470,0.44680,58.29110,9.19040,9.19040,8.20680,16.08430,0.19600,0.75150,3.17480,28.34790,7.38920,-46.13390,3.15240,5.13780,77.16930,6.7985,5.4433
2021-10-31,1.45110,0.33500,0.51550,57.66770,11.07400,11.07400,15.11680,11.99140,0.18200,0.71570,2.49040,36.13890,5.40830,-25.45970,2.18240,3.59650,73.52430,3.5179,2.6671
2021-07-31,1.48310,0.35600,0.56260,57.65170,12.06120,12.06120,10.92430,7.86360,0.18080,0.68920,2.73040,32.96210,3.61230,-14.08210,1.42060,2.32620,70.44790,7.194,6.3522
2021-04-30,1.45820,0.38410,0.63200,59.11120,9.49360,9.49360,8.07960,4.80450,0.16370,0.58600,2.35400,38.23260,2.06020,-6.16920,0.78490,1.26880,67.85000,-2.61190,-3.29010
2021-01-31,1.52710,0.42620,0.75150,53.89510,1.25850,1.25850,-0.39240,-2.76100,0.15720,0.67990,3.13500,28.70800,-1.22830,3.33490,-0.43710,-0.70480,66.47510,3.8272,2.8642
2020-10-31,1.54520,0.42550,0.75020,51.99470,5.76460,5.76460,4.18300,3.29540,0.15980,0.68540,2.58720,34.78730,1.48620,-4.16470,0.52420,0.85380,65.77030,2.484,1.7777
2020-07-31,1.52280,0.43290,0.78190,55.88030,-0.10760,-0.10760,-2.13830,-3.25170,0.11930,0.42470,2.65130,33.94570,-1.12800,2.89520,-0.39010,-0.63970,64.47460,5.488,4.7646
2020-04-30,1.37330,0.38740,0.70680,49.54610,-20.96730,-20.96730,-92.23220,-81.60720,0.10930,0.43430,2.37080,37.96210,-24.30980,67.27160,-8.92450,-14.89220,63.54400,-2.00000,-2.78990
2020-01-31,1.43760,0.31670,0.47450,53.74890,1.78020,1.78020,-4.83310,-2.59150,0.19080,0.74450,3.39930,26.47610,-1.17870,5.08610,-0.50250,-0.80540,80.38820,7.8575,6.3674
