,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.62650,1.67770,34.34800,34.34800,53.21300,45.66310,0.03330,5.01200,5.01200,1.77290,1.87180,53.54260,1.8838,0.0163
2022-06-30,0.63060,1.70700,35.15690,35.15690,34.53080,28.81270,0.03330,3.28200,3.28200,1.14860,1.21240,51.95480,2.5248,-2.6799
2022-03-31,0.62240,1.64840,33.71690,33.71690,23.45960,18.96400,0.03360,2.20050,2.20050,0.78730,0.83090,51.31490,1.39800,0.43960
2021-12-31,0.62060,1.63580,34.56920,34.56930,30.54250,25.25080,0.03270,2.77950,2.77950,0.99840,1.05450,51.31580,2.2221,1.9023
2021-09-30,0.62840,1.69120,34.10190,34.10190,19.07390,14.83410,0.03200,1.72880,1.72880,0.60940,0.64240,51.56490,1.4438,-0.8475
2021-06-30,0.61240,1.57970,33.26660,33.26660,19.78830,15.64890,0.03240,1.74600,1.74600,0.64030,0.67680,51.81380,2.6068,0.5793
2021-03-31,0.61140,1.57310,32.07180,32.07180,17.95540,12.83800,0.03210,1.57790,1.57790,0.57690,0.61320,52.03520,0.97410,-0.59800
2020-12-31,0.61430,1.59290,30.87780,30.87780,3.74460,1.30630,0.02910,0.30600,0.29860,0.10900,0.11520,53.55550,2.4125,0.9486
2020-09-30,0.60990,1.56340,33.79960,33.79960,17.02950,12.96090,0.03020,1.42330,1.38980,0.51420,0.54210,54.58270,1.4596,0.0716
2020-06-30,0.60840,1.55360,29.66920,29.66920,45.60050,40.65360,0.02850,3.57700,3.49330,1.29810,1.36800,54.92250,2.4382,1.9556
2020-03-31,0.59340,1.45930,36.05960,36.05960,76.69140,66.10750,0.03450,7.02050,6.85370,2.64390,2.78690,54.21810,1.12840,1.21220
2019-12-31,0.60030,1.50180,49.61720,49.61720,23.23550,18.59270,0.03560,2.25240,2.19620,0.82690,0.87780,51.77490,2.3311,0.6538
2019-09-30,0.60130,1.50830,36.20870,36.20870,19.01280,14.49410,0.03490,1.81340,1.76810,0.66410,0.70490,51.72840,1.6431,-0.9076
2019-06-30,0.59980,1.49850,34.26110,34.26110,27.72930,22.39460,0.03450,2.60160,2.53670,0.95660,1.01530,51.89250,2.3137,1.1119
2019-03-31,0.57770,1.36820,17.24090,17.24090,18.07180,13.51740,0.03540,1.64560,1.60530,0.63980,0.67790,52.87700,1.33830,0.07490
2018-12-31,0.57270,1.34010,33.54500,33.54500,26.26950,21.06300,0.03480,2.31150,2.25520,0.91450,0.96370,53.17930,2.4541,2.3639
2018-09-30,0.57030,1.32700,34.73260,34.73260,21.92170,17.35700,0.03410,1.87920,1.83340,0.74710,0.78780,53.13370,1.3537,0.029
2018-06-30,0.56620,1.30540,34.70720,34.70720,24.16390,19.36560,0.03330,2.00370,1.95500,0.80440,0.84800,53.19040,2.169,0.3219
2018-03-31,0.55820,1.26330,31.48330,31.48330,32.71750,26.62340,0.03380,2.70930,2.64310,1.10450,1.16780,53.01880,1.45940,0.58910
2017-12-31,0.55900,1.26770,35.02080,35.02070,20.17660,15.84330,0.03380,1.67290,1.63160,0.68240,0.71950,52.50260,2.1204,0.3765
2017-09-30,0.55820,1.26360,35.53670,35.53670,22.45720,17.84020,0.03410,1.86970,1.82360,0.76500,0.80560,52.48570,1.4228,-0.1831
2017-06-30,0.55910,1.26800,36.33540,36.33540,25.42370,20.35430,0.03410,2.12120,2.06870,0.86620,0.91210,52.31970,0.8085,-0.8497
2017-03-31,0.55060,1.24800,32.61880,32.61880,18.27890,15.35570,0.03330,1.49650,1.45870,0.60930,0.65550,51.49490,1.55530,-0.05860
2016-12-31,0.54800,1.23500,31.39670,31.39670,25.92430,23.14060,0.03370,2.13260,2.07890,0.87470,0.93970,51.57630,1.8933,0.919
2016-09-30,0.55060,1.24810,25.20760,25.20760,11.43650,12.27600,0.03330,0.93360,0.90980,0.38050,0.40890,51.10950,1.0289,-0.951
2016-06-30,0.55260,1.25780,34.98120,34.98120,18.82090,15.49160,0.03290,1.52450,1.48590,0.61880,0.66480,51.39560,1.5293,0.3753
2016-03-31,0.55720,1.28130,37.59140,37.59140,32.46650,27.29000,0.03470,2.79730,2.72670,1.12760,1.20730,51.62460,2.26730,0.94270
2015-12-31,0.53320,1.16500,33.71780,33.71780,26.71060,22.08800,0.03400,2.16910,2.11410,0.90860,0.98690,51.35390,1.2369,2.5665
2015-09-30,0.54680,1.22910,36.15750,36.15750,51.32230,29.22480,0.03320,4.11140,4.00940,1.70320,1.81690,52.50050,1.0787,-0.0571
2015-06-30,0.55260,1.25770,33.14770,33.14770,16.29500,12.85300,0.03230,1.29340,1.26110,0.52700,0.56420,52.05080,1.5714,1.9235
2015-03-31,0.55280,1.25850,33.34150,33.34150,33.82020,27.67800,0.03220,2.68200,2.61500,1.09060,1.16950,52.14370,1.30920,0.57230
2014-12-31,0.55630,1.27640,34.03080,34.03070,34.45050,28.48690,0.03090,2.74470,2.67530,1.06310,1.18710,51.61470,1.4727,3.1716
2014-09-30,0.59780,1.51200,34.71270,34.71270,24.39790,20.64050,0.03280,2.20480,2.14220,0.79990,0.86160,46.03260,1.0479,0.1234
2014-06-30,0.60090,1.53100,34.12600,34.12600,16.26010,12.97520,0.03120,1.40740,1.36730,0.50750,0.54570,45.81460,1.2055,0.2157
2014-03-31,0.60170,1.53620,30.78110,30.78110,11.78990,9.40220,0.03030,0.99600,0.96760,0.35700,0.38540,45.76320,0.81090,-0.14280
2013-12-31,0.61690,1.63570,33.84110,33.84110,13.77910,15.41240,0.02860,1.16010,1.12720,0.39350,0.43180,46.04180,1.4957,0.9539
2013-09-30,0.62740,1.71090,32.67880,32.67880,14.40310,26.71600,0.02930,1.25820,1.22090,0.42170,0.45490,44.24060,1.409,1.2659
2013-06-30,0.62970,1.72720,33.01220,33.01220,98.70850,88.70350,0.02620,7.76400,7.53170,2.58670,2.78920,43.86500,0.6333,-1.4038
2013-03-31,0.60450,1.52820,26.78840,26.78840,8.05650,10.01490,0.03060,0.68680,0.66310,0.24640,0.26230,38.28310,1.56250,-1.28140
2012-12-31,0.61270,1.58170,34.96380,34.96380,14.85400,14.04790,0.03010,1.22700,1.22700,0.44720,0.47530,37.16900,1.2152,-0.6129
2012-09-30,0.60340,1.52150,34.43280,34.43280,13.70790,12.26730,0.03080,1.12510,1.12510,0.42250,0.44620,37.68930,0.8539,-0.4081
2012-06-30,0.60920,1.55920,36.77080,36.77080,20.59600,25.15310,0.03080,1.70140,1.70140,0.63530,0.66480,37.85750,1.0591,0.8082
2012-03-31,0.59050,1.44220,32.35730,32.35730,12.45570,10.92060,0.03120,1.00120,1.00120,0.38880,0.41000,36.95050,1.13790,-3.96170
2011-12-31,0.61650,1.60790,35.50430,35.50430,24.63410,23.95930,0.02850,1.92030,1.92030,0.70320,0.73640,36.55110,1.1467,-0.2109
2011-09-30,0.59620,1.47660,36.43070,36.43070,17.88540,15.68640,0.03220,1.49380,1.49380,0.57530,0.60320,36.47130,1.0224,0.3088
2011-06-30,0.59810,1.48820,35.40530,35.40530,16.10400,13.87850,0.03120,1.30930,1.30930,0.50320,0.52620,36.45500,1.0493,0.7545
2011-03-31,0.60010,1.50060,33.05090,33.05090,11.67050,9.78230,0.03020,0.92050,0.92050,0.35190,0.36810,36.46440,0.92830,0.02230
2010-12-31,0.61070,1.56840,114.69370,114.69370,-4.39810,-3.30450,0.02880,-0.34110,-0.34110,-0.12680,-0.13280,35.40820,0.3096,-2.598
2010-09-30,0.59190,1.45020,13.96940,13.96940,17.62090,14.92400,0.02960,1.34080,1.32630,0.52180,0.54130,36.65450,0.8688,-0.4948
2010-06-30,0.58780,1.42620,15.89830,15.89830,18.40520,15.59310,0.03080,1.43000,1.43000,0.56680,0.58940,36.39570,1.075,0.1289
2010-03-31,0.56850,1.31770,13.46890,13.46890,16.53310,13.94290,0.03090,1.23400,1.23400,0.51020,0.53240,36.44130,0.43050,-0.42490
2009-12-31,0.57000,1.32560,14.74830,14.74830,13.63790,14.30220,0.03030,1.00580,1.00580,0.41290,0.43250,36.49960,1.4772,0.4385
2009-09-30,0.54200,1.18360,17.91370,17.91370,20.58030,17.43820,0.03240,1.52950,1.52950,0.66760,0.70040,36.60200,0.6942,-0.0701
2009-06-30,0.54030,1.17510,19.18840,19.18840,20.55840,17.24100,0.03360,1.57940,1.57940,0.69140,0.72610,36.59290,1.6163,0.8042
2009-03-31,0.59150,1.44800,12.37600,12.37600,14.31090,11.81270,0.03470,1.27980,1.27980,0.49700,0.52280,34.80960,0.90670,0.15450
