,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2012-06-30,2.87590,0.54470,1.20030,100.00000,37.19160,37.19160,35.39700,24.85420,0.01220,1.06960,84.14540,2.25040,-10.28470,0.30690,1.02460,148.67390,5.3772,5.0569
2012-03-31,2.56280,0.52820,1.12360,100.00000,36.23830,36.23830,37.26100,25.43350,0.01210,0.97280,92.52110,2.25280,-11.84350,0.30990,1.06280,182.88780,-0.56070,-0.78610
2011-12-31,2.27350,0.51820,1.07960,104.89450,36.28200,36.28200,36.59630,25.23570,0.01240,1.13620,79.20970,2.30710,-11.95160,0.32410,1.11150,182.50360,4.3618,4.2408
2011-09-30,2.13670,0.50650,1.03030,100.00000,34.92140,34.92140,29.88760,26.74160,0.01280,1.07330,83.85170,2.28570,-10.84890,0.32710,1.12800,179.39070,6.9789,6.6142
2011-06-30,2.49260,0.49520,1.00530,100.00000,36.89820,36.89820,35.87560,26.37410,0.01270,1.12620,79.91480,2.52170,-11.16700,0.33610,1.27290,182.66920,4.5651,4.158
2011-03-31,2.66060,0.44920,0.81570,95.22350,34.96930,34.96930,35.62660,24.58370,0.01280,1.02650,87.67310,2.11150,-15.82490,0.31610,1.16290,201.95360,-0.80290,-1.23010
2010-12-31,2.02370,0.45720,0.84610,95.74810,37.70560,37.70560,38.42760,26.35380,0.01400,1.19000,75.63180,2.46520,-16.26970,0.36370,1.33810,200.64470,5.5545,5.3739
2010-09-30,2.39110,0.47810,0.92000,94.98090,33.79540,33.79540,37.52390,26.33840,0.01200,1.01950,88.27920,2.27900,-12.80420,0.33470,1.18940,408.31740,5.7475,5.591
2010-06-30,1.68040,0.47520,0.92330,95.22640,34.30120,34.30120,30.61020,21.25980,0.01250,1.02160,88.09550,1.54650,-7.66960,0.23970,0.81150,395.96380,2.4633,2.3496
2010-03-31,1.59400,0.41880,0.75590,94.98750,32.78200,32.78200,32.88220,21.20300,0.01190,1.06800,84.27070,1.72120,-7.92740,0.25470,1.00040,392.48120,-0.85350,-1.08250
2009-12-31,1.26970,0.48120,1.01830,93.13470,25.19430,25.19430,26.36010,16.58030,0.00870,0.89870,100.14250,1.04680,-4.43640,0.14430,0.54310,396.68150,3.9153,3.8319
2009-09-30,2.48410,0.06630,0.08610,89.56140,31.31580,31.31580,38.15790,27.80700,0.05330,0.93520,96.23690,2.51320,26.97900,1.56220,2.34630,265.43780,4.0602,3.925
2009-06-30,2.52960,0.06790,0.08830,87.85230,25.36440,25.36440,32.84740,21.18560,0.05040,0.96440,93.32360,1.88320,28.24070,1.19560,1.75510,259.60130,3.0105,2.8845
2009-03-31,3.56890,0.07160,0.09340,87.13270,27.45690,27.45690,9.32120,8.51060,0.05130,1.03570,86.89970,0.50520,46.61650,0.32250,0.46900,260.25740,-0.95600,-1.07740
