,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,0.95290,0.57360,1.44430,14.72870,11.49670,11.49670,9.54430,6.79220,0.15240,0.40190,223.93870,6.72770,-4.98730,1.05270,2.86870,6.46960,0.5725,0.4358
2019-06-30,0.96690,0.59180,1.53400,14.18140,10.48330,10.48330,8.59060,6.72570,0.15250,0.39580,227.37840,7.02900,-4.96880,1.04560,2.86940,6.36230,0.7519,0.6324
2019-03-31,0.96230,0.60880,1.67170,8.23730,2.12600,2.12600,0.05510,-0.33880,0.14710,0.38680,232.69570,-0.40350,0.26350,-0.05920,-0.15790,6.09680,-0.24320,-0.32850
2018-12-31,1.00730,0.60070,1.53490,21.32350,16.07490,16.07490,14.14220,11.42160,0.18280,0.40640,221.44530,14.07840,-9.68120,2.19270,5.62120,6.34200,2.2938,2.1107
2018-09-30,1.24490,0.60040,1.54090,14.24590,11.39060,11.39060,9.75410,7.00760,0.17000,0.38260,235.23390,7.53390,-10.12700,1.20990,3.01020,5.64640,0.5907,0.4764
2018-06-30,0.94200,0.38010,0.97550,13.46270,10.41890,10.41890,8.84270,6.09580,0.19350,0.38620,233.05250,7.06640,-8.71210,1.19600,4.38020,5.44990,0.472,0.3735
2018-03-31,0.95100,0.37570,0.97640,5.52760,1.78880,1.78880,-0.06920,-0.65000,0.17720,0.36620,245.78120,-0.75220,0.94740,-0.13150,-0.46960,5.55170,-1.90380,-1.96320
2017-12-31,0.97400,0.36400,0.61100,19.48410,16.33330,16.33330,15.58040,9.74210,0.20380,0.40900,220.06180,11.98420,-15.69860,2.11890,7.62200,5.86200,2.5694,2.4507
2017-09-30,0.93050,0.38640,1.02870,14.07480,11.54790,11.54790,10.33420,7.68500,0.18850,0.40600,221.65390,8.44530,-9.79140,1.47060,5.18160,5.25000,0.0326,-0.069
2017-06-30,0.93380,0.38940,0.90570,13.14390,10.32570,10.32570,8.66040,4.92730,0.18720,0.39870,225.75760,5.34710,-6.18110,0.92140,3.26520,5.11690,0.5486,0.4386
2017-03-31,0.94260,0.39100,0.96010,5.37360,1.68140,1.68140,0.95940,1.19680,0.17640,0.38330,234.79890,1.06690,-1.24770,0.18210,0.64970,5.05280,-0.93110,-0.99320
2016-12-31,0.96520,0.38370,0.82190,22.44900,13.84820,13.84820,12.56440,9.04120,0.27830,0.58810,153.04740,16.21040,-20.60950,2.67040,9.98980,5.25200,1.3228,1.1117
2016-09-30,0.98800,0.44490,0.88120,10.82090,10.82090,10.82090,10.21230,6.69030,0.16240,0.34580,260.23770,6.71730,-7.62730,1.12080,3.72880,4.81480,1.2855,1.1584
2016-06-30,0.99150,0.43850,0.89730,11.69510,11.69510,11.69510,10.73050,8.18080,0.16490,0.33910,265.38710,7.89900,-9.80360,1.37700,4.43560,4.94540,0.2455,0.1577
2016-03-31,0.99180,0.44920,0.88330,1.32030,1.32030,1.32030,-0.74630,0.31000,0.15130,0.31710,283.79960,0.13680,-0.15810,0.02340,0.07530,4.82380,-1.59690,-1.66280
2015-12-31,1.01430,0.44580,0.87180,20.91340,20.91340,20.91340,19.47910,11.85230,0.17450,0.36880,244.05160,14.13230,-17.60750,2.24790,7.83200,4.98830,2.2297,2.0364
2015-09-30,1.01460,0.46150,0.92600,10.28680,10.28680,10.28680,7.45110,4.01500,0.16260,0.34300,262.37740,4.12350,-4.58900,0.67980,2.22040,4.65510,0.672,0.597
2015-06-30,1.03170,0.44630,0.88560,11.50260,11.50260,11.50260,10.71370,6.46020,0.16310,0.34560,260.44400,6.14970,-7.67420,1.07660,3.40490,4.90520,0.6536,0.5835
2015-03-31,1.02610,0.45450,0.90410,0.46540,0.46540,0.46540,-0.33410,-0.10740,0.14960,0.31750,283.48930,-0.21600,0.25450,-0.03750,-0.11780,4.70940,-1.89910,-1.94820
2014-12-31,1.04650,0.42850,0.80060,19.61850,19.61850,19.61850,18.96610,13.99570,0.17330,0.38050,236.54210,15.40070,-21.82480,2.60120,8.80160,5.19860,2.5305,2.4024
2014-09-30,1.03860,0.43470,0.83050,9.30420,9.30420,9.30420,8.55470,4.87210,0.15630,0.32900,273.57830,4.38580,-5.90890,0.78790,2.47950,5.05920,0.4081,0.3238
2014-06-30,1.03690,0.42320,0.79140,10.57580,10.57580,10.57580,9.10660,5.36890,0.15000,0.30500,295.11770,4.66720,-6.94620,0.84040,2.69220,5.27270,0.4148,0.3406
2014-03-31,0.96110,0.34240,0.76220,-0.71450,-0.71450,-0.71450,-1.46560,-1.27630,0.13930,0.28700,313.61770,-1.03160,1.50150,-0.19050,-0.67840,5.12520,-1.71640,-1.77930
2013-12-31,0.99000,0.33420,0.73860,18.13730,15.28240,15.28240,14.79720,9.09690,0.16450,0.34790,258.70920,9.42330,-15.38960,1.64350,6.27400,5.30220,2.3902,2.2025
2013-09-30,1.04890,0.38830,0.71540,8.32160,8.32160,8.32160,4.52830,2.67000,0.14750,0.31600,284.82000,2.32950,-3.85640,0.42660,1.28980,5.60610,0.3091,0.1985
2013-06-30,1.05310,0.38360,0.95080,9.95330,9.95330,9.95330,8.42160,4.54960,0.14240,0.31400,286.66040,3.99550,-7.14940,0.69790,2.23350,5.62930,0.5521,0.4907
2013-03-31,1.16230,0.45490,0.89960,-2.74790,-2.74790,-2.74790,-4.60140,-3.83670,0.12630,0.28590,314.80170,-2.58750,5.28690,-0.47880,-1.28460,5.79460,-1.87130,-1.91430
2012-12-31,1.13460,0.45620,0.99710,19.80810,19.86630,19.86630,23.10860,15.18440,0.15290,0.35480,253.66450,15.08210,-29.99110,2.49820,7.46230,5.88410,1.7183,1.5845
2012-09-30,1.00870,0.34230,0.69260,7.86640,7.86640,7.86640,6.47750,4.11280,0.14240,0.31200,288.44290,3.07030,-5.89820,0.57720,1.83490,4.93190,-0.2633,-0.3592
2012-06-30,1.03170,0.33560,0.66600,10.28150,10.28150,10.28150,9.04000,5.77020,0.14480,0.32710,275.15650,4.72900,-10.45280,0.89020,2.85820,4.98560,0.4262,0.3556
2012-03-31,1.01790,0.33800,0.66760,-2.61480,-2.61480,-2.61480,-4.33370,-3.04620,0.12810,0.29090,309.36160,-2.07110,4.41590,-0.38840,-1.24600,5.48050,-1.13920,-1.19040
2011-12-31,1.03940,0.32650,0.70840,18.59980,18.59020,18.59020,17.87130,12.49640,0.16060,0.36540,246.32540,12.22870,-29.38750,2.15590,7.50500,5.55570,1.3316,1.2271
2011-09-30,1.01580,0.32580,0.71460,10.03190,10.03190,10.03190,16.62900,12.05330,0.14600,0.33330,270.01040,9.92240,-21.92760,1.83920,6.07590,,0.2745,0.2166
2011-06-30,1.01080,0.31880,0.70780,9.99600,9.99600,9.99600,8.95620,5.84250,0.14150,0.31590,284.86470,4.78890,-11.68960,0.88530,2.97270,,0.584,0.5224
2011-03-31,1.02210,0.31520,0.68480,-3.01740,-3.07160,-3.07160,-5.08540,-3.26150,0.12110,0.27550,326.68020,-2.30170,6.08070,-0.43690,-1.43830,,-1.68420,-1.71970
2010-12-31,1.09210,0.38150,0.67670,16.37740,16.49210,16.49210,15.96850,9.72470,0.15340,0.36230,248.41560,9.49940,-27.79440,1.70460,5.36840,5.24820,1.8109,1.7264
2010-09-30,1.06440,0.40530,0.83390,6.54050,6.45040,6.45040,4.45470,2.72950,0.13000,0.30250,297.49710,2.16110,-4.47540,0.38160,1.16310,,0.0679,0.0266
2010-06-30,1.06610,0.42440,0.86690,11.03180,10.99460,10.99460,9.07120,6.53350,0.13770,0.32520,276.75130,4.18370,-7.76270,0.71000,2.16640,,0.8076,0.7756
2010-03-31,1.09750,0.39880,0.78570,-4.42030,-4.44280,-4.44280,-6.35750,-5.34780,0.11740,0.29460,305.54900,-3.62460,8.35310,-0.61720,-1.71510,,-1.17870,-1.19860
2009-12-31,1.10600,0.39240,0.76750,15.34530,15.04770,15.04770,14.94670,7.26560,0.14520,0.36670,245.42050,7.94010,-20.35170,1.30230,3.82580,5.21770,1.4507,1.4037
2009-09-30,1.12130,0.44240,0.83080,4.05130,4.08630,4.08630,2.03970,1.20560,0.13000,0.33950,265.12370,1.41650,-2.70690,0.23590,0.61370,,0.2509,0.2204
2009-06-30,1.11040,0.45690,0.90190,6.57220,6.57220,6.57220,2.48240,1.41750,0.13320,0.34880,258.04190,1.80980,-3.02500,0.28380,0.75460,,0.5639,0.5345
2009-03-31,1.08290,0.45340,0.98180,-6.19480,-6.17970,-6.17970,-7.50770,-5.57610,0.12130,0.31320,287.36430,-4.53450,6.72210,-0.67340,-1.87280,,-1.20110,-1.22630
