,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.27700,0.91560,10.87590,55.60600,4.36380,4.36380,2.85160,0.10800,0.29430,0.99080,3.07780,29.24170,5.33500,-0.96280,0.27330,0.45040,0.97080,0.8015,0.5383
2022-09-30,1.17500,0.88640,7.83290,57.19420,21.25700,21.25700,20.02250,13.87210,0.27350,0.91990,3.12630,28.78790,64.76730,-14.49830,4.18710,7.35550,1.26080,1.1568,1.0037
2022-06-30,1.17410,0.93450,14.31180,56.95810,19.71450,19.71450,18.75560,13.44780,0.28540,0.95920,3.00940,29.90630,114.51610,-12.79540,4.06720,7.50440,0.66900,0.6314,0.4186
2022-03-31,1.09260,0.91250,10.44920,58.46780,19.54990,19.54990,18.07230,12.70740,0.27980,0.94960,2.87140,31.34350,82.82970,-12.11090,3.83510,7.25110,0.86880,0.45750,0.31290
2021-12-31,1.08540,0.88110,7.46140,58.11950,8.28980,8.28980,7.35860,3.36130,0.29280,1.08980,3.39480,26.51150,19.36150,-3.93720,1.25000,2.30250,1.15530,1.2979,1.0714
2021-09-30,1.09090,0.88210,7.49370,59.42460,21.90760,21.90760,19.32490,14.36340,0.27800,1.07250,3.09970,29.03490,66.30960,-12.66510,4.28840,7.81950,1.21850,1.1795,1.0166
2021-06-30,1.10680,0.90220,9.24130,60.00000,23.38030,23.38030,22.37090,16.50240,0.26630,1.00240,2.95220,30.48590,85.96290,-13.05040,4.63150,8.40800,1.02190,0.7398,0.5865
2021-03-31,1.00530,0.91950,11.81450,60.70440,23.11230,23.11230,22.03040,15.67680,0.27490,1.01850,3.09840,29.04700,109.80390,-12.49790,4.60730,8.84250,0.78370,0.70240,0.57670
2020-12-31,0.98500,0.86950,6.90370,61.12400,22.40980,22.40980,20.67530,14.96300,0.27160,1.00480,3.42090,26.30900,62.85200,-12.31970,4.34670,8.20390,1.29550,1.1299,0.9418
2020-09-30,0.97460,0.86660,6.74370,61.16060,24.51240,24.51240,23.28440,16.80710,0.26850,1.02220,3.21440,27.99900,69.43150,-13.60480,4.81700,9.26160,1.25180,1.1093,1.0054
2020-06-30,0.91970,0.90390,10.09840,60.79040,24.27510,24.27510,22.86370,16.29460,0.25740,1.00260,3.16570,28.42960,92.21310,-11.87750,4.45810,8.86290,0.85370,1.194,1.1044
2020-03-31,0.95610,0.95560,23.00880,60.16600,23.23650,23.23650,21.84530,17.45180,0.27190,1.25440,2.64150,34.07130,219.35480,-12.38410,4.96350,9.74340,0.39810,0.89470,0.79920
2019-12-31,1.03490,0.92930,14.06270,60.12450,23.18800,23.18800,21.66870,16.01490,0.26710,1.14360,2.78820,32.27900,122.22220,-12.14170,4.53640,8.64280,0.65290,1.1268,1.0001
2019-09-30,1.02790,0.97770,46.84480,58.96130,21.79230,21.79230,20.21390,14.71490,0.26140,1.17580,2.62740,34.25410,360.34480,-10.63970,4.17280,8.01790,0.20300,1.0625,0.9695
2019-06-30,1.12510,1.00150,-664.50000,59.70000,22.96950,22.96950,21.28820,15.15780,0.29400,1.17850,2.43140,37.01500,-6180.00000,-14.87370,4.69930,9.32130,-0.01170,0.7482,0.6611
2019-03-31,1.06930,1.03260,-31.71910,58.88260,22.63130,22.63130,20.95780,14.41810,0.30150,1.24960,2.51070,35.84710,-285.71430,-13.82810,4.65730,9.30950,-0.24460,0.70090,0.61860
2018-12-31,1.13530,0.96990,32.31470,59.11830,23.37970,23.37970,21.83150,15.90130,0.31340,1.24640,2.72210,33.06220,326.39590,-16.19650,5.28740,9.81530,0.22830,0.9819,0.8509
2018-09-30,1.10520,1.01050,-97.11770,59.01170,22.73080,22.73080,21.32640,13.60210,0.30590,1.26590,2.50980,35.85960,-826.47060,-13.17090,4.47060,8.71180,-0.07840,1.0347,0.9134
2018-06-30,1.05830,1.02990,-36.32280,59.21260,24.34380,24.34380,22.85130,16.39220,0.30720,1.26400,2.51520,35.78230,-357.14290,-15.31650,5.33600,10.66350,-0.21780,0.7839,0.6708
2018-03-31,1.07840,0.98480,66.42570,60.16990,24.56270,24.56270,23.08850,15.84210,0.30450,1.21490,2.43430,36.97150,671.28710,-15.94170,5.15820,10.19400,0.11580,0.70010,0.56600
2017-12-31,1.36120,0.96430,27.06580,59.81500,24.66600,24.66600,23.02160,8.29910,0.30700,1.28090,2.62970,34.22410,145.26750,-10.64540,2.78480,5.18430,0.27780,0.8506,0.7082
2017-09-30,1.22890,0.96070,24.44570,59.96480,24.08150,24.08150,22.64720,15.27430,0.31110,1.32030,2.59740,34.65020,243.44570,-19.74480,5.08810,9.57710,0.30410,1.1244,0.9505
2017-06-30,1.20500,0.98670,74.07950,60.11500,22.94830,22.94830,21.66750,13.69580,0.30410,1.27270,2.50720,35.89650,636.36360,-16.26490,4.45150,8.49260,0.09990,0.6895,0.5682
2017-03-31,1.20660,1.00080,-1294.60000,60.31370,24.24240,24.24240,22.91330,15.15150,0.30220,1.25570,2.51470,35.78950,-12220.00000,-17.70500,4.90840,9.45670,-0.00570,0.77550,0.63970
2016-12-31,1.31260,0.99740,384.29410,60.38700,28.83630,28.83630,25.10080,16.28590,0.30690,1.25880,2.63710,34.12790,3694.11800,-18.45430,5.18020,9.60690,0.01930,0.9195,0.6954
2016-09-30,1.02340,0.96100,28.60970,60.09830,27.69590,27.69590,27.04940,18.15360,0.30630,1.29340,2.47880,36.30720,327.19300,-22.61290,5.90980,12.76520,0.25650,1.1118,1.0178
2016-06-30,0.98780,0.99400,193.29410,59.92200,24.55140,24.55140,23.90120,15.60470,0.30720,1.25080,2.44130,36.86610,1876.47100,-18.31750,5.09790,11.28600,0.03810,0.7828,0.6343
2016-03-31,1.00610,1.01260,-90.13700,59.75550,23.04630,23.04630,22.30200,14.16800,0.30220,1.22690,2.43340,36.98570,-786.30140,-15.92680,4.61120,9.88970,-0.08170,0.68210,0.55540
2015-12-31,1.24050,1.00710,-148.81820,58.81000,-3.56500,-3.56500,-3.74460,-11.74660,0.32670,1.36100,2.73230,32.93920,956.81820,12.05270,-3.52740,-6.78810,-0.04930,0.9173,0.6737
2015-09-30,1.29260,0.91740,11.50850,58.68970,28.40710,28.40710,28.28210,18.15450,0.29480,1.29370,2.56180,35.13130,130.50850,-26.40600,5.67720,10.77830,0.65780,0.984,0.7848
2015-06-30,1.18590,0.89100,8.82830,58.21450,22.92180,22.92180,22.77420,14.11710,0.29770,1.28320,2.40450,37.42990,81.37390,-21.57620,4.50950,8.87220,0.84100,0.547,0.3732
