,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.03840,0.92780,14.40120,23.49360,8.22700,8.22700,7.13900,5.38690,0.38980,3.09300,29.09800,99.71070,-11.43170,2.51730,7.20100,1.75780,-2.5419,-2.8524
2022-06-30,0.99060,0.99320,164.21920,26.32170,7.18730,7.18730,5.87190,3.50100,0.27000,3.04500,29.55630,652.53880,-5.84500,1.39080,4.41300,0.15540,0.9511,0.6981
2022-03-31,0.97970,1.02910,-39.54210,40.59150,1.50100,1.50100,-2.06680,-4.76460,0.11260,1.48990,60.40610,33.61970,1.18720,-0.30580,-0.97890,-0.63850,5.40040,5.11860
2021-12-31,0.97500,1.03800,-30.40920,25.68020,-4.60740,-4.60740,-6.66060,-7.78660,0.18770,2.53440,35.51070,86.21250,3.89180,-1.12810,-3.27760,-0.83880,3.6196,3.3806
2021-09-30,1.17940,1.00740,-137.23470,27.00570,5.08190,5.08190,3.45670,1.57970,0.20240,2.28270,39.42670,-207.93550,-2.67050,0.65160,1.53880,-0.18600,-0.8455,-1.0406
2021-06-30,1.04990,1.12290,-9.21610,57.78770,-22.10020,-22.10020,-36.14490,-33.80770,0.04700,0.89060,101.05710,36.31110,5.46800,-1.71870,-4.46310,-2.64670,5.0765,4.9181
2021-03-31,1.07350,1.08050,-13.51680,53.90160,-104.32300,-104.32300,-108.85180,-106.02180,0.02660,0.62120,144.87260,81.88550,8.74420,-2.95540,-6.59180,-1.82770,0.34760,0.23680
2020-12-31,0.96130,1.02830,-36.69860,14.36870,-163.45490,-163.45490,-186.73790,-183.75250,0.02240,0.48770,184.53750,346.78070,13.29920,-4.38010,-9.82400,-0.61350,-0.6027,-0.7298
2020-09-30,1.07730,0.95150,19.83640,28.94770,-274.12590,-274.12590,-303.97130,-283.62010,0.01690,0.32580,276.26950,-219.59740,17.67630,-4.98330,-10.64420,1.16230,-2.6571,-2.8637
2020-06-30,1.26940,0.87610,7.16130,-162.61680,-793.78420,-793.78420,-863.56980,-763.89230,0.00640,0.11980,751.47400,-89.32800,23.17460,-5.25360,-11.07210,3.22220,-4.837,-5.1096
2020-03-31,1.02560,0.74790,2.99560,36.01640,-12.64340,-12.64340,-15.68820,-14.59510,0.11510,1.79830,50.04700,-17.13650,10.32000,-1.77820,-4.32050,5.71790,2.99300,2.59240
2019-12-31,1.02080,0.69080,2.26040,24.28540,-2.86980,-2.86980,-4.49000,-6.41340,0.26330,2.90510,30.97980,-9.33360,7.70390,-1.24490,-2.88560,6.85020,2.0858,1.577
2019-09-30,0.97230,0.63890,1.81190,25.79060,6.89090,6.89090,5.86300,4.11650,0.37860,3.10470,28.98810,12.73760,-13.47090,1.94610,4.59890,7.22690,-1.183,-1.5964
2019-06-30,0.93030,0.65800,1.96340,26.27790,5.43510,5.43510,4.58880,2.84570,0.29980,2.87850,31.26630,8.24860,-7.07920,1.10280,2.82090,6.68760,-0.9118,-1.2563
2019-03-31,0.94370,0.68650,2.25480,33.34960,-1.38110,-1.38110,-2.96810,-3.74780,0.16770,1.87800,47.92330,-4.45350,3.40030,-0.53620,-1.39630,5.91060,2.24520,1.97170
2018-12-31,1.02620,0.67050,2.09650,24.03940,-3.47360,-3.47360,-5.00160,-6.58920,0.30620,3.13730,28.68680,-10.06780,8.94970,-1.59100,-3.31690,6.38410,3.3602,2.9592
2018-09-30,1.07540,0.63790,1.81430,23.75050,6.10700,6.10700,5.22070,3.96050,0.45060,3.06190,29.39390,11.81210,-13.84800,2.15230,4.27740,7.40140,-1.2377,-1.525
2018-06-30,1.01350,0.66120,2.01210,25.56230,4.69700,4.69700,3.31750,1.81940,0.32040,3.02110,29.79030,5.93060,-5.46860,0.93110,2.00920,6.72300,-1.3347,-1.5843
2018-03-31,1.04640,0.66690,2.08920,37.12260,-0.40680,-0.40680,-2.30330,-3.39260,0.16260,1.89130,47.58730,-2.98990,2.68350,-0.45000,-0.99590,6.56830,3.75130,3.53300
2017-12-31,0.88140,0.57920,1.62180,24.57380,-8.70600,-8.70600,-10.04660,-9.89950,0.30920,3.19930,28.13130,-12.25410,12.11240,-2.31580,-5.15590,6.81550,1.1683,0.8317
2017-09-30,1.10920,0.58120,1.43210,23.43880,5.85260,5.85260,5.07090,3.34260,0.44050,3.47080,25.93060,9.21440,-11.66020,1.90470,3.85910,7.80730,-1.8881,-2.1136
2017-06-30,1.03850,0.60680,1.58900,24.63550,4.22690,4.22690,3.37380,2.33420,0.32520,3.10200,29.01330,5.52800,-5.49950,0.97630,2.17340,7.06920,0.0236,-0.2888
2017-03-31,1.01760,0.62760,1.72970,37.62380,-1.71910,-1.71910,-3.31880,-3.66650,0.15890,2.12590,42.33510,-3.56340,3.03670,-0.61060,-1.32720,6.51990,3.73890,3.44990
2016-12-31,1.08670,0.62610,1.71400,35.27830,-2.93280,-2.93280,-7.17910,-10.35850,0.18760,2.23040,40.35180,-6.88920,5.89030,-1.37440,-2.57590,6.61310,2.4139,2.1037
2016-09-30,1.05530,0.56640,1.33720,23.41690,6.03350,6.03350,4.62350,3.23310,0.49410,4.03660,22.29600,8.73970,-10.36630,2.06890,3.78930,7.46690,-1.9005,-2.0724
2016-06-30,0.98230,0.58370,1.43390,26.31950,3.40300,3.40300,1.92120,1.21370,0.30940,3.43430,26.20640,2.57530,-2.54210,0.51770,1.07210,6.97140,-0.1157,-0.3417
2016-03-31,1.01370,0.58660,1.45010,35.06730,-2.75650,-2.75650,-4.05950,-3.68610,0.17430,2.51250,35.82080,-3.98350,4.08600,-0.80770,-1.64690,6.92200,2.56520,2.41310
2015-12-31,1.08900,0.58060,1.41340,29.65130,-2.32900,-2.32900,-4.08510,-5.61440,0.28210,3.83720,23.45450,-5.10310,5.66030,-1.19940,-2.14050,7.14590,1.6033,1.3614
2015-09-30,1.07730,0.56300,1.31550,24.72800,5.85260,5.85260,4.49720,3.00930,0.41860,4.15450,21.66330,6.74390,-8.53070,1.66600,2.94720,7.64910,-1.8077,-1.9522
2015-06-30,1.00930,0.57730,1.40560,27.56170,2.39240,2.39240,1.42270,0.85270,0.26300,3.36830,26.71940,1.39920,-1.52070,0.30110,0.59140,7.13850,-0.0008,-0.1766
2015-03-31,1.05830,0.58640,1.46400,35.61710,-2.13650,-2.13650,-5.87170,-5.54920,0.17670,2.57810,34.90890,-4.79100,6.23260,-1.04960,-1.98150,6.88790,1.73700,1.59020
2014-12-31,1.12780,0.57360,1.37710,28.26290,-11.88520,-11.88520,-13.41660,-12.22230,0.26340,3.74880,24.00800,-14.55690,20.62300,-3.61910,-6.20730,7.37520,1.4986,1.2401
2014-09-30,1.25400,0.54660,1.23430,24.99950,6.01930,6.01930,4.50400,4.20310,0.41370,4.12090,21.83990,6.88940,-14.61090,1.91520,3.12330,8.37860,-1.6816,-1.8027
2014-06-30,1.15260,0.55550,1.41500,28.88060,3.34290,3.34290,1.83290,1.37680,0.24240,2.95670,30.43940,1.58280,-2.88460,0.37580,0.70350,8.13630,-0.2008,-0.3991
2014-03-31,0.95610,0.49200,1.14890,35.14230,-1.09180,-1.09180,-2.85210,-2.87830,0.18010,2.21420,40.64580,-1.91280,3.13350,-0.48080,-0.97180,7.84970,1.85290,1.72890
2013-12-31,0.95770,0.49050,1.13780,25.92380,-3.16130,-3.16130,-4.75810,-5.12130,0.28380,3.67320,24.50160,-5.11140,8.73330,-1.42980,-2.60430,7.96630,0.9159,0.7328
2013-09-30,1.05860,0.48250,1.09190,24.90920,5.57140,5.57140,2.86570,1.93500,0.39170,3.91100,23.01190,3.05090,-6.58420,0.87300,1.57880,8.29230,-0.6241,-0.7468
2013-06-30,1.06790,0.51820,1.11550,27.96020,5.82350,5.82350,4.01400,3.46110,0.27610,2.64690,34.00140,3.81920,-6.79750,0.97020,1.84000,7.78590,0.5007,0.2468
2013-03-31,1.02960,0.53860,1.21010,37.54080,-3.59310,-3.59310,-6.56360,-6.84630,0.16240,1.89990,47.37000,-4.48290,6.71780,-1.12840,-2.06850,7.35210,1.43230,1.29640
2012-12-31,1.02520,0.52660,1.15340,27.06300,-8.78910,-8.78910,-10.93250,-11.11290,0.27160,3.45660,26.03700,-10.96430,17.38950,-3.12630,-5.19080,7.90440,1.4944,1.3189
2012-09-30,1.06010,0.50340,1.04980,25.76090,5.32390,5.32390,4.08150,2.95180,0.36140,3.36550,26.74230,4.09900,-7.68310,1.25500,2.03560,8.71970,-1.1689,-1.324
2012-06-30,1.00240,0.52040,1.12210,28.62030,2.77090,2.77090,0.69570,0.49600,0.26980,3.14870,28.58340,0.35860,-0.55670,0.09670,0.17200,8.14320,0.2186,0.0371
2012-03-31,1.01000,0.51340,1.08750,37.93600,-4.93120,-4.93120,-7.59800,-7.96660,0.15640,2.05730,43.74750,-4.45750,7.58520,-1.26540,-2.16910,8.28160,1.41950,1.26930
2011-12-31,1.05640,0.50550,1.05470,31.01780,-5.62410,-5.62410,-7.79100,-8.39390,0.23350,3.04530,29.55360,-5.91850,10.73280,-1.88480,-2.92690,8.53080,0.8901,0.6697
2011-09-30,1.13820,0.49190,1.00100,28.14050,5.85520,5.85520,4.00890,2.88890,0.34630,3.65880,24.59810,3.65810,-7.88430,1.21930,1.85860,9.09220,-0.8719,-0.9966
2011-06-30,1.05050,0.49790,1.02590,26.98930,3.35960,3.35960,1.49290,0.85040,0.27580,3.19550,28.16500,0.98360,-1.85160,0.29390,0.49380,8.92990,0.0011,-0.1399
2011-03-31,1.01190,0.51160,1.08260,35.58770,-8.49540,-8.49540,-11.68860,-5.70510,0.15510,2.20060,40.89780,-3.39640,5.38160,-0.99250,-1.65870,8.79800,0.72470,0.62140
2010-12-31,1.08770,0.52770,1.15330,28.18360,-6.95370,-6.95370,-8.96370,-10.04950,0.23830,3.75170,23.98940,-7.68190,10.51340,-2.22030,-3.62830,8.56050,0.8847,0.7103
2010-09-30,1.17940,0.50620,1.06510,24.37680,5.61640,5.61640,4.10590,2.77850,0.34040,3.90180,23.06630,3.98790,-6.84560,1.20610,1.96930,9.39610,-0.9103,-1.0187
2010-06-30,1.09110,0.53200,1.16780,29.24460,2.02140,2.02140,-1.77100,-2.58830,0.22990,3.47020,25.93520,-2.07160,3.00930,-0.55980,-0.96960,8.58250,0.378,0.2906
