,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.69140,0.59040,1.61860,67.06660,15.21320,15.21320,9.10650,9.25650,0.04890,2.03580,1.31060,68.67150,1.74590,2.38490,0.45310,0.71520,24.89340,0.747,-1.2574
2022-09-30,0.80930,0.59200,1.57280,69.37050,20.86690,20.86690,15.85140,13.95250,0.05180,1.96040,1.41250,63.71520,2.75000,3.76560,0.72330,1.12190,24.73040,0.8877,-0.7778
2022-06-30,0.91420,0.60460,1.63540,69.94570,16.37180,16.37180,12.05470,10.96960,0.04590,2.04170,1.33010,67.66450,1.96570,2.73110,0.50380,0.77710,24.13880,1.4829,-0.1292
2022-03-31,0.94330,0.60110,1.67950,60.99120,16.89510,16.89510,13.12180,11.20710,0.05750,4.05860,1.75060,51.41170,2.04760,2.85270,0.51890,0.81680,23.97040,1.81650,-0.12640
2021-12-31,0.86630,0.47230,0.99270,63.73500,11.80190,11.80190,6.08180,8.84020,0.03330,2.76080,1.54380,58.29750,0.88520,1.09360,0.23160,0.46710,35.54140,-1.152,-3.1265
2021-09-30,0.94000,0.51000,1.21740,62.80070,15.54600,15.54600,10.11720,24.73780,0.03670,0.99500,1.04360,86.24310,1.33400,1.65690,0.34460,0.65360,35.10140,3.0631,1.1757
2021-06-30,0.88710,0.50690,1.18740,67.13930,14.42790,14.42790,8.18410,9.97510,0.03110,0.77610,0.89490,100.56720,0.94490,1.17170,0.25190,0.46590,35.27610,2.4518,0.5575
2021-03-31,0.95710,0.51640,1.22540,64.35670,17.78930,17.78930,12.17620,-6.23920,0.03560,1.01160,0.96180,93.57510,1.53000,1.89970,0.40380,0.73990,35.12080,-1.28940,-2.78220
2020-12-31,0.98360,0.50440,1.12810,43.28610,4.39520,4.39520,6.93790,-4.34680,-0.06390,-2.72010,-1.78420,-50.44320,-1.20450,-1.48980,-0.32480,-0.59700,35.72540,0.0133,-2.4862
2020-09-30,1.09320,0.50560,1.11560,59.17770,8.68630,8.68630,8.87830,5.65910,0.06930,2.10610,2.06220,43.64280,1.62090,2.00170,0.44530,0.80140,35.96620,1.5755,-0.2496
