,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,0.38390,0.62310,33.14760,33.14760,14.43100,13.95440,0.02590,0.65390,0.68020,0.36950,0.40290,37.63490,0.9084,0.4791
2019-09-30,0.38010,0.61310,34.22180,34.22180,20.31350,20.18060,0.02530,0.91400,0.95380,0.51860,0.56660,37.93430,1.0721,-0.3605
2019-06-30,0.36670,0.57900,31.08980,31.08980,14.18050,18.75070,0.02520,0.82940,0.86510,0.48130,0.52530,38.01260,0.9394,0.6217
2019-03-31,0.36520,0.57530,32.08170,32.08170,15.43190,31.59610,0.02600,1.42900,1.49450,0.83040,0.90710,38.31560,0.78320,0.44400
2018-12-31,0.36550,0.57600,31.98200,31.98200,24.86540,27.72840,0.02600,1.23620,1.31510,0.72850,0.78440,38.50530,0.8516,0.5517
2018-09-30,0.36200,0.56730,33.71490,33.71490,20.58210,25.05190,0.02520,1.07650,1.14880,0.63790,0.68680,38.75780,0.963,0.6599
2018-06-30,0.36840,0.58330,35.30060,35.30060,13.60710,17.00030,0.02520,0.73970,0.79190,0.43450,0.46720,38.85620,0.8968,0.0901
2018-03-31,0.36760,0.58140,34.69150,34.69150,15.54790,19.03190,0.02460,0.80940,0.86940,0.47590,0.51180,39.07680,0.87660,0.45520
2017-12-31,0.34810,0.53390,29.63340,29.63340,27.01690,32.15800,0.02380,1.34930,1.45260,0.81510,0.87970,39.37510,0.9105,-0.6412
2017-09-30,0.34670,0.53070,32.40160,32.40160,19.54290,22.76100,0.02360,0.95610,1.03550,0.57070,0.62460,39.09770,0.9874,0.501
2017-06-30,0.34250,0.52090,30.80350,30.80350,12.84590,18.51020,0.02330,0.68790,0.73950,0.40930,0.44720,39.67200,0.7812,0.3398
2017-03-31,0.33500,0.50370,-2.20260,-2.20260,-15.51110,-16.93920,0.01760,-0.31590,-0.34310,-0.18970,-0.20770,39.85520,0.25780,-0.24160
2016-12-31,0.38490,0.62580,31.38700,31.38700,46.84800,35.01310,0.03550,3.68140,3.37850,1.88580,1.98390,25.19950,0.7727,-0.2375
2016-09-30,0.38500,0.62590,35.70120,35.70120,-13.82030,3.47260,0.03430,0.06740,0.06190,0.03440,0.03630,24.96740,0.621,-0.1605
2016-06-30,0.47400,0.90110,34.67250,34.67250,19.05760,22.83940,0.03440,2.13610,1.92980,0.90380,0.95780,22.13380,0.7557,-2.4954
2016-03-31,0.46850,0.88140,35.92380,35.92380,18.57210,31.99740,0.03610,2.31650,2.06660,0.98160,1.03910,21.41740,0.78470,0.22520
2015-12-31,0.47230,0.89520,33.74910,33.74910,12.06090,12.04720,0.03490,1.26000,1.12000,0.52940,0.56110,21.51580,0.7139,0.1532
2015-09-30,0.51470,1.06060,37.02520,37.02520,18.52070,37.82060,0.03410,2.02010,1.77700,0.76670,0.81340,20.35310,0.9433,0.0714
2015-06-30,0.51010,1.04130,36.96900,36.96900,18.32790,23.01440,0.03440,2.05840,1.75100,0.79600,0.83680,20.33180,0.7683,0.1585
2015-03-31,0.51230,1.05050,36.01170,36.01170,17.53720,17.93030,0.03410,1.91810,1.63230,0.73300,0.77530,20.22670,0.57990,-0.01250
2014-12-31,0.51070,1.04380,33.60510,33.60510,32.43370,53.98890,0.03240,3.35570,2.87020,1.28840,1.36630,20.67060,0.6483,-0.3447
2014-09-30,0.51910,1.07960,35.66670,35.66670,15.10120,35.89580,0.03240,1.67070,1.42060,0.62700,0.66410,20.19060,1.0577,0.1415
2014-06-30,0.52760,1.11690,35.18000,35.18000,15.29970,18.89070,0.03340,1.97330,1.66980,0.72880,0.76560,19.77810,0.7328,0.2128
2014-03-31,0.52080,1.08670,32.78810,32.78810,12.40470,14.54760,0.03300,1.60550,1.36440,0.60320,0.63360,20.02700,0.56690,-0.79540
2013-12-31,0.49910,0.99650,31.69260,31.69260,11.55520,36.76550,0.03220,1.37540,1.16320,0.53990,0.56860,20.23850,0.5634,-0.8941
2013-09-30,0.50370,1.01490,34.52600,34.52600,8.10690,29.08790,0.03090,1.52210,1.28010,0.59070,0.62180,19.97750,0.9845,0.1416
2013-06-30,0.50750,1.03060,35.52450,35.52450,12.77930,26.05250,0.03140,1.43230,1.20590,0.55490,0.58050,19.97550,0.7382,-0.1169
2013-03-31,0.52090,1.08710,32.72690,32.72690,10.49610,12.92100,0.03120,1.27600,1.06670,0.47940,0.49950,19.49940,0.45690,0.09990
2012-12-31,0.52660,1.11230,31.83080,31.83080,5.93930,-35.29700,0.02730,-0.17260,-0.14400,-0.06370,-0.06650,19.38630,0.6819,-0.9355
2012-09-30,0.50100,1.00380,35.96970,35.96970,11.13260,10.06760,0.03040,1.19380,0.99960,0.46820,0.48900,20.14780,0.9439,-0.1169
2012-06-30,0.53170,1.13520,38.39940,38.39940,0.66900,4.49410,0.03150,0.83690,0.69760,0.31030,0.32190,20.28340,0.7601,-0.0987
2012-03-31,0.52310,1.09690,33.78720,33.78720,12.05930,10.44100,0.03150,1.18180,0.98750,0.44840,0.46430,20.58400,0.48260,0.44410
2011-12-31,0.51460,1.06030,36.34550,36.34550,-0.48750,8.26650,0.02470,0.08660,0.07490,0.03460,0.03590,20.87060,0.4218,0.1196
2011-09-30,0.51940,1.08060,37.21670,37.21670,5.09840,6.91760,0.03000,0.68400,0.59320,0.27090,0.28110,21.18190,0.9029,-0.1044
2011-06-30,0.50790,1.03220,36.14160,36.14160,11.73590,10.31830,0.03100,1.05990,0.91600,0.43070,0.44640,21.30860,0.5596,0.2939
2011-03-31,0.49900,0.99590,32.05710,32.05710,7.83090,1.75740,0.03120,0.42350,0.36650,0.17570,0.18200,21.55890,0.58150,0.42660
2010-12-31,0.54560,1.20070,35.12330,35.12330,-22.62980,-37.66280,0.02560,-2.35750,-2.00680,-0.86720,-0.90240,21.39320,0.0964,-0.3829
2010-09-30,0.52250,1.09430,32.52510,32.52510,9.35240,6.53510,0.03020,0.86150,0.73600,0.33550,0.34960,22.35660,0.5521,0.2146
2010-06-30,0.51930,1.08050,36.66610,36.66610,9.92160,6.39010,0.03010,0.86860,0.74400,0.34330,0.35590,22.78540,0.4929,0.3052
2010-03-31,0.49660,0.98660,34.24860,34.24860,11.62820,9.18700,0.03150,0.64350,0.55370,0.26790,0.27740,23.43830,0.53480,0.44420
2009-12-31,0.49260,0.97070,33.52010,33.52010,24.14950,26.10490,0.02800,1.61140,1.39050,0.67650,0.70200,23.83390,0.5218,2.5146
2009-09-30,0.52580,1.10890,41.14010,41.14010,-53.91590,-63.55150,0.03170,-4.51490,-3.88360,-1.76040,-1.83120,23.67350,0.6966,0.3936
2009-06-30,0.51330,1.05460,35.83880,35.83880,11.54530,-14.90100,0.02710,-0.76480,-0.66140,-0.30310,-0.32010,24.51190,0.7697,0.2293
2009-03-31,0.57240,1.33860,37.79590,37.79590,15.64480,16.34150,0.02840,1.45950,1.23060,0.49020,0.52240,24.11520,0.57120,-0.09040
