,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-01-31,1.23150,0.29330,0.44670,74.58070,8.87870,8.87870,7.49750,5.52450,0.11180,3.13510,28.70770,1.06050,-3.59440,0.61760,0.74940,56.44390,1.0153,0.8183
2022-10-31,1.36960,0.28760,0.43470,73.97000,2.92650,2.92650,1.23220,1.54020,0.09590,5.50210,16.35730,0.24900,-0.87640,0.14770,0.17740,57.11130,1.15490,0.88380
2022-07-31,1.39040,0.28070,0.42050,75.14500,-3.10690,-3.10690,-4.10110,-2.31980,0.08700,4.47870,20.09530,-0.34060,1.28560,-0.20190,-0.24500,58.31550,1.2811,1.0621
2022-04-30,1.63130,0.28780,0.40400,85.36930,42.52490,42.52490,42.13420,31.85370,0.19750,7.56990,11.88920,10.57720,-44.91740,6.29160,7.53340,60.04470,11.6112,11.3966
2022-01-31,1.17590,0.30150,0.43170,78.86270,2.09500,2.09500,1.12230,3.74110,0.10160,2.36550,38.04710,0.64120,-1.81000,0.38020,0.44790,55.10600,0.2779,0.0568
2021-10-31,2.09870,0.17310,0.20930,79.22270,9.71600,9.71600,11.85850,11.36020,0.13500,3.84480,23.40810,2.34250,24.64870,1.53330,1.93710,35.62310,0.52350,0.37180
2021-07-31,1.94240,0.17090,0.20610,81.84300,15.69700,15.69700,15.73600,14.83800,0.16510,4.98250,18.06330,3.85040,37.84860,2.44910,3.19250,36.11910,2.0932,2.0012
2021-04-30,1.96420,0.16960,0.20420,85.74170,45.86630,45.86630,46.03400,35.08270,0.26480,7.47850,12.03450,14.70620,143.52940,9.29050,12.21220,36.40790,8.6248,8.519
2021-01-31,1.52930,0.18650,0.26590,76.71320,-1.58630,-1.58630,1.39590,1.26900,0.10800,2.55020,35.29190,0.22550,-17.54390,0.13700,0.18350,32.36960,1.017,0.9003
2020-10-31,3.09060,0.27920,0.44940,80.65000,15.79740,15.79740,15.87300,14.96600,0.13630,10.33590,8.70750,3.77500,5.68150,2.03980,2.72090,19.96520,0.16980,0.02640
2020-07-31,2.26130,0.28460,0.65980,81.99340,26.59690,26.59690,26.76210,24.50440,0.16610,11.27950,7.97910,8.71520,12.99650,4.07100,6.23510,19.50790,1.0871,0.9735
2020-04-30,1.79210,0.01000,0.08400,85.97600,47.06860,47.06860,46.90210,36.10930,0.38670,13.34220,6.74550,22.86920,35.50610,13.96190,22.63990,18.17840,7.3371,7.1894
2020-01-31,1.67420,0.09100,0.11030,79.95280,15.91980,15.91980,16.62740,14.15090,0.25310,2.58930,34.75830,6.43950,11.81680,3.58160,5.85370,14.30620,1.2008,1.0871
2019-10-31,1.79970,0.09310,0.11640,75.10730,0.85840,0.85840,1.88840,4.89270,0.18840,6.13160,14.67810,1.56900,2.95490,0.92190,1.42290,13.95700,-0.48110,-0.62500
2019-07-31,1.82810,0.09330,0.11630,71.73040,-15.39240,-15.39240,-13.78270,-4.42660,0.15820,6.53950,13.76260,-1.17360,-2.15690,-0.70030,-1.06410,14.40930,-0.4622,-0.5606
2019-04-30,1.85460,0.08910,0.11010,89.18090,54.52320,54.52320,54.92050,42.11490,0.47300,12.34720,7.28910,33.85750,57.03640,19.92190,30.84150,15.69410,8.5152,8.3295
2019-01-31,1.32130,0.11490,0.14770,81.02530,15.51270,15.51270,15.64580,12.58320,0.28150,2.40710,37.39010,6.75970,16.63730,3.54260,5.98290,10.79080,1.2917,1.1212
2018-10-31,1.40730,0.11880,0.15280,75.68900,-0.98430,-0.98430,-1.37800,3.34650,0.20620,5.26420,17.09650,1.22210,3.04390,0.68990,1.07700,10.71770,-0.54170,-0.67420
2018-07-31,1.38960,0.12110,0.15550,73.49540,-23.14820,-23.14820,-22.33800,-4.39810,0.16830,6.30660,14.27080,-1.34940,-3.32170,-0.74020,-1.18600,10.88870,-0.1103,-0.2152
2018-04-30,1.05250,0.14470,0.19040,89.52610,54.97940,54.97940,55.04810,40.72800,0.50320,9.36330,9.61200,50.16920,173.64570,20.49420,42.90880,9.21370,7.5331,7.459
2018-01-31,0.62730,0.26310,0.95330,81.62810,14.48840,14.48840,14.41370,13.66690,0.27340,2.36990,37.97610,15.81680,-34.33400,3.73620,11.65610,4.51820,0.9739,0.8731
2017-10-31,0.66840,0.26110,0.72730,78.24180,-3.84620,-3.84620,-4.06590,-0.21980,0.22390,5.14120,17.50550,-0.16630,1.83490,-0.04920,-0.12290,4.70530,-0.30470,-0.50000
2017-07-31,0.72790,0.24440,0.36040,78.62950,1.50990,1.50990,1.50990,4.41350,0.21170,5.18670,17.35190,2.80650,102.70270,0.93410,2.12050,5.29590,-1.139,-1.3356
2017-04-30,0.90420,0.20960,0.29460,90.67300,56.82800,56.82800,56.63130,37.93780,0.51140,10.37140,8.67770,56.80610,256.38300,19.40030,44.89990,6.62230,6.9308,6.7539
2017-01-31,0.59900,0.37100,1.46500,79.72440,2.16540,2.16540,0.98430,1.27950,0.23230,1.80780,49.78350,1.65610,-2.39850,0.29730,1.04170,3.06640,1.1292,0.9548
2016-10-31,0.57860,0.33660,1.17520,76.47820,-7.84060,-7.84060,-9.25450,-3.85600,0.19780,4.37080,20.59130,-3.20510,7.57580,-0.76280,-2.12620,3.64110,-0.79460,-1.12790
2016-07-31,0.71700,0.29590,0.86130,77.32100,-7.42710,-7.42710,-8.22280,-5.30500,0.17740,5.89060,15.27850,-3.44530,24.24240,-0.94120,-2.42570,4.50260,-1.1868,-1.4296
2016-04-30,0.80660,0.28600,0.80130,90.62500,55.77260,55.77260,55.42540,44.53130,0.46640,10.56880,8.51560,67.94870,-931.86820,17.16600,48.51260,4.86760,6.2112,5.9654
2016-01-31,0.62450,0.60940,1.94230,78.43990,4.55040,4.55040,3.03360,2.60020,0.21220,1.48870,60.45500,4.52420,-4.11930,0.66680,1.76720,2.46090,1.1762,-0.0477
2015-10-31,0.75620,0.32240,0.80880,76.71810,-4.06730,-4.06730,-5.61010,-4.34780,0.18600,3.18300,28.27490,-2.94960,10.33330,-0.80880,-1.99870,3.97590,-0.69120,-0.94850
2015-07-31,1.46790,0.17660,0.21440,74.71270,-18.67820,-18.67820,-19.82760,2.01150,0.14010,3.97710,22.62930,-4.37390,-10.41880,-2.05310,-3.60170,8.39740,-0.5505,-0.814
2015-04-30,1.34850,0.17700,0.21500,90.53860,49.92970,49.92970,49.64870,23.46600,0.40320,9.79360,9.18970,28.26370,92.91790,12.38910,23.26240,8.41990,5.2397,4.9978
2015-01-31,1.22240,0.17490,0.21200,74.89990,-11.88250,-11.88250,-12.55010,-8.81170,0.14280,1.23800,72.69690,-2.54890,-12.52610,-1.14390,-2.10310,8.37900,1.2793,1.0645
