Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.9754,0.2806,0.4604,100.0,29.9637,29.9637,21.5395,16.7493,0.0393,0.6036,149.108,5.242,6.4496,0.6606,3.7251,45.7241,-14.2287,-14.3512
2022-09-30,0.9759,0.3144,0.5472,100.0,21.5462,21.5462,22.0472,15.6407,0.0345,0.4901,183.64,4.7143,5.8526,0.5423,3.1911,43.8447,-20.8524,-20.9598
2022-06-30,0.9671,0.2843,0.4599,100.0,17.3289,17.3289,15.2686,11.0007,0.0316,0.512,175.7947,3.2117,3.9183,0.3495,2.2696,44.0509,26.6798,26.5617
2022-03-31,0.9758,0.2688,0.4385,100.0,17.3962,17.3962,16.199,12.0838,0.0366,0.4718,190.7744,3.7519,4.3072,0.4419,2.7436,41.4099,5.2744,5.1668
2021-12-31,0.9777,0.2653,0.4119,100.0,20.7239,20.7239,19.8013,15.8268,0.0412,0.579,155.44,5.1549,5.7341,0.6515,3.787,41.7032,-10.7674,-10.8569
2021-09-30,0.9867,0.2905,0.4307,100.0,20.8905,20.8905,20.7792,15.9555,0.0435,0.5515,163.2022,5.1668,5.7809,0.6932,3.6657,40.357,21.3402,21.4576
2021-06-30,0.9712,0.2852,0.4675,100.0,14.8118,14.8118,15.5807,12.4241,0.0432,0.5075,177.3412,3.8772,4.3509,0.5371,2.7715,38.545,6.6573,6.4824
2021-03-31,0.9719,0.2972,0.4507,100.0,17.4958,17.4958,18.8449,14.9663,0.0423,0.5262,171.0455,4.6484,5.2445,0.6332,3.2668,37.1208,-5.6901,-5.8636
2020-12-31,0.9565,0.3019,0.4929,100.0,18.6769,18.6769,17.9568,13.9964,0.0414,0.5404,166.5527,4.1947,4.7244,0.5815,2.9282,36.0948,9.1651,9.0458
2020-09-30,0.9772,0.3167,0.5318,100.0,16.6907,16.6907,12.3136,10.101,0.0438,0.4753,189.3506,2.9125,3.1782,0.4402,1.9901,35.0331,6.6703,6.5445
2020-06-30,1.0292,0.3218,0.5414,100.0,15.2127,15.2127,10.7961,9.3784,0.041,0.4144,217.1974,2.4519,2.6821,0.3849,1.663,34.1298,-1.2077,-1.3362
2020-03-31,1.062,0.3297,0.531,100.0,16.8279,16.8279,11.5571,8.1721,0.0415,0.4341,207.3307,2.4729,2.7122,0.3393,1.6575,33.3073,11.3326,11.1668
2019-12-31,1.0963,0.2853,0.4931,100.0,17.77,17.77,17.8696,13.2902,0.05,0.4695,191.6924,3.8824,4.258,0.6674,2.7749,33.1229,2.5724,2.4028
2019-09-30,1.1092,0.2933,0.4596,100.0,11.4012,11.4012,18.8599,14.065,0.0483,0.4186,215.0027,3.9892,4.3932,0.6825,2.8191,32.1286,3.1402,2.9748
2019-06-30,1.1116,0.2968,0.5562,100.0,20.5,20.5,17.1,12.9,0.0517,0.449,200.43,3.9458,4.3684,0.6696,2.7748,31.3317,-0.5616,-0.7617
2019-03-31,1.1106,0.295,0.6113,100.0,18.9349,18.9349,18.666,14.0398,0.0487,0.4116,218.6337,4.0559,4.4961,0.6837,2.8593,30.5471,-0.9256,-1.0768
2018-12-31,1.1203,0.3237,0.6016,100.0,21.7565,21.7565,16.5669,12.4252,0.052,0.4312,208.7425,4.0,4.4528,0.646,2.7051,29.5128,1.0183,0.8961
2018-09-30,1.1288,0.2947,0.5487,100.0,21.5596,21.5596,17.8389,13.3537,0.0524,0.3834,234.7248,4.0763,4.5243,0.703,2.8749,29.5336,2.961,2.789
2018-06-30,1.1241,0.2816,0.5137,100.0,19.9365,19.9365,16.8165,12.2686,0.052,0.3992,225.4424,3.712,4.1368,0.638,2.6667,28.587,-1.7118,-1.827
2018-03-31,1.1191,0.2886,0.5336,100.0,20.7324,20.7324,17.8783,13.0856,0.0515,0.3975,226.4228,4.0217,4.5038,0.6744,2.8612,27.675,0.8143,0.663
2017-12-31,1.1426,0.3469,0.6573,100.0,19.9321,19.9321,17.6104,6.7384,0.0489,0.3997,225.1487,2.0507,2.31,0.3298,1.3394,26.6521,1.8971,1.7352
2017-09-30,1.1572,0.3753,0.7458,100.0,17.5913,17.5912,16.1149,11.1331,0.0497,0.3799,236.8839,3.4145,3.7384,0.5573,2.1332,26.3404,-6.5873,-6.7593
2017-06-30,1.1658,0.3254,0.6551,100.0,19.5463,19.5463,16.652,11.005,0.0497,0.3764,239.1332,3.3696,3.7028,0.5544,2.2731,25.4925,1.3168,1.1836
2017-03-31,1.1489,0.2823,0.5994,100.0,12.9346,12.9346,10.0795,7.0294,0.0486,0.3703,243.0501,2.0372,2.2464,0.3296,1.4621,24.7462,1.0076,0.8073
2016-12-31,1.2004,0.3329,0.6704,100.0,16.6871,16.6871,13.574,9.5873,0.0483,0.3607,249.5123,2.8379,3.139,0.4664,1.8933,24.2758,3.6945,3.3359
2016-09-30,1.1685,0.3532,0.7813,102.0592,20.2183,20.2183,16.2791,11.4207,0.0474,0.3283,274.1144,3.5188,3.907,0.5658,2.2759,23.8463,-2.4575,-2.6185
2016-06-30,1.2011,0.2605,0.5802,99.2636,18.009,18.009,14.7696,9.0486,0.0481,0.4003,224.8328,2.655,2.8767,0.4597,1.9633,23.5629,0.0789,-0.0524
2016-03-31,1.2069,0.2673,0.5959,99.2158,17.3622,17.3622,14.4737,9.3838,0.0483,0.3802,236.7216,2.4981,2.7073,0.439,1.8303,23.0436,-1.3974,-1.5181
2015-12-31,1.2226,0.2657,0.5672,99.2316,16.3395,16.3395,13.0739,8.1738,0.0483,0.4182,215.1886,2.1961,2.377,0.4016,1.6127,22.825,1.1312,0.9826
2015-09-30,1.2252,0.2806,0.6196,99.2682,20.1997,20.1997,17.467,9.4731,0.0517,0.4118,218.5351,3.3724,3.6607,0.6098,2.4262,22.3519,1.9901,1.8868
2015-06-30,1.2538,0.2851,0.594,99.2847,16.7575,16.7575,14.925,9.8757,0.0544,0.4135,217.6438,2.6623,2.8773,0.5093,1.9033,22.0185,0.3775,0.2776
2015-03-31,1.2419,0.2949,0.6429,98.9648,15.7255,15.7255,13.3803,8.644,0.0526,0.4403,204.4158,2.3383,2.5289,0.4357,1.6487,21.7223,0.638,0.5626
2014-12-31,1.2405,0.2864,0.6044,99.2579,18.3927,18.3927,15.5213,9.8327,0.0528,0.4315,208.5639,2.6773,2.9017,0.5032,1.9105,21.3752,1.0997,1.0398
