Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-11-30,0.6953,0.4366,1.0958,36.8226,15.5865,15.5865,13.4635,10.9512,0.1292,0.7994,2.9557,30.4494,3.7262,-4.4879,1.3341,2.0991,17.5343,1.4856,1.1332
2022-08-31,0.7683,0.4588,1.1639,35.5164,14.7405,14.7405,17.2161,13.9697,0.1233,0.7459,2.8201,31.914,4.6758,-5.3855,1.6645,2.5307,17.1764,0.3548,0.1131
2022-05-31,0.742,0.4593,1.161,34.0318,10.2291,10.2291,8.4461,7.7108,0.1186,0.754,3.1166,28.8775,2.3423,-2.6335,0.8342,1.2665,17.2013,0.5046,0.2906
2022-02-28,0.7277,0.4621,1.1642,36.8103,13.5904,13.5904,11.8234,10.1747,0.1176,0.7732,2.9464,30.5459,3.1555,-3.4976,1.1251,1.6972,17.2172,0.0662,-0.0954
2021-11-30,0.6811,0.4731,1.1937,40.623,15.9626,15.9626,14.3443,11.4084,0.1341,0.869,3.1489,28.5818,4.3159,-4.3779,1.48,2.2741,16.5563,1.6878,1.3611
2021-08-31,0.6835,0.4751,1.2539,38.6989,17.1163,17.1163,15.1543,13.7085,0.1203,0.7899,2.864,31.4251,4.6172,-4.5637,1.5779,2.4237,16.4725,0.5341,0.2485
2021-05-31,0.862,0.5218,1.258,39.481,15.2502,15.2502,13.2139,11.8006,0.1215,0.8208,3.1109,28.9304,3.6929,-3.4981,1.2513,1.7661,16.2394,0.9663,0.7287
2021-02-28,0.8065,0.5323,1.3445,38.9808,15.95,15.95,13.9791,10.9214,0.1168,0.8422,2.8717,31.3405,3.5657,-3.1374,1.1707,1.6678,15.5981,-0.1193,-0.2994
2020-11-30,0.6839,0.4879,1.2448,42.4097,17.6456,17.6456,15.8932,12.8827,0.1289,0.8689,2.9478,30.5315,4.8249,-4.4357,1.5724,2.4708,14.7621,1.545,1.2478
2020-08-31,0.9007,0.4864,1.0565,41.2711,19.0869,19.0869,17.0174,14.4096,0.1317,0.8916,2.8808,31.2417,4.9797,-5.6605,1.8093,2.5574,14.7888,1.0006,0.7849
2020-05-31,1.0211,0.529,1.1706,41.3604,18.3713,18.3713,16.1373,13.9819,0.1325,0.9883,2.8345,31.7515,5.0706,-5.0793,1.7558,2.3881,13.7451,1.1573,0.9762
2020-02-29,0.7356,0.5037,1.2426,38.7706,16.0231,16.0231,13.5644,11.9389,0.1155,0.8881,2.9568,30.4381,3.7571,-3.5695,1.2801,1.8646,13.4485,0.1667,0.0234
2019-11-30,0.7196,0.5119,1.251,42.43,20.1508,20.1508,18.0563,14.3723,0.1433,1.0669,2.9525,30.4829,5.835,-5.1778,1.9465,2.8479,13.0049,1.6887,1.4399
2019-08-31,0.7828,0.5247,1.3348,40.6184,19.0716,19.0716,16.4836,14.4373,0.1282,0.932,2.6874,33.4893,5.2376,-4.7152,1.7586,2.4892,13.0936,0.6695,0.4725
2019-05-31,0.7919,0.5404,1.3808,39.0583,15.9843,15.9843,13.2115,11.4755,0.1272,0.9717,3.0347,29.6567,4.1359,-3.5072,1.3667,1.9008,12.762,0.7862,0.679
2019-02-28,0.7807,0.5469,1.413,37.9131,15.9886,15.9886,12.9923,12.0179,0.1204,0.9471,2.8265,31.8417,4.1254,-3.3924,1.3483,1.8694,12.6617,0.3871,0.2922
2018-11-30,0.7393,0.5602,1.4758,41.2154,19.8583,19.8583,17.6374,14.5787,0.1431,1.0974,2.8332,31.7658,6.3824,-4.8139,1.9802,2.8071,12.0447,1.6212,1.4094
2018-08-31,0.7947,0.5784,1.6019,39.6374,17.4404,17.4404,14.4136,13.1619,0.1283,0.9869,2.5761,34.9363,5.3053,-3.819,1.6063,2.2366,11.8179,0.5765,0.3791
2018-05-31,0.847,0.5944,1.6956,38.8381,14.4932,14.4932,11.4501,9.4751,0.1253,0.9979,2.7459,32.7757,3.8121,-2.6163,1.1162,1.5461,11.5806,0.9608,0.8533
2018-02-28,0.8581,0.5877,1.6713,37.8805,14.9004,14.9004,11.7986,34.7705,0.1173,0.9122,2.4211,37.173,13.4911,-9.2923,3.9998,5.563,11.7039,-0.0771,-0.1949
2017-11-30,0.8304,0.6335,1.9554,32.586,19.0541,19.0541,16.0839,12.6667,0.1336,1.1787,2.4988,36.0169,6.4335,-3.3144,1.5926,2.3579,9.8126,1.9894,1.7033
2017-08-31,0.9472,0.6499,2.1225,40.8707,14.2339,14.2339,11.2217,9.1293,0.1142,0.8385,2.1309,42.2359,3.9474,-1.9757,0.9632,1.3821,9.6692,0.4845,0.3222
2017-05-31,0.7916,0.3077,0.9457,39.8995,11.8999,11.8999,10.6704,8.9742,0.2287,0.8588,2.5932,34.7061,5.0625,-15.9471,1.8801,3.5046,7.261,0.5264,0.3776
2017-02-28,0.7968,0.317,0.9778,39.5708,12.8581,12.8581,11.4784,8.9585,0.2197,0.8221,2.5809,34.8721,4.9954,-14.4191,1.8206,3.4121,6.9443,0.1745,0.0615
2016-11-30,0.9994,0.3915,0.8835,44.0098,17.8566,17.8566,16.8704,12.828,0.2647,0.9084,2.6376,34.1223,8.8822,-26.0659,3.1386,5.4047,6.5367,1.3103,1.0563
2016-08-31,1.0595,0.3732,0.911,41.604,15.3804,15.3804,14.1063,11.7049,0.2332,0.838,2.45,36.7342,6.7395,-25.3229,2.5565,4.2242,7.038,0.4315,0.2991
2016-05-31,1.0651,0.3728,0.884,40.7035,11.7559,11.7559,10.5333,8.8216,0.2308,0.8525,2.6609,33.823,4.8548,-18.1722,1.8687,3.0451,7.0016,0.5226,0.4014
2016-02-29,1.1536,0.3792,0.8369,39.3128,12.5316,12.5316,11.2891,9.0662,0.236,0.8903,2.7753,32.4287,4.9221,-20.8743,1.9473,3.0555,6.8027,0.3063,0.2198
2015-11-30,1.0959,0.384,0.8266,43.4063,17.6554,17.6554,16.5488,12.4137,0.2687,0.9569,2.6404,34.086,8.2696,-31.3836,3.119,5.0944,6.6257,1.0581,0.8324
2015-08-31,0.9786,0.3142,0.8467,39.8056,13.0861,13.0861,11.8219,9.2084,0.236,0.8773,2.5063,35.91,4.9881,-21.1146,1.9574,3.421,6.8812,0.5047,0.4001
