Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,2.1292,0.347,0.5952,213.8513,113.6997,113.6998,114.9673,114.9989,0.0079,-0.3117,0.1812,496.8126,1.1772,-3.5101,0.6151,0.7687,58.4551,1.1045,0.9674
2022-09-30,2.0976,0.3556,0.623,57.1849,15.5633,15.5633,11.54,11.9903,0.0515,0.8057,1.316,68.387,0.9838,-2.5656,0.5028,0.634,55.9753,1.2633,1.2452
2022-06-30,2.0193,0.3849,0.6263,54.1786,20.4021,20.4021,18.2562,14.5752,0.0867,0.9025,1.3191,68.2286,2.501,-4.6589,1.2633,1.5385,56.7839,0.7728,0.5978
2022-03-31,1.9433,0.4036,0.6774,53.9311,20.2348,20.2348,17.2775,14.0508,0.0848,0.8983,1.3374,67.2957,2.463,-4.2922,1.1921,1.4689,56.9712,2.2365,2.0041
2021-12-31,2.011,0.4108,0.6979,102.429,61.0301,61.0301,60.8904,44.1947,0.0287,-0.0245,0.6079,148.0593,2.1914,-4.7312,1.0433,1.2911,56.5684,2.744,2.52
2021-09-30,1.9657,0.4229,0.7334,60.705,22.7049,22.7049,15.6751,14.8306,0.0578,0.5244,0.9087,99.0374,1.5467,-2.3285,0.7224,0.8926,55.1393,2.5747,2.3824
2021-06-30,2.0128,0.3565,0.555,55.7762,27.0652,27.0652,26.5417,20.0192,0.1406,1.0581,1.2376,72.7198,5.8014,-21.0987,2.8145,3.7334,37.847,2.5636,2.3823
2021-03-31,1.759,0.3567,0.6442,60.0407,35.7712,35.7712,36.7428,29.0058,0.1492,0.9861,1.3363,67.3507,9.4781,-32.8509,4.3291,6.0968,35.7138,4.2091,4.0819
2020-12-31,1.3551,0.3011,0.5329,190.2953,169.6986,169.6986,156.0243,161.7931,0.0295,-0.4125,0.2035,442.2111,7.5732,-26.2594,3.5538,5.2925,33.3258,4.3079,4.2679
2020-09-30,1.3463,0.3159,0.5765,54.7128,25.7261,25.7261,24.248,18.3293,0.1404,0.8973,1.2082,74.4918,5.4689,-15.8925,2.5742,3.741,28.8858,1.8762,1.7025
2020-06-30,1.3165,0.3538,0.6676,55.1108,21.6379,21.6379,20.3059,16.8977,0.1223,0.7628,1.1452,78.5888,4.6239,-10.3294,2.0675,2.9878,26.6138,1.2378,1.1055
2020-03-31,1.8378,0.4215,0.7361,47.2141,6.8489,6.8489,5.3172,5.1602,0.1022,0.8759,1.0419,86.3793,1.2217,-2.2594,0.5281,0.7068,24.7942,0.5379,0.3544
2019-12-31,1.8017,0.4231,0.7371,49.433,17.1631,17.1631,8.1063,8.0076,0.1232,1.1411,1.1107,81.0266,2.294,-4.0836,0.9872,1.3233,25.3178,1.9308,1.727
2019-09-30,1.3033,0.3928,0.834,48.4176,11.1271,11.1271,8.9478,8.2835,0.1089,0.9307,1.0938,82.2802,2.1653,-3.9596,0.9032,1.3148,24.3651,0.9565,0.8026
2019-06-30,1.8927,0.4374,0.7805,48.1363,12.6966,12.6966,9.9412,9.562,0.1129,0.9044,1.104,81.5218,2.5543,-4.2742,1.0805,1.437,24.3706,0.4203,0.2719
2019-03-31,1.6809,0.412,0.7058,47.447,8.2206,8.2206,5.6672,5.4586,0.1066,0.9055,1.0398,86.5581,1.3437,-2.4147,0.5825,0.7901,23.7934,-0.0478,-0.2214
2018-12-31,1.6,0.4206,0.7317,49.7456,15.2949,15.2949,10.5016,9.4258,0.1266,1.1234,1.1955,75.283,2.7591,-4.5506,1.1936,1.5986,23.3727,1.4319,1.1374
2018-09-30,1.6971,0.4226,0.7396,49.2838,11.8939,11.8939,11.5734,11.352,0.115,0.9654,1.2229,73.5929,2.9328,-4.7993,1.2869,1.6935,23.1573,0.8326,0.9873
2018-06-30,1.6871,0.4408,0.795,48.3592,12.5204,12.5204,10.195,9.1081,0.1181,0.9898,1.247,72.1729,2.5693,-3.8166,1.0855,1.4368,22.7354,0.655,0.5031
2018-03-31,1.3326,0.4212,0.813,45.3781,6.2014,6.2014,4.4264,4.0412,0.1051,0.9385,1.1185,80.4641,1.0189,-1.465,0.425,0.5897,23.0994,-0.1308,-0.3342
2017-12-31,1.2619,0.4168,0.8014,47.9137,14.5852,14.5852,12.6068,-6.4082,0.1053,0.9503,1.1617,77.4705,-1.5358,2.0826,-0.6311,-0.8957,22.6818,1.1573,1.016
2017-09-30,2.5868,0.3043,0.4379,48.5259,14.0793,14.0793,18.9534,16.4319,0.117,0.9666,1.2579,71.5501,3.807,-34.6783,2.0373,2.6485,23.0115,0.5251,0.4273
2017-06-30,2.4327,0.3088,0.4476,47.0969,13.5627,13.5627,12.9428,37.3095,0.1188,1.0519,1.2419,72.4677,2.5722,-16.9021,1.3621,1.7779,22.13,0.432,0.3827
2017-03-31,1.8591,0.3227,0.4775,46.6347,9.6887,9.6887,7.7771,7.5086,0.1184,1.0368,1.2506,71.9636,1.6325,-6.2318,0.8308,1.1056,20.1075,0.4876,0.4333
