Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.7859,0.6835,4.545,93.4776,26.0896,26.0896,26.0896,19.2053,0.0112,0.1477,609.4371,2.852,3.4359,0.2295,0.8254,60.2632,-4.3161,-4.8339
2022-06-30,0.8045,0.6878,4.5133,93.314,25.2741,25.2741,25.2741,18.2074,0.0112,0.1587,567.1878,2.6719,3.2572,0.2161,0.7712,59.5804,8.6578,8.1871
2022-03-31,0.7946,0.6883,4.7033,94.0409,30.9979,30.9979,30.9979,23.9308,0.0121,0.1561,576.4719,3.8567,4.7022,0.304,1.1126,59.2631,0.1362,-0.2353
2021-12-31,0.7798,0.6862,4.4652,94.4161,33.6271,33.6271,33.6271,24.7315,0.0122,0.1513,594.989,3.7593,4.5648,0.3128,1.0938,60.1492,0.1719,-0.1854
2021-09-30,0.7512,0.682,4.5101,94.4079,33.0374,33.0374,33.0374,24.2934,0.0124,0.15,599.9979,3.7476,4.5541,0.3128,1.1054,59.5467,1.4482,1.0976
2021-06-30,0.7427,0.6745,4.3607,94.6135,30.9371,30.9371,30.9371,23.091,0.0127,0.1462,615.4137,3.4976,4.2501,0.3023,1.0569,58.9641,2.3221,2.0464
2021-03-31,0.7292,0.6673,4.4053,94.2108,33.9971,33.9971,33.9971,25.3324,0.0136,0.1366,658.685,4.1748,5.0888,0.3597,1.2888,57.5668,14.7849,14.4962
2020-12-31,0.7323,0.6779,4.3519,94.2929,32.5807,32.5807,32.5807,24.02,0.0122,0.1391,646.9317,3.6337,3.943,0.3058,1.0655,57.0002,-15.6378,-15.9491
2020-09-30,0.7585,0.6937,4.5828,94.0534,29.75,29.75,29.75,22.1568,0.0123,0.1616,556.9772,3.3838,3.4136,0.2878,0.9381,56.9749,-4.411,-4.4867
2020-06-30,0.7538,0.7001,4.8884,94.7584,31.8814,31.8814,31.8814,22.306,0.014,0.2193,410.4026,4.071,4.1107,0.3318,1.1027,55.8396,-10.6407,-10.9179
2020-03-31,0.7987,0.6908,4.6709,92.4328,21.945,21.945,21.945,16.2593,0.0103,0.1314,684.9535,2.2615,2.2797,0.1878,0.631,55.3653,15.1532,14.9282
2019-12-31,0.747,0.6996,4.8779,94.2329,24.8998,24.8998,24.8998,18.996,0.0123,0.1972,456.281,3.1074,3.1383,0.2574,0.8372,51.881,-0.2822,-0.4983
2019-09-30,0.7842,0.6986,4.9797,93.6503,27.0136,27.0136,27.0136,20.5343,0.0111,0.1686,533.9175,2.9562,2.9892,0.2457,0.8001,51.4601,8.484,8.1957
2019-06-30,0.7735,0.7049,5.0921,93.8501,28.3385,28.3385,28.3385,19.8262,0.0115,0.1919,468.9857,3.0219,3.0595,0.2518,0.8002,49.9426,6.4982,6.2046
2019-03-31,0.8038,0.6996,4.9303,94.2349,28.7284,28.7284,28.7284,22.7105,0.0117,0.1953,460.8235,3.3637,3.3752,0.2817,0.9054,48.5719,10.1616,9.8462
2018-12-31,0.8085,0.6997,4.7606,93.0042,21.7244,21.7244,21.7244,15.9219,0.01,0.1604,561.1628,2.1362,2.146,0.1824,0.5744,47.8907,-4.1837,-4.4687
2018-09-30,0.7987,0.7045,5.0221,94.3375,28.8797,28.8797,28.8797,20.4518,0.0114,0.1623,554.6506,3.0117,3.0286,0.249,0.7953,46.3984,8.4331,8.1645
2018-06-30,0.8333,0.7048,5.029,94.2601,29.3025,29.3025,29.3025,21.3666,0.0121,0.1719,523.4929,3.4298,3.454,0.2819,0.9052,46.0126,-7.188,-7.476
2018-03-31,0.8208,0.7104,5.1503,94.3396,30.8748,30.8748,30.8748,23.2464,0.0129,0.1657,543.0306,3.8129,3.8462,0.3152,0.986,44.8095,7.1417,6.9102
2017-12-31,0.7732,0.7105,5.1636,94.3474,26.0105,26.0105,26.0105,4.9789,0.0112,0.1691,532.2979,0.945,0.9522,0.0776,0.2439,43.8827,2.2285,1.9813
2017-09-30,0.739,0.7052,5.041,94.3242,26.9871,26.9871,26.9871,18.3538,0.0108,0.1691,532.23,2.4932,2.5129,0.2091,0.6568,44.2015,3.0348,2.7824
2017-06-30,0.7303,0.6972,5.0526,94.4754,27.8018,27.8018,27.8018,16.7,0.0113,0.173,520.1021,2.5138,2.5364,0.2136,0.6801,43.4703,-7.7861,-7.991
2017-03-31,0.6954,0.6859,5.0329,94.7768,28.8148,28.8148,28.8148,18.8815,0.0117,0.2016,446.4813,2.8244,2.8532,0.2394,0.7916,42.7033,0.0489,-0.1412
2016-12-31,0.7783,0.6823,4.8654,94.6791,24.8975,24.8975,24.8975,16.7387,0.0111,0.1942,463.5184,2.4118,2.475,0.2061,0.6917,41.6614,-1.333,-1.5084
2016-09-30,0.7057,0.6763,4.7718,94.4887,26.7258,26.7258,26.7258,17.039,0.0109,0.1733,519.3613,2.3005,2.3607,0.2005,0.6733,41.8137,-4.402,-4.5631
2016-06-30,0.7342,0.676,4.8804,94.5673,27.8707,27.8707,27.8707,15.9951,0.0107,0.1686,533.666,2.3287,2.3927,0.1991,0.6822,40.8733,6.4065,6.2313
2016-03-31,0.7669,0.6784,4.735,94.0323,22.3049,22.3049,22.3049,13.5395,0.0096,0.1741,517.0149,1.6654,1.7139,0.1437,0.4834,39.8159,2.1812,2.0167
2015-12-31,0.745,0.6687,4.593,94.0941,18.5965,18.5965,18.5965,9.7312,0.0098,0.1704,528.1248,1.3734,1.4156,0.1198,0.4101,39.6787,1.8005,1.5921
2015-09-30,0.8408,0.6772,5.2023,93.7556,18.9777,18.9777,18.9777,12.0896,0.0093,0.1551,580.1854,1.5254,1.5742,0.126,0.4439,39.431,0.2271,0.0488
2015-06-30,0.8101,0.6751,5.3909,95.0015,27.9893,27.9893,27.9893,17.0892,0.0118,0.1706,527.5942,2.6741,2.7638,0.222,0.7828,38.8959,2.3377,2.1845
2015-03-31,0.7858,0.6733,5.4341,95.3265,28.818,28.818,28.818,23.3572,0.0119,0.1746,515.3901,3.6323,3.7505,0.2977,1.0683,38.2796,-6.6505,-6.8136
2014-12-31,0.7708,0.6794,5.4831,93.9722,-37.7512,-37.7512,-37.7512,-22.4884,0.0097,0.1586,567.5541,-2.3879,-2.5306,-0.1969,-0.7017,36.9578,-3.3512,-3.5841
2014-09-30,0.7991,0.6731,5.6659,95.0937,24.9242,24.9242,24.9242,18.289,0.0109,0.1624,554.1159,2.5842,2.7296,0.2157,0.7762,37.7918,0.9439,0.8832
2014-06-30,0.7792,0.6743,6.1333,94.6794,22.4442,22.4442,22.4442,21.1431,0.0104,0.1578,570.4147,2.8535,3.069,0.2319,0.8647,36.7528,0.531,0.3203
2014-03-31,0.7942,0.6858,6.4659,95.0756,26.345,26.345,26.345,16.1072,0.0108,0.1487,605.329,2.364,2.6217,0.1906,0.7087,35.6385,2.4273,2.4283
2013-12-31,0.7661,0.6899,6.9172,94.779,-2.3628,-2.3628,-2.3628,0.4573,0.0095,0.1379,652.8658,0.2766,0.3077,0.0219,0.0818,35.4934,9.3329,9.1407
2013-09-30,0.7915,0.6981,7.1865,94.7712,17.1569,17.1569,17.1569,11.0608,0.0096,0.1379,652.828,1.5212,1.7235,0.1204,0.4433,34.9354,-0.8697,-1.0514
2013-06-30,0.8132,0.709,7.4733,94.6447,21.0922,21.0922,21.0922,9.4304,0.0106,0.1321,681.4527,1.8915,2.1856,0.1522,0.5378,33.7432,7.1136,6.9505
2013-03-31,0.8152,0.7142,7.5601,94.7485,19.4233,19.4233,19.4233,11.4847,0.0102,0.1309,687.6553,1.9361,2.2424,0.156,0.5406,33.7002,2.3167,2.1811
2012-12-31,0.8153,0.7216,7.4174,94.7668,13.3675,13.3675,13.3675,8.1342,0.009,0.1094,822.7986,1.336,1.5529,0.1094,0.3634,33.1442,0.8533,0.6275
2012-09-30,0.8367,0.721,7.3992,93.2008,-28.0871,-28.0871,-28.0871,-19.8296,0.0069,0.083,1083.716,-1.5048,-1.7532,-0.1252,-0.4101,32.9968,2.9137,2.6838
2012-06-30,0.8726,0.7008,6.5208,94.166,13.4976,13.4976,13.4976,8.1245,0.0093,0.1218,738.7338,1.0167,1.1681,0.0953,0.2977,36.2278,4.8741,4.759
2012-03-31,0.8175,0.7146,7.0303,94.1797,2.9174,2.9174,2.9174,-1.7187,0.0089,0.126,714.1638,0.2142,0.2478,0.0189,0.0598,35.6825,4.2622,4.1493
2011-12-31,0.8267,0.7244,6.7724,93.2754,-7.9134,-7.9134,-7.9134,-4.6842,0.0075,0.1158,777.1841,-0.2202,-0.2555,-0.0201,-0.0594,36.3666,3.3544,3.1582
2011-09-30,0.8539,0.7296,6.9759,95.4842,37.5637,37.5637,37.5637,21.947,0.0123,0.1796,501.1927,3.3097,3.8465,0.2856,0.8758,36.3645,9.3608,9.2738
2011-06-30,0.8405,0.7421,7.9226,95.5469,21.3968,21.3968,21.3968,-6.0606,0.0111,0.1574,571.7693,2.149,2.5156,0.1724,0.5419,35.325,-2.6355,-2.8529
2011-03-31,0.8097,0.7468,8.4157,94.7056,11.896,11.896,11.896,9.7175,0.0091,0.1285,700.2508,2.0119,2.0749,0.1369,0.436,43.0455,-0.8979,-1.1757
2010-12-31,0.7912,0.7464,8.1456,95.0776,15.9002,15.9002,15.9002,9.3864,0.0092,0.1369,657.2488,1.9513,2.0166,0.1348,0.4223,43.258,15.4377,15.141
2010-09-30,0.7757,0.7498,8.6738,95.1033,11.8142,11.8142,11.8142,-1.3422,0.0081,0.128,703.0752,1.4718,1.5257,0.0979,0.3144,43.346,-3.4725,-3.7774
2010-06-30,0.7948,0.7555,9.2295,95.341,21.3864,21.3864,21.3864,19.8167,0.0098,0.1713,525.3635,2.9519,3.0809,0.1807,0.6046,42.347,3.8376,3.6731
2010-03-31,0.7721,0.7742,9.9817,96.164,27.7227,27.7227,27.7227,15.5534,0.0111,0.2145,419.5635,4.561,4.8335,0.2536,0.8507,39.4567,12.9756,12.8907
2009-12-31,0.822,0.7856,9.673,94.1947,12.6675,12.6675,12.6675,6.3858,0.0087,0.151,595.8514,1.7484,1.8613,0.0979,0.3067,38.7919,-0.1595,-0.812
2009-09-30,0.7514,0.79,9.9219,96.6344,17.6311,17.6311,17.6311,5.881,0.011,0.201,447.6724,2.2802,2.4565,0.1263,0.3909,38.4311,-2.1781,-2.3021
2009-06-30,0.7906,0.784,8.3621,94.8624,-11.2373,-11.2373,-11.2373,-24.1678,0.0077,0.1159,776.802,-0.633,-0.6782,-0.0391,-0.1112,37.8626,-4.2824,-4.819
2009-03-31,0.8554,0.7873,7.9654,91.4394,-21.7466,-21.7466,-21.7466,-19.9517,0.0046,0.0741,1213.897,-0.1167,-0.0759,-0.0056,-0.0151,45.4943,-32.1436,-33.2575
