Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.2873,0.4032,-12.2356,-12.2356,-13.0491,-10.3807,0.0806,-4.1705,-4.1705,-0.8363,-2.9721,195.6266,28.9183,28.9183
2022-06-30,0.2587,0.349,5.0632,5.0632,4.2024,4.3262,0.0748,1.3852,1.3852,0.3235,1.0269,224.5894,18.3592,18.3592
2022-03-31,0.2448,0.3242,11.253,11.253,10.4217,10.2803,0.0762,3.1251,3.1251,0.7838,2.36,241.5237,21.7947,21.7947
2021-12-31,0.2335,0.3046,14.5,14.5,16.0461,13.8167,0.0817,4.252,4.2533,1.1292,3.2592,258.0153,24.626,24.626
2021-09-30,0.1607,0.1915,-2.4615,-2.4615,-3.0085,-2.5299,0.0799,-0.7416,-0.7416,-0.2022,-0.6224,253.3999,30.0546,30.0546
2021-06-30,0.155,0.1834,25.215,25.215,24.7078,22.1011,0.087,6.5278,6.5278,1.9225,5.516,260.3221,18.3051,18.3051
2021-03-31,0.1648,0.1973,14.1679,14.1679,13.5979,12.4596,0.0817,3.5306,3.5306,1.0176,2.9487,241.5768,22.8393,22.8393
2020-12-31,0.1642,0.1964,3.5697,3.5697,4.3113,2.2979,0.0844,0.6524,0.6524,0.194,0.5453,243.2517,16.4715,16.4715
2020-09-30,0.069,0.0741,10.6946,10.6946,10.4402,9.3119,0.0866,2.5341,2.5341,0.8061,2.3593,239.9803,27.4277,27.4277
2020-06-30,0.0627,0.0668,10.8852,10.8852,10.5621,8.5043,0.0785,2.0555,2.0555,0.6678,1.9267,232.3201,15.394,15.394
2020-03-31,0.0736,0.0795,-1.8183,-1.8183,-2.2009,0.8381,0.0728,0.1936,0.1936,0.061,0.1793,214.588,12.5568,12.5568
2019-12-31,0.0649,0.0694,8.812,8.812,9.8947,9.83,0.081,2.3831,2.3831,0.7965,2.2284,223.8517,9.0255,9.0255
2019-09-30,0.0659,0.0706,4.9413,4.9413,4.5542,5.1112,0.0756,1.1621,1.1621,0.3863,1.0856,220.4967,15.6691,15.6691
2019-06-30,0.0666,0.0713,18.9562,18.9562,18.5364,16.5711,0.0761,3.7468,3.7468,1.2614,3.4973,218.0644,9.7558,9.7558
2019-03-31,0.0699,0.0752,21.4756,21.4756,21.0874,18.0356,0.0767,4.2075,4.2075,1.3833,3.9132,206.687,11.3686,11.3686
2018-12-31,0.0746,0.0806,-39.2893,-39.2893,-39.7361,-21.8001,0.0722,-4.9556,-4.9556,-1.5739,-4.586,193.3728,1.6225,1.6225
2018-09-30,0.0707,0.0761,10.1924,10.1924,9.7844,10.2445,0.0793,2.3818,2.3818,0.8127,2.2134,204.9109,10.1506,10.1506
2018-06-30,0.0714,0.0769,3.6182,3.6182,3.21,3.6924,0.0792,0.8481,0.8481,0.2926,0.7876,201.6972,-1.5498,-1.5498
2018-03-31,0.0706,0.0759,12.8963,12.8963,12.4713,12.0515,0.0742,2.5205,2.5205,0.8945,2.3427,203.6209,4.8082,4.8082
