Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.9447,0.2273,0.3004,65.5548,24.4044,24.4044,21.1368,14.7379,0.0476,,1.178,76.3989,1.3543,-3.017,0.7996,1.0465,110.8723,3.6698,-7.0327
2022-09-30,0.8277,0.2237,0.2896,65.2569,29.8148,29.8148,28.7662,21.2513,0.0463,,1.2928,69.6155,1.8206,-4.0398,1.0969,1.4133,89.7349,2.5106,13.0516
2022-06-30,1.2576,0.2143,0.2731,66.2212,49.5155,49.5155,46.4751,32.4758,0.0465,,1.4085,63.8991,2.6604,-7.0081,1.6339,2.0902,118.4588,1.1888,-8.3464
2022-03-31,1.3775,0.2216,0.2864,68.648,79.1963,79.1963,78.1499,51.6953,0.0361,,0.9852,91.3562,3.2654,-8.6381,1.9654,2.5417,117.0374,0.8035,10.2208
2021-12-31,2.3093,0.6613,1.9525,71.6475,43.2471,43.2471,42.6245,32.2797,0.139,,1.2655,71.1207,34.9786,-27.459,4.9048,11.847,8.7427,3.883,3.8292
2021-09-30,2.2558,0.6823,2.1478,73.9818,51.8927,51.8927,51.4614,38.1888,0.1479,,1.4443,62.3143,44.9608,-27.9273,6.1016,14.2833,7.9461,4.0037,4.0161
2021-06-30,2.0911,0.7555,3.0894,74.6914,54.7958,54.7958,54.321,37.8917,0.1572,,1.4821,60.7265,64.3877,-23.1684,6.3965,15.745,5.5228,3.8146,3.7774
2021-03-31,1.8531,0.7892,3.7441,73.8591,53.621,53.621,52.381,37.4504,0.1571,,1.336,67.3661,73.5883,-20.4712,6.2977,15.5116,4.5579,3.1788,3.1126
2020-12-31,1.6694,0.878,7.1979,69.684,35.1366,35.1366,34.2796,24.2635,0.1489,,1.172,76.7916,88.4413,-11.1825,4.0281,10.7883,2.3693,4.6922,4.5563
2020-09-30,1.7197,0.8919,8.253,71.9935,51.1376,51.1376,34.4529,24.6479,0.1612,,1.2936,69.5721,100.0,-10.8426,4.3486,10.8073,2.0698,3.3568,3.2532
2020-06-30,1.4668,0.9365,14.7388,74.6269,56.8708,56.8708,55.3268,40.7617,0.175,,1.2479,72.1204,314.1791,-17.4003,7.5822,19.9621,1.112,3.8897,3.8605
2020-03-31,1.2387,1.0517,-20.3557,70.9966,51.0638,51.0638,49.1041,35.7783,0.1707,,1.1875,75.7895,-355.1546,-12.9123,6.5851,18.3489,-0.8053,2.7949,2.7497
2019-12-31,1.5234,0.8805,7.3657,68.1844,47.0893,47.0893,42.1326,31.1816,0.1529,,1.1002,81.804,109.3284,-13.1302,5.1639,13.0687,2.1967,4.0548,3.9013
2019-09-30,1.1035,0.8806,9.1169,71.5808,52.7531,52.7531,50.3848,36.5305,0.1658,,1.1366,79.183,164.6766,-14.5815,6.4978,19.6556,1.6448,3.1061,2.9798
2019-06-30,1.3687,0.8654,6.4281,72.3592,47.7113,47.7113,45.892,32.5704,0.1673,,1.1043,81.4965,105.614,-13.6756,5.9107,14.2182,2.3143,2.9025,2.797
2019-03-31,1.1985,0.9042,9.4407,69.8918,44.8759,44.8759,36.028,26.098,0.1616,,1.0208,88.1668,116.7526,-9.7692,4.6605,11.1824,1.576,1.18,1.0995
2018-12-31,1.3639,0.8426,5.3538,63.737,45.7682,45.7682,43.6849,33.2682,0.1627,,1.06,84.9023,80.5556,-12.5943,5.8362,12.6783,2.747,2.6251,2.5259
2018-09-30,1.4414,0.7926,3.8215,73.48,45.5369,45.5369,43.467,32.0181,0.1648,,1.2498,72.0116,55.8455,-13.355,5.7018,11.5826,3.8183,1.9617,1.8514
2018-06-30,1.2731,0.852,5.7547,72.5917,41.7651,41.7651,40.8328,28.6513,0.1746,,1.2473,72.1566,78.7736,-11.504,5.4356,11.662,2.5288,2.1498,2.0427
2018-03-31,1.0475,0.979,52.5,72.559,45.3733,45.3733,43.4588,31.3338,0.1844,,1.1935,75.4116,785.2941,-12.2281,6.2846,16.4917,0.2727,1.4151,1.2854
2017-12-31,1.3454,0.8054,4.6593,72.796,39.4836,39.4836,37.0907,16.4987,0.1685,,1.2039,74.7544,39.0339,-8.2803,3.1724,7.5965,3.0193,3.1222,2.9379
2017-09-30,1.517,0.7998,3.9955,72.3067,42.8949,42.8949,41.0443,27.3629,0.1736,,1.2736,70.6676,50.6159,-12.8409,5.1871,10.1323,3.502,2.0713,1.996
2017-06-30,1.5762,0.7687,3.3234,71.3718,44.2677,44.2677,42.4122,27.8993,0.1717,,1.2942,69.5427,42.5909,-13.6377,5.1985,9.8513,4.1751,1.2398,1.1125
2017-03-31,1.4836,0.8086,4.2239,71.7137,43.978,43.978,42.0509,27.4604,0.1679,,1.3114,68.6304,50.9479,-11.9777,4.9688,9.7528,3.2739,1.3535,1.2653
2016-12-31,1.406,0.8356,5.0842,69.9786,59.3281,59.3281,57.0407,38.3846,0.1614,,1.2469,72.1801,81.3124,-15.1838,6.5752,13.3646,2.7139,1.1444,0.9632
2016-09-30,1.214,0.8746,7.7554,70.0487,93.6762,93.6762,90.966,61.9875,0.1659,,1.4684,61.2926,180.6262,-23.2787,10.6385,22.6559,1.9722,2.3383,2.2208
2016-06-30,1.2158,0.8909,8.8918,68.3536,43.9271,43.9271,41.0931,25.8435,0.1787,,1.4717,61.1538,96.9412,-10.4569,4.9692,10.5777,1.6098,1.7073,1.6322
2016-03-31,1.1563,0.9278,14.5963,66.2192,38.1805,38.1805,35.1976,21.9239,0.1623,,1.3712,65.6376,119.6296,-7.9031,3.9099,8.6387,1.0216,0.6924,0.6325
2015-12-31,1.1334,0.9345,14.8601,65.2838,30.8588,30.8588,27.9476,18.0495,0.1679,,1.3865,64.9127,113.9918,-6.6571,3.3851,7.4643,0.9135,2.5938,2.3062
2015-09-30,1.1321,0.8321,4.956,68.3535,30.9668,30.9668,28.7009,19.0332,0.1622,,1.3428,67.0242,39.9148,-6.7793,3.4424,6.7016,2.6045,1.9561,1.8899
2015-06-30,1.4344,0.647,1.8331,69.2996,43.3681,43.3681,42.1759,26.304,0.2232,,1.2625,71.2891,46.7485,-24.6602,6.3363,16.5007,2.9908,1.6289,1.5344
2015-03-31,1.0423,0.5756,1.9762,67.7926,39.3559,39.3559,38.099,23.802,0.2337,,1.2833,70.1335,55.8574,-18.672,6.0389,23.7032,2.152,-4.8824,-4.9403
2014-12-31,1.0107,0.596,1.475,65.4264,-89.0698,-89.0698,-90.5426,-65.5039,0.1905,,1.3841,65.0233,-182.5603,53.1318,-14.5283,-73.7631,1.9816,1.4755,1.3255
2014-09-30,1.3372,0.3344,0.5025,68.171,28.9786,28.9786,28.0285,15.0436,0.2014,,1.361,66.1283,13.522,-25.0875,3.429,8.9996,5.8564,1.3621,1.3074
2014-06-30,1.329,0.3492,0.5366,68.7404,36.5591,36.5591,35.4839,22.427,0.215,,1.3152,68.4332,20.8193,-32.5973,5.118,13.549,5.4965,1.2041,1.1422
2014-03-31,1.2706,0.3622,0.5679,66.8896,35.1171,35.1171,33.9465,20.7358,0.199,,1.2105,74.3478,19.0476,-25.7198,4.4585,12.1487,5.169,0.4113,0.3391
2013-12-31,1.2399,0.3728,0.5945,62.109,22.252,22.252,21.0009,15.3709,0.1846,,1.1791,76.3271,12.5744,-15.3916,2.7883,7.8861,4.9594,1.0876,0.8667
2013-09-30,1.1988,0.4405,0.7872,67.7951,34.2882,34.2882,33.0729,18.6632,0.197,,1.2038,74.7656,25.4187,-18.2461,4.4118,14.2227,3.7482,0.8952,0.8524
2013-06-30,1.2973,0.386,0.6286,68.4,34.88,34.88,33.6,20.32,0.2029,,1.3062,68.904,21.4792,-22.788,4.4318,13.1884,4.6185,0.9774,0.9003
2013-03-31,1.1834,0.4248,0.7384,68.3319,23.5394,23.5394,22.2693,62.2354,0.1884,,1.1822,76.1304,16.0813,-12.4197,2.7751,9.2504,3.9475,-0.1653,-0.2427
2012-12-31,1.0633,0.4875,1.4952,66.1891,29.1309,29.1309,27.4117,-20.6304,0.1485,,1.0975,82.0057,22.1429,-11.078,2.6376,11.3484,3.0108,0.4638,0.3725
2012-09-30,0.9705,0.3003,0.6439,67.1147,24.6416,24.6416,22.7599,28.1362,0.1405,1.4225,0.8341,107.9032,9.2374,-9.8737,2.1654,6.4637,6.7051,1.3336,1.2138
2012-06-30,0.917,0.3159,0.6931,67.2575,28.7313,28.7313,26.7724,20.1493,0.1466,1.1858,0.9728,92.5187,10.4046,-9.82,2.4624,7.1174,6.1742,0.676,0.585
2012-03-31,0.902,0.3088,0.6708,65.1208,27.2464,27.2464,25.2174,11.8841,0.1629,1.2321,1.1105,81.0435,9.1265,-18.6713,2.5661,6.3081,6.3854,0.0916,0.0564
2011-12-31,1.2799,0.335,0.7563,19.9203,19.9203,19.9203,18.0279,21.3147,0.1517,,1.4302,62.9283,7.1338,213.2076,1.7069,4.7439,5.7391,-0.2589,-0.4122
2011-09-30,1.2283,0.3437,0.5236,62.7359,31.8134,31.8134,30.87,19.1824,0.2667,2.4947,1.684,53.4434,16.3899,-101.0782,5.2418,10.7573,7.7982,2.3259,2.2453
2011-06-30,1.2695,0.339,0.5128,61.9139,22.9929,22.9929,21.7084,13.5517,0.2242,1.7441,1.5539,57.9191,9.2466,-80.2974,3.1106,6.1121,7.7531,0.9348,0.9122
2011-03-31,1.2613,0.3409,0.5173,60.111,17.1293,17.1293,15.6225,9.5163,0.1857,1.5818,1.5606,57.6685,5.3972,-41.2541,1.8409,3.5572,7.6009,0.1583,0.1001
2010-12-31,1.2589,0.3433,0.5227,17.8476,17.8476,17.8476,16.5775,10.2941,0.2123,4.4691,1.5375,58.5361,6.8935,-74.8815,2.2421,4.5272,7.4416,-1.1344,-1.1201
