Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,1.7625,0.0214,0.0274,98.0909,28.8423,28.8423,28.9612,21.716,0.3083,2.465,36.5108,8.8677,8.8677,6.6947,8.6777,33.1412,3.1135,0.7706
2022-09-30,1.7381,0.022,0.0281,97.8516,30.9337,30.9337,30.9327,23.5333,0.3333,2.4529,36.6913,10.6066,10.6066,7.8439,10.3735,32.0686,4.6753,3.031
2022-06-30,1.9248,0.022,0.0281,97.4403,30.508,30.508,30.4785,22.5541,0.3478,2.3774,37.8561,10.5764,10.5764,7.845,10.3438,31.6817,3.7955,1.846
2022-03-31,2.2139,0.0277,0.0285,96.4936,27.0903,27.0903,27.0537,20.0197,0.317,2.1974,40.9576,8.5562,8.5562,6.3471,8.3189,30.7953,3.3751,2.6522
2021-12-31,2.9808,0.0264,0.0272,96.0927,26.4111,26.4111,26.3604,19.7685,0.2925,2.3541,38.2309,7.5766,7.5766,5.7825,7.3763,31.9953,2.9046,1.4985
2021-09-30,2.3936,0.0284,0.0292,96.2832,27.3855,27.3855,27.3528,20.4732,0.3035,2.1406,42.0446,8.3814,8.3814,6.2135,8.1434,29.7354,3.1514,1.6352
2021-06-30,2.7201,0.0285,0.0294,96.6707,27.743,27.743,27.6175,20.4316,0.291,2.1988,40.9312,7.9232,7.9232,5.9451,7.6971,29.379,1.7143,0.4484
2021-03-31,2.3805,0.0304,0.0313,96.9185,23.9373,23.9373,23.9063,17.697,0.2589,2.2277,40.3998,6.2457,6.2457,4.581,6.0561,27.5248,2.6464,2.2772
2020-12-31,3.3322,0.0292,0.03,96.9481,23.6915,23.6915,23.6003,17.6853,0.2457,2.3631,38.085,5.707,5.707,4.3446,5.5406,28.4157,2.0534,1.5675
2020-09-30,2.534,0.0306,0.0457,97.5991,25.5389,25.5389,25.3585,19.0772,0.2476,2.2858,39.373,6.3664,6.4057,4.7235,6.1719,27.0247,1.4593,1.07
