Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.9857,0.5001,1.0005,44.1881,24.7005,24.7005,24.097,18.5174,0.0806,1.3885,64.816,27.224,-117.1781,1.4932,13.6088,7.2073,2.1646,2.045
2022-09-30,0.9694,0.5369,1.1596,43.2204,24.2362,24.2362,23.9586,18.479,0.0909,1.4343,62.7498,30.2348,-73.1044,1.6802,14.0005,6.2054,1.7225,1.6136
2022-06-30,0.9936,0.4808,0.9261,42.1965,20.048,20.048,19.4617,15.1541,0.0654,1.3018,69.1331,19.3936,-153.1965,0.9918,10.0686,7.7513,2.1568,2.0442
2022-03-31,1.0126,0.416,0.7123,44.3341,26.2198,26.2198,26.3661,20.5739,0.0626,1.3883,64.8267,22.1446,171.4687,1.2884,12.9327,10.0261,2.3231,2.2203
2021-12-31,1.0412,0.3716,0.5914,41.8393,22.4052,22.4052,22.6089,17.2505,0.0681,1.4713,61.1716,13.7516,46.4047,1.1749,8.6414,12.0114,2.593,2.4983
2021-09-30,1.0479,0.3581,0.558,42.0035,23.2367,23.2367,23.5055,18.2788,0.0639,1.3837,65.0453,13.0917,38.6312,1.1677,8.4031,12.6794,0.2876,0.2647
2021-06-30,1.0695,0.3449,0.5264,40.9821,18.4854,18.4854,18.6567,14.4019,0.0766,1.3702,65.6853,9.4919,25.3676,1.1035,6.2183,13.3824,1.5195,1.4678
2021-03-31,1.0479,0.2601,0.3515,44.4637,25.863,25.863,25.9922,19.7635,0.0754,1.4833,60.6743,14.2882,38.1094,1.49,10.5722,13.319,2.9362,2.7993
2020-12-31,1.0635,0.2526,0.338,42.5711,22.1203,22.1203,22.5289,17.5204,0.0749,1.4725,61.1202,10.9746,27.5978,1.3127,8.2023,13.7818,1.6492,1.5653
2020-09-30,1.0769,0.2555,0.3432,41.3865,21.7651,21.7651,22.0474,17.3481,0.0819,1.3944,64.5458,10.3651,26.5628,1.4204,7.7165,13.5311,1.1207,1.02
