Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.3989,0.57,2.1135,77.686,94.9108,94.9109,71.4659,26.5768,0.033,0.6877,130.87,8.429,-36.0688,2.1405,3.6245,11.4266,1.5361,1.0013
2022-09-30,0.4638,0.5388,1.7006,66.8992,37.1126,37.1126,32.8995,25.4126,0.1069,1.4942,60.2335,9.4467,-6.9158,2.717,4.3566,12.7899,1.7978,1.4243
2022-06-30,0.5617,0.4971,1.468,67.024,36.0579,36.0579,32.4266,26.4907,0.0994,1.3481,66.7614,8.346,-7.5101,2.6342,4.197,14.9756,0.8573,3.6043
2022-03-31,0.4655,0.4668,1.36,63.8298,82.8627,82.8627,78.775,65.2095,0.095,1.4679,61.3114,18.9021,-19.7439,6.1993,10.0783,16.8434,2.4722,5.6583
2021-12-31,0.491,0.4518,1.1659,73.4233,45.5415,45.5415,32.7534,61.7225,0.0294,0.6736,133.6102,2.9059,26.4235,1.0579,1.593,17.5841,1.1348,0.6164
2021-09-30,0.5068,0.4615,1.1375,65.0461,38.0632,38.0632,34.137,26.5744,0.0991,1.5521,57.9842,7.4951,-7.7001,2.6741,4.0359,16.9365,1.7585,1.3801
2021-06-30,0.615,0.4936,1.1203,64.5619,35.7726,35.7726,31.4916,20.602,0.0969,1.5004,59.9839,5.4725,-5.5782,1.9654,2.7712,17.1078,1.4535,1.0671
2021-03-31,0.6418,0.4934,1.1418,63.8617,34.4856,34.4856,29.8444,23.2199,0.093,1.3977,64.392,6.0617,-6.1769,2.151,3.0707,17.0589,2.7287,2.3687
2020-12-31,0.5551,0.5001,1.1911,70.6209,85.26,85.26,69.1065,88.945,0.0262,0.4327,207.9859,4.3473,-4.1972,1.5512,2.1731,16.5719,1.5184,1.0782
2020-09-30,0.562,0.5271,1.3048,65.846,39.1917,39.1917,34.154,26.4409,0.0973,1.6214,55.5088,7.6736,-6.5889,2.5736,3.6288,14.8773,1.2356,0.8465
2020-06-30,0.5896,0.5529,1.4446,65.2622,38.2587,38.2587,33.1173,26.3701,0.0969,1.4935,60.2608,8.2257,-6.32,2.5543,3.678,13.3897,1.5194,1.1753
