Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.6144,0.2686,0.368,89.5774,66.229,66.229,64.0131,48.0919,0.1022,4.3051,3.1005,29.0275,8.7237,8.7237,5.3265,6.3803,82.8897,11.2741,8.5814
2022-06-30,0.7323,0.2729,0.3792,91.2211,71.4595,71.4595,67.3049,51.1561,0.118,3.7385,2.6692,33.7175,10.1529,10.1529,6.2308,7.3821,82.1342,9.7174,8.917
2022-03-31,0.7196,0.2952,0.4222,90.4485,68.9369,68.9369,42.5249,32.3505,0.1032,3.7097,2.2317,40.3281,5.797,5.797,3.4418,4.0855,78.0172,7.0118,3.1027
2021-12-31,1.0056,0.334,0.5049,92.2354,64.8368,64.8368,65.7765,49.8516,0.0883,2.5323,3.0134,29.8665,7.9351,7.9351,4.5899,5.2849,74.5983,6.9872,11.976
2021-09-30,0.7335,0.3579,0.5591,88.3246,60.9424,60.9424,45.3927,33.6649,0.0844,4.2075,2.3551,38.2147,5.4259,5.4259,2.9772,3.4837,68.7092,6.6316,4.535
2021-06-30,0.5791,0.3823,0.619,85.9607,56.8114,56.8114,25.1041,18.5009,0.0753,4.5385,2.4362,36.9423,2.7586,2.7586,1.4685,1.7039,65.6728,4.9252,5.7162
2021-03-31,0.4556,0.3905,0.6571,86.402,48.2264,48.2264,24.3243,18.5811,0.0538,3.0962,1.8734,48.0405,1.9138,1.9138,1.0138,1.1665,64.3814,3.7835,-0.1091
2020-12-31,0.4871,0.3645,0.5931,93.8882,-97.0091,-97.0091,-124.5774,-96.0988,0.0436,1.4242,1.7597,51.1443,-7.7111,-7.7111,-4.2908,-4.9002,62.0161,2.5412,11.1341
2020-09-30,0.454,0.3465,0.548,77.6389,-174.4444,-174.4444,-195.6944,-154.5833,0.0384,4.8788,1.8414,48.875,-10.3571,-10.3571,-5.8902,-6.7688,67.5895,3.4338,1.6663
2020-06-30,0.6164,0.3346,0.5029,59.7647,-628.7059,-628.7059,-727.5294,-563.0588,0.0209,5.0294,0.9615,93.6,-20.3718,-20.3718,-11.8552,-13.5548,74.9886,2.0754,-1.5064
