Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.5698,0.5592,1.4421,69.6375,14.3828,14.3828,6.9022,4.7728,0.0426,0.4134,1.4124,63.7228,1.0656,1.0549,0.2483,0.3729,18.4847,0.276,-1.0756
2022-06-30,0.6341,0.558,1.3411,67.571,12.1112,12.1112,5.7302,4.4963,0.0477,0.7805,1.3933,64.5943,0.9309,0.9216,0.2249,0.3271,18.578,0.7474,-0.3161
2022-03-31,0.7215,0.5493,1.2956,62.2751,32.0451,32.0451,28.1589,22.0467,0.0769,2.685,1.7678,50.9118,7.2065,7.1342,1.7701,2.5809,18.5624,1.3135,0.2938
2021-12-31,0.6994,0.558,1.3477,66.0017,20.1903,20.1903,14.2269,10.8051,0.0583,0.9603,1.5225,59.114,3.0246,2.9929,0.717,1.0525,17.9444,0.7356,-0.6628
2021-09-30,0.6549,0.5826,1.4617,78.2885,15.3325,15.3325,8.0258,5.1491,0.0421,0.4419,1.6375,54.9625,1.2787,1.22,0.2731,0.3944,16.7693,0.5206,-0.5966
2021-06-30,0.8109,0.5818,1.3982,76.8458,14.4219,14.4219,7.1095,4.716,0.0442,0.6899,1.656,54.3469,1.1625,1.1097,0.255,0.3598,16.8571,0.5242,-0.4313
2021-03-31,0.7055,0.6043,1.6208,69.1512,28.028,28.028,23.2337,18.2259,0.0696,1.9366,1.8222,49.3905,5.7621,6.5311,1.3359,1.9471,15.3666,1.1381,0.2064
2020-12-31,0.728,0.6123,1.6695,73.9554,18.0099,18.0099,11.9405,5.8381,0.0549,0.7863,1.4672,61.3427,1.7709,2.0175,0.3984,0.5831,14.9015,0.6357,2.3315
2020-09-30,0.8184,0.6293,1.9574,84.1441,10.2826,10.2826,-26.349,-20.687,0.0398,0.3609,1.6535,54.4288,-3.8043,-4.3894,-0.7616,-1.1815,14.16,0.3917,-0.8388
2020-06-30,0.886,0.6088,1.7643,80.43,9.5253,9.5253,0.1246,-1.9217,0.0429,0.6042,1.7081,52.6893,-0.0983,-0.1126,-0.0209,-0.0325,14.786,0.8824,-0.077
2020-03-31,0.775,0.5766,1.7195,71.199,9.2308,9.2308,3.7808,3.8493,0.0711,1.8205,2.1251,42.3513,1.5551,1.7765,0.3346,0.5576,15.0026,0.963,-0.214
2019-12-31,0.4949,0.5675,1.6107,71.0636,-2.7198,-2.7198,-9.791,-10.9505,0.0617,0.952,1.5432,58.3209,-2.7278,-3.095,-0.6147,-1.0063,15.6664,0.9182,-0.3726
2019-09-30,0.4127,0.5732,1.6209,78.8835,9.7692,9.7692,-0.3865,-0.7729,0.0421,0.4384,1.6354,55.0338,0.1328,0.1673,0.0298,0.0482,15.6609,0.8241,-0.4294
2019-06-30,0.4138,0.5433,1.5397,74.9109,45.8729,45.8729,36.5301,28.0186,0.046,0.7957,1.1083,81.2084,5.8259,7.2943,1.3511,2.2689,16.0113,1.4035,0.0992
2019-03-31,0.4771,0.5516,1.599,63.6164,20.0129,20.0129,14.8626,10.9691,0.0854,3.1539,1.5527,57.9624,4.4677,5.655,1.0,1.6983,15.4948,1.0651,0.1212
