Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.7453,0.4808,1.0223,64.3668,14.6725,14.6725,8.821,8.2969,0.0605,1.842,2.1893,41.1092,1.0634,1.3032,0.3912,0.5521,18.8978,0.2977,-0.5713
2022-09-30,0.8205,0.4831,0.9904,67.0572,15.9794,15.9794,10.075,8.1537,0.0571,1.6659,2.3045,39.0534,1.2532,1.536,0.4655,0.6478,18.8562,0.7212,0.0353
2022-06-30,0.6176,0.467,0.9833,68.5142,14.3278,14.3278,8.9033,7.0165,0.0458,1.6084,1.9562,46.0083,0.8578,1.0588,0.3211,0.4572,18.8452,0.6469,-0.1426
2022-03-31,1.8836,0.4348,0.8746,68.3502,25.477,25.477,19.4725,15.3199,0.0522,2.0143,2.6637,33.7879,1.969,2.1313,0.8004,1.1128,18.8443,0.6819,0.1019
2021-12-31,2.1554,0.4373,0.8168,72.5926,20.7407,20.7407,12.7946,9.0236,0.0447,1.264,2.3167,38.8485,1.0348,1.1213,0.4274,0.5822,18.6679,0.3987,-0.2846
2021-09-30,2.6193,0.4225,0.7642,76.0582,28.5053,28.5053,17.1958,13.6905,0.0442,1.1908,2.3226,38.75,1.4339,1.5463,0.6116,0.828,19.1762,0.5926,-0.0445
2021-06-30,2.1616,0.426,0.8892,77.0186,20.9627,20.9627,-14.8292,1.4752,0.035,1.117,1.9574,45.9783,-3.5848,-3.8592,-1.4581,-2.0578,19.4292,1.1165,0.4683
2021-03-31,1.3011,0.5428,1.4054,73.498,27.7036,27.7036,17.49,-122.8304,0.0314,1.5269,2.1069,42.717,1.757,1.9352,0.4249,0.8034,15.0164,0.8602,0.2491
2020-12-31,1.3882,0.5045,1.1857,76.8053,27.5711,27.5711,15.609,21.1524,0.0285,1.053,1.9898,45.2298,1.2413,1.3489,0.345,0.6151,17.3922,0.6496,-0.105
2020-09-30,0.4952,0.6082,1.7636,77.6429,31.2143,31.2143,20.1429,20.0714,0.0292,0.8917,1.6867,53.3571,0.8549,1.2137,0.2441,0.335,17.8018,1.2312,0.5404
2020-06-30,0.6324,0.6179,1.8387,78.5432,27.4743,27.4743,15.2811,27.2367,0.0271,0.8138,1.6381,54.9406,1.173,1.658,0.3289,0.4481,16.9671,0.7881,0.0844
2020-03-31,0.5554,0.6095,1.7775,74.7222,29.4444,29.4444,18.4028,38.4722,0.0311,1.1375,1.7204,52.3125,1.5407,2.19,0.4403,0.6016,17.2349,0.9002,0.0989
2019-12-31,0.5647,0.6146,1.7738,258.6855,291.5493,291.5493,371.3615,-170.892,-0.0047,1.0181,-0.2689,-334.6479,-4.9727,-7.1373,-1.4142,-1.9162,16.9323,0.712,0.6723
2019-09-30,0.6599,0.6442,1.9269,82.2038,37.5582,37.5582,30.6777,24.5732,0.0434,1.1661,2.6228,34.3145,3.9909,5.8332,1.066,1.4201,16.4778,1.1183,0.1301
2019-06-30,0.5491,0.6363,1.8974,83.0283,35.4964,35.4964,29.1181,24.4592,0.0408,1.0699,2.3355,38.5358,3.6802,5.4217,0.9976,1.3385,16.6006,0.8145,-0.2034
2019-03-31,0.5981,0.6343,1.8686,78.6436,37.5661,37.5661,28.4752,22.4146,0.0466,1.6204,2.4373,36.9264,3.8285,5.694,1.0456,1.4,16.8734,0.6494,-0.3493
2018-12-31,0.533,0.6326,1.8898,79.5255,33.8835,33.8835,26.3538,21.4028,0.0447,1.3102,2.5182,35.7401,3.5601,5.3349,0.9563,1.3081,16.183,0.8706,-0.3999
2018-09-30,0.5807,0.6284,1.8504,81.0363,36.6453,36.6453,29.2735,23.7714,0.0435,1.2034,2.5229,35.6731,3.7766,5.6753,1.0339,1.4035,16.3721,1.2202,0.0996
2018-06-30,0.5845,0.6427,1.9826,81.7641,35.6061,35.6061,35.552,27.868,0.0431,1.1701,2.4939,36.0877,4.5819,7.1152,1.2024,1.6372,16.0772,1.0762,-0.0236
2018-03-31,0.5875,0.644,1.9614,78.5983,40.0282,40.0282,26.7639,21.2606,0.0502,1.6308,2.5041,35.9407,4.0444,6.3032,1.0663,1.4399,16.0256,0.814,-0.2646
2017-12-31,0.5702,0.6484,1.977,80.5815,38.8889,38.8889,28.0893,4.0498,0.0464,1.1688,2.4661,36.4953,0.7248,1.146,0.188,0.2548,15.5192,1.0338,-0.3998
2017-09-30,0.5618,0.6412,1.9425,81.3008,39.8916,39.8916,25.5285,19.2412,0.0453,1.0681,2.5877,34.7805,3.3202,5.1509,0.871,1.1912,15.5377,1.3957,0.2715
2017-06-30,0.4979,0.6369,1.9604,81.5073,38.1449,38.1449,21.3333,16.9275,0.0432,1.0095,2.4194,37.2,2.7836,4.3615,0.7307,1.0108,15.3033,0.9534,-0.0559
2017-03-31,0.5233,0.6398,1.9825,79.1902,38.8519,38.8519,27.2681,20.6561,0.05,1.3013,2.5671,35.0589,3.9865,6.2822,1.0324,1.4359,14.8133,0.1976,-0.7935
2016-12-31,0.5387,0.6427,1.9445,80.4039,32.8603,32.8603,32.9149,25.3821,0.0478,1.0084,2.573,34.9782,4.6974,7.5745,1.2136,1.6783,14.5631,0.9695,-0.2749
2016-09-30,0.6152,0.6443,1.9196,79.9894,41.6093,41.6093,32.3981,25.0397,0.0497,1.0925,2.5806,34.8756,4.7419,7.7452,1.2435,1.6866,14.6849,1.559,0.4893
2016-06-30,0.6925,0.6473,1.9394,81.5126,40.6163,40.6163,37.8151,27.0588,0.0452,0.9821,2.5105,35.8487,4.678,7.8384,1.2219,1.6499,15.2388,0.8982,-0.1127
2016-03-31,0.6672,0.6493,2.0307,78.6176,40.9249,40.9249,32.8195,23.9185,0.052,1.2952,2.5882,34.7738,4.9273,8.3521,1.2426,1.728,14.4326,0.8205,-0.1458
2015-12-31,0.6827,0.6517,2.0127,80.5056,34.6629,34.6629,24.6067,22.4157,0.0453,0.972,2.4317,37.0112,4.0831,7.1178,1.0305,1.422,14.7197,0.8733,-0.5797
2015-09-30,0.6692,0.6345,1.9333,78.4345,36.5282,36.5282,28.754,20.9265,0.0479,1.2617,2.417,37.2364,3.874,6.67,1.009,1.416,15.216,1.0588,-0.24
2015-06-30,0.6365,0.6324,1.9317,78.4391,35.8226,35.8226,18.0236,-42.5042,0.0466,1.219,2.1127,42.5997,2.5148,4.3914,0.6537,0.9244,14.8481,0.9495,-0.3059
2015-03-31,0.7897,0.5722,1.5604,73.9013,39.9103,39.9103,34.4843,29.0135,0.0456,0.8472,1.8115,49.6816,3.9327,6.0315,1.1284,1.6825,21.021,1.0064,-0.2393
2014-12-31,0.8101,0.5558,1.3861,38.2594,26.5529,26.5529,23.3447,23.413,0.0603,4.748,3.6262,24.8191,3.4708,5.0899,0.9731,1.5416,20.4671,1.1662,-0.4459
