Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,1.1631,0.4321,0.8608,29.0016,9.1164,9.1164,10.2639,9.7544,0.116,0.8888,1.2119,74.2639,6.1261,55.3499,1.2259,3.4787,34.5071,4.0792,3.7526
2022-09-30,1.0993,0.4437,0.9283,24.6961,6.0732,6.0732,-0.2882,-1.2471,0.1055,0.8195,1.1097,81.1009,-0.2321,30.7692,-0.042,-0.1291,29.9753,1.2996,1.1058
2022-06-30,1.1257,0.4341,0.9047,28.9714,10.6511,10.6511,-1.3086,-4.5962,0.1005,0.7545,1.1451,78.5943,-1.5611,-26.3752,-0.3024,-0.8833,32.7773,0.5,0.2468
2022-03-31,1.1866,0.4156,0.8349,26.919,1.7312,1.7312,-3.081,-6.4202,0.0888,0.7515,1.0617,84.7711,-1.8099,-12.2603,-0.3798,-1.0576,36.5877,-0.5055,-0.7873
2021-12-31,1.2771,0.4255,0.8455,29.375,10.0724,10.0724,-17.0812,-19.209,0.1021,0.9048,1.2998,69.241,-8.4217,-57.4426,-1.7619,-4.8374,37.8626,2.2201,1.9279
2021-09-30,1.796,0.5958,1.6141,27.8259,9.6666,9.6666,3.145,6.4893,0.0783,0.7982,1.137,79.1529,1.494,13.1052,0.2454,0.6038,35.4792,2.1281,1.8843
2021-06-30,1.8081,0.6283,1.8125,25.3931,6.3989,6.3989,-5.6813,-6.5085,0.0768,0.8003,1.082,83.1759,-1.6295,-594.7916,-0.2404,-0.6057,31.9288,0.4657,0.2861
2021-03-31,1.9625,0.6555,2.0299,26.5597,6.3207,6.3207,1.3942,-16.8356,0.0696,0.7584,1.0026,89.7628,0.276,22.1461,0.0396,0.0951,32.035,-1.7793,-2.05
2020-12-31,1.5537,0.6544,2.0204,24.9369,6.8256,6.8256,12.2805,11.6284,0.082,0.9924,1.2587,71.5022,6.685,131.9489,0.9672,2.3102,33.8354,3.3132,3.1233
2020-09-30,2.3109,0.6773,2.2709,24.2215,3.5242,3.5242,-8.7431,-6.4224,0.0729,0.9408,0.6686,134.6041,-3.2685,288.5787,-0.4471,-1.0545,31.7749,1.2206,0.974
