Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,4.8265,0.03,0.031,87.6971,44.8821,44.8821,46.7625,35.5626,0.1269,0.6151,1.5967,56.3677,5.886,6.7007,4.5116,5.7092,54.1325,4.1802,4.0496
2022-09-30,4.7028,0.0328,0.0339,87.6023,48.2671,48.2671,50.3963,39.8621,0.1397,0.7455,1.6852,53.407,7.1414,8.1977,5.5697,6.907,50.7688,3.6572,3.4496
2022-06-30,4.5002,0.0388,0.0404,88.0794,50.3734,50.3734,46.6442,36.9047,0.1409,0.712,1.6477,54.6221,6.7918,7.6866,5.2014,6.528,46.6105,4.3944,4.1892
2022-03-31,4.7525,0.0435,0.0454,88.2813,49.6257,49.6257,45.5209,36.3337,0.1471,0.7253,1.6224,55.4718,6.9873,8.0181,5.3458,6.6836,42.6763,3.7076,3.461
2021-12-31,4.4634,0.048,0.0505,88.0633,42.3478,42.3478,42.0197,37.1562,0.1543,0.7007,1.8232,49.3641,7.6248,8.854,5.7331,7.2584,39.6889,3.8235,3.5862
2021-09-30,4.6245,0.0511,0.0539,88.0802,53.1475,53.1475,54.5739,42.9363,0.1572,0.7092,1.8031,49.9136,8.9385,10.4803,6.7511,8.4817,37.1994,3.5841,3.38
2021-06-30,4.6054,0.054,0.0571,87.2867,-2.1133,-2.1133,-2.4646,3.7359,0.1467,0.7089,1.9302,46.6281,0.7285,0.8596,0.5482,0.6892,35.4917,-0.753,-0.9451
2021-03-31,4.3925,0.0558,0.0591,88.8476,51.4876,51.4876,47.6077,37.8762,0.1423,0.6434,1.7639,51.0234,7.2726,8.6183,5.3908,6.8671,34.6957,3.5166,3.2459
2020-12-31,4.332,0.0584,0.062,87.5233,45.8155,45.8155,54.5954,37.1194,0.1385,0.7233,1.8385,48.9521,6.9559,8.2948,5.1417,6.5495,33.4249,1.893,1.7099
2020-09-30,3.7217,0.063,0.0672,87.8967,43.7011,43.7011,48.4876,43.3886,0.1361,0.7585,1.9425,46.3329,8.206,9.9154,5.9056,7.6893,31.2617,3.4194,2.7579
2020-06-30,3.7219,0.0649,0.0694,87.8962,47.1,47.1,54.1016,54.9215,0.1492,0.8417,1.9254,46.7431,11.135,13.6874,8.1954,10.4121,28.9064,3.944,3.8762
2020-03-31,3.5395,0.0762,0.0825,89.2749,47.5362,47.5362,43.3985,39.7829,0.1704,0.8686,1.7925,50.2105,9.3282,11.9133,6.7777,8.6174,24.9409,3.0955,3.0216
2019-12-31,3.6131,0.0813,0.0885,86.9057,39.0165,39.0165,47.8991,41.2685,0.1699,1.1048,2.2308,40.3445,9.5842,12.4538,7.0112,8.805,23.4958,1.707,1.643
2019-09-30,3.4395,0.0935,0.1031,86.1118,10.458,10.458,7.4399,6.0556,0.1264,0.8127,2.1426,42.0059,1.0949,1.1968,0.7654,0.9926,20.4202,1.2777,1.1848
2019-06-30,3.7412,0.0981,0.1088,85.5794,28.6797,28.6797,34.7541,28.4106,0.1338,0.9491,2.0247,44.4506,5.2747,5.3277,3.8022,4.7572,19.7528,1.7866,1.7235
2019-03-31,3.7805,0.1061,0.1186,88.9226,32.2457,32.2457,37.2964,31.2931,0.1312,0.6956,1.9586,45.9519,5.6873,5.7487,4.1056,5.0842,18.4252,1.2483,1.179
2018-12-31,3.4305,0.1159,0.1311,85.9455,14.6789,14.6789,3.7348,178.1998,0.1393,0.9833,2.1238,42.3764,34.3862,34.7813,24.4176,30.4001,17.3812,1.2223,1.1612
2018-09-30,3.7144,0.1642,0.2004,85.819,26.2129,26.2129,17.4002,16.4105,0.1698,0.8961,2.0659,43.5646,4.3775,4.4992,2.7799,3.6587,11.4803,1.4576,1.3782
2018-06-30,3.6746,0.1754,0.2183,86.1223,22.9843,22.9843,28.796,27.5687,0.1735,0.9075,1.9118,47.0773,7.597,7.8258,4.7574,6.2641,10.6515,1.2439,1.1294
2018-03-31,3.6759,0.1922,0.2448,88.8244,20.1157,20.1157,33.496,32.8126,0.1621,0.6103,1.9579,45.9683,9.3508,9.6665,5.7501,7.554,9.5376,0.9773,0.864
2017-12-31,3.2814,0.2223,0.2969,87.1014,19.2956,19.2956,17.2554,15.451,0.1838,0.7516,2.3162,38.8575,5.0034,5.2058,2.8817,3.891,8.0643,0.8696,0.7025
2017-09-30,3.2754,0.2393,0.3256,87.3956,-56.3927,-56.3927,-72.1541,-17.8067,0.1808,0.7422,2.1942,41.0166,-16.1524,-16.8962,-9.1069,-12.2869,7.1364,0.6893,0.577
2017-06-30,3.4867,0.2276,0.3045,86.9141,9.6864,9.6864,6.5252,3.3073,0.1656,0.7718,2.1945,41.0108,1.6693,2.0339,0.9487,1.2893,7.446,0.7095,0.6409
2017-03-31,3.8216,0.2392,0.3259,93.4257,37.895,37.895,35.4732,34.6649,0.2425,0.5729,3.4369,26.1865,14.8294,18.5115,8.4687,11.282,6.7612,1.0683,1.0237
2016-12-31,2.311,0.2804,0.6283,86.8146,8.6417,8.6417,4.4268,7.1822,0.1583,0.7794,2.2894,39.3122,2.0744,2.7663,0.9583,1.4928,5.3894,0.5918,0.5313
2016-09-30,2.0778,0.2947,0.6789,86.9311,-4.5258,-4.5258,-9.4334,-9.3868,0.1586,0.7532,2.2707,39.6358,-3.272,-4.5257,-1.515,-2.3079,4.8718,0.2679,0.2114
2016-06-30,2.3347,0.3323,0.7021,89.5155,0.7769,0.7769,-4.1753,-14.9499,0.1693,0.6796,2.2793,39.485,-3.0929,-4.334,-1.4183,-2.0652,4.7187,0.1673,0.1023
2016-03-31,2.5412,0.3719,0.7387,87.2767,-3.5998,-3.5998,-7.6912,-10.458,0.16,0.8014,2.1887,41.1199,-3.2344,-4.6197,-1.4511,-2.0315,4.5138,-0.0621,-0.1112
2015-12-31,2.78,0.4034,0.7555,84.8338,-12.8499,-12.8499,-18.1961,-17.6417,0.1673,1.108,2.4042,37.4351,-6.8276,-9.8391,-2.9884,-4.0735,4.4401,0.1163,0.064
2015-09-30,3.6256,0.4284,0.7625,89.6842,-22.6024,-22.6024,-29.8519,-30.7115,0.1273,0.6496,1.8746,48.0107,-8.713,-12.6435,-3.8544,-4.9808,4.3833,-0.2496,-0.2854
