Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.2495,0.4242,21.3489,21.3489,19.4846,15.9949,0.0518,4.3212,4.7929,0.8284,3.2429,50.6084,3.6657,3.5849
2022-09-30,0.2717,0.4728,19.6665,19.6665,17.8106,14.4647,0.052,4.2824,4.8141,0.752,3.1186,44.9682,3.694,3.6303
2022-06-30,0.2341,0.3987,18.4761,18.4761,16.7875,13.6936,0.0496,3.3252,3.6561,0.6797,2.5467,54.5876,3.0467,2.9786
2022-03-31,0.1833,0.3001,16.9342,16.9342,15.4098,12.5624,0.047,2.3841,2.5632,0.5902,1.9472,69.7246,3.9614,3.8918
2021-12-31,0.1518,0.2344,18.2841,18.2841,16.7693,13.7166,0.0436,2.059,2.1805,0.5978,1.7465,86.8039,3.5814,3.5109
2021-09-30,0.1523,0.2253,19.6959,19.6959,18.0614,14.7805,0.0433,2.1941,2.3242,0.6403,1.86,85.1112,3.6184,3.5458
2021-06-30,0.1873,0.2607,21.0062,21.0062,19.2936,15.7042,0.043,2.3166,2.4417,0.6748,1.8826,84.3448,3.1886,3.1091
2021-03-31,0.1756,0.2481,18.9468,18.9468,17.2747,14.0946,0.0451,2.2792,2.4154,0.635,1.879,75.8999,3.5467,3.3986
2020-12-31,0.1598,0.2192,22.0835,22.0835,20.3414,16.6192,0.0423,2.3286,2.452,0.7031,1.9565,84.5024,3.694,3.5735
2020-09-30,0.1686,0.2368,21.1885,21.1885,19.3749,15.8107,0.0426,2.2972,2.4276,0.6738,1.91,78.2892,2.8948,2.8139
2020-06-30,0.1395,0.268,19.9049,19.9049,17.9731,14.6541,0.0429,2.2049,2.3363,0.6285,1.8974,73.7282,4.0326,3.93
2020-03-31,0.1712,0.2768,19.7457,19.7457,17.9092,14.6101,0.0447,2.5388,2.7233,0.653,2.1042,61.2613,3.1481,3.0627
2019-12-31,0.1561,0.2259,21.7839,21.7839,19.98,16.4583,0.0438,2.5645,2.7297,0.7201,2.1642,67.7154,2.957,2.8491
2019-09-30,0.156,0.2167,23.5196,23.5196,21.6713,17.6835,0.0442,2.7599,2.9373,0.7825,2.3295,67.4314,3.1347,3.0577
2019-06-30,0.168,0.2404,22.1319,22.1319,20.236,16.5035,0.0455,2.785,2.9815,0.7508,2.317,61.346,2.3851,2.2536
2019-03-31,0.1832,0.273,22.2816,22.2816,20.3804,16.5603,0.0464,3.0677,3.3095,0.7682,2.5057,54.9772,3.7683,3.7058
2018-12-31,0.2004,0.3075,21.3428,21.3428,19.1254,15.4702,0.0461,3.0416,3.3116,0.7131,2.432,48.9207,2.9338,2.78
