Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-11-30,2.573,0.7627,3.3216,8.864,1.2263,1.2263,0.7684,0.5776,0.2508,1.7363,26.3619,3.414,0.6848,0.7029,0.1449,0.1625,34.7273,7.4905,6.775
2022-08-31,2.7542,0.7692,3.4573,9.0505,2.4099,2.4099,2.0574,1.5458,0.3077,1.5857,20.238,4.4471,2.3254,2.3877,0.4756,0.5367,34.2577,-0.2882,-0.9779
2022-05-31,2.717,0.7671,3.4108,9.4011,3.9464,3.9464,3.6149,2.7091,0.3535,1.7984,15.2503,5.9015,4.671,4.7965,0.9578,1.0879,33.8356,3.2816,2.6956
2022-02-28,3.1987,0.7764,3.5732,9.2496,2.9789,2.9789,2.6181,2.0794,0.2918,1.3612,13.7022,6.5683,3.053,3.1376,0.6069,0.6828,32.5074,-2.803,-3.2946
2021-11-30,2.8952,0.7736,3.5236,9.8098,4.3642,4.3642,4.1741,3.1595,0.3334,1.6507,15.1434,5.9432,5.273,5.4229,1.0535,1.1939,31.5669,-4.2685,-4.8126
2021-08-31,2.7419,0.7719,3.4899,10.2084,4.8626,4.8626,4.6044,3.571,0.3267,1.7472,15.4436,5.8277,5.8038,5.9869,1.1666,1.324,30.2528,-7.6905,-8.1654
2021-05-31,2.2407,0.7632,3.3311,12.0104,7.3046,7.3046,7.3701,5.6739,0.3371,2.0848,18.6284,4.8313,9.2858,9.2858,1.9128,2.1987,28.8906,-0.6728,-1.0285
2021-02-28,2.4237,0.7701,3.4533,12.4194,5.2968,5.2968,5.0782,4.0653,0.2397,1.4326,21.6014,4.1664,4.8102,4.8109,0.9746,1.1059,26.7485,-1.1946,-1.4432
2020-11-30,2.5992,0.7782,3.6157,12.1782,6.3468,6.3468,5.9886,4.5381,0.2477,1.6378,30.684,2.9331,5.6994,5.6994,1.1241,1.2644,25.3228,-0.1339,-0.32
2020-08-31,2.7067,0.7879,3.8333,14.0007,7.6157,7.6157,7.2288,5.5228,0.2529,1.6354,26.4437,3.4035,7.4499,7.4499,1.3965,1.5798,24.2599,-2.2685,-2.4346
2020-05-31,2.8529,0.8011,4.1517,10.9696,0.973,0.973,0.129,0.1542,0.1617,1.5134,22.2647,4.0423,0.1391,0.1391,0.0249,0.0277,21.9859,7.6408,7.2564
2020-02-29,2.3872,0.7986,4.0801,13.5589,6.0461,6.0461,5.5745,4.3312,0.2354,1.507,25.9694,3.4656,5.7029,5.7029,1.0195,1.1486,23.1105,-0.7103,-1.2037
2019-11-30,2.428,0.7979,4.0592,12.8109,5.0695,5.0695,4.7507,3.6149,0.2338,1.5569,33.5584,2.6819,4.6824,4.6824,0.8452,0.9461,22.5773,0.042,-0.4298
2019-08-31,2.4235,0.7993,4.1033,13.3327,6.2823,6.2823,5.8744,4.4913,0.2582,1.7306,36.8638,2.4414,6.4681,6.4681,1.1599,1.2981,21.9034,-1.0077,-1.561
2019-05-31,2.2107,0.8025,4.188,13.8341,6.8703,6.8703,6.5456,4.9707,0.2722,1.8125,40.0833,2.2453,7.7255,7.7255,1.353,1.526,20.8758,0.2577,-0.2134
2019-02-28,2.4506,0.8041,4.2219,13.879,6.3473,6.3473,5.9239,4.4588,0.2307,1.4762,30.8802,2.9145,5.7359,5.7359,1.0287,1.1239,20.0445,0.2728,-0.0714
2018-11-30,2.4961,0.7971,4.0403,13.2508,6.2721,6.2721,5.7685,4.4301,0.2335,1.5369,38.6472,2.3288,5.5402,5.5402,1.0345,1.1242,19.9966,0.0315,-0.3953
2018-08-31,2.3546,0.791,3.9025,13.6515,6.4361,6.4361,6.0739,4.6347,0.2622,1.7458,45.4414,1.9806,6.3436,6.3436,1.2153,1.3259,19.8649,-0.6643,-1.1789
2018-05-31,2.2958,0.7917,3.9171,13.7992,7.0671,7.0671,6.6704,4.9797,0.2699,1.828,47.2871,1.9033,7.053,7.053,1.3441,1.4691,19.1476,1.2866,0.8441
2018-02-28,2.6076,0.7936,3.9551,13.1415,5.6066,5.6066,5.1448,2.9907,0.2336,1.4839,30.6345,2.9379,3.6826,3.6826,0.6985,0.7601,18.4528,0.6127,0.2402
2017-11-30,2.7031,0.7931,3.9414,13.1285,5.9003,5.9003,5.4833,3.624,0.2374,1.4619,42.8524,2.1002,4.5093,4.5093,0.8602,0.933,18.1869,-1.4885,-1.8852
2017-08-31,2.3331,0.7926,3.9365,13.7692,6.9958,6.9958,6.6163,4.1358,0.2599,1.6949,43.9838,2.0462,5.6678,5.6678,1.0751,1.1754,17.5971,-0.5857,-1.0
2017-05-31,2.3439,0.7909,3.8942,14.2864,7.8109,7.8109,7.4423,4.6606,0.2757,1.8124,43.3656,2.0754,6.7162,6.7162,1.2849,1.404,17.143,1.0248,0.5998
2017-02-28,2.5987,0.7919,3.9149,13.8806,6.4111,6.4111,5.9831,3.768,0.2488,1.5429,26.5766,3.3864,4.9091,4.9091,0.9374,1.0218,16.6636,-0.6077,-1.1269
2016-11-30,2.6119,0.792,3.9162,13.5927,6.3692,6.3692,5.9343,3.6916,0.2349,1.4738,40.2326,2.237,4.5316,4.5316,0.867,0.9424,16.0948,-1.5906,-2.1322
2016-08-31,2.541,0.7842,3.7494,13.6434,6.8849,6.8849,6.5479,4.0618,0.2578,1.799,42.2645,2.1294,5.3019,5.3019,1.0472,1.144,16.0266,-0.6192,-1.2282
2016-05-31,2.2306,0.7796,3.6486,13.8775,7.1047,7.1047,6.8509,4.2497,0.279,1.9055,40.2413,2.2365,5.8998,5.8998,1.1857,1.3005,15.4408,0.4487,-0.0505
2016-02-29,2.459,0.7804,3.6616,13.2027,6.6851,6.6851,6.1036,3.8056,0.2563,1.6649,28.038,3.2099,4.855,4.855,0.9753,1.0663,14.9184,1.3081,0.9569
2015-11-30,2.853,0.7799,3.6426,13.1016,6.1831,6.1831,5.8677,3.6173,0.2464,1.4303,40.0324,2.2482,4.4028,4.4028,0.8914,0.9692,14.7384,-1.472,-1.9602
2015-08-31,2.4988,0.7477,3.0628,13.4204,7.4356,7.4356,7.2028,4.4333,0.2784,1.7596,38.5286,2.3359,5.3637,5.3637,1.2344,1.3535,15.6686,-0.9596,-1.3739
2015-05-31,2.667,0.737,2.8968,13.5444,7.55,7.55,7.372,4.5325,0.2937,1.8823,38.7302,2.3238,5.557,5.557,1.3311,1.4615,15.6921,0.5554,0.2813
2015-02-28,2.5983,0.7364,2.8856,13.5408,6.7218,6.7218,6.6257,4.0733,0.2663,1.4559,25.5218,3.5264,4.5343,4.5343,1.0845,1.1953,15.1136,-0.8116,-1.1277
2014-11-30,2.7724,0.7288,2.7704,13.1157,6.4521,6.4521,6.1915,3.8191,0.2651,1.5059,38.6169,2.3306,4.0868,4.0868,1.0126,1.1084,15.0872,-1.6403,-2.1284
