Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,1.6,0.4179,0.7214,17.5216,9.4828,9.4828,7.931,5.0216,0.212,1.6355,1.3516,66.5884,2.9562,20.352,1.2155,1.7208,33.2091,3.4401,2.7882
2022-09-30,2.66,0.4305,0.7579,17.1868,10.1864,10.1864,9.3628,6.1985,0.231,1.657,1.3708,65.6567,3.6511,5.7725,1.5322,2.0792,30.9339,1.6122,0.8313
2022-06-30,2.627,0.4372,0.7788,10.8455,2.3909,2.3909,0.3944,-1.5036,0.2038,1.5313,1.3398,67.1728,-0.8694,-1.436,-0.3617,-0.4893,30.5684,0.35,-0.4111
2022-03-31,2.5986,0.4306,0.7602,14.0977,6.1273,6.1273,4.1647,1.7472,0.2048,1.5523,1.368,65.7875,1.0465,1.7318,0.4411,0.5959,31.7443,-0.7449,-1.6485
2021-12-31,2.0052,0.3216,0.4751,14.2961,6.2893,6.2893,2.2496,0.3628,0.2296,1.7592,1.4849,60.6096,0.4556,0.7668,0.2166,0.309,31.6472,2.4665,1.8177
2021-09-30,2.1137,0.32,0.4716,14.1215,5.884,5.884,4.9261,2.3536,0.207,1.4809,1.3459,66.8719,1.2237,2.0709,0.5892,0.8321,31.4187,0.0137,-0.6016
2021-06-30,2.0627,0.321,0.4747,15.813,7.4862,7.4862,6.488,3.8613,0.2141,1.7796,1.4344,62.7423,1.9472,3.3488,0.9336,1.3221,31.5148,1.096,0.631
2021-03-31,1.969,0.3229,0.4862,18.0711,10.6637,10.6637,9.6943,6.9351,0.2302,2.1613,1.4378,62.5951,3.6249,6.3291,1.7166,2.4546,30.5994,0.9294,0.4389
2020-12-31,1.845,0.3312,0.5063,18.4948,10.5888,10.5888,9.8053,6.7189,0.2404,2.6469,1.4979,60.0855,3.8889,7.1122,1.7977,2.6009,29.9972,2.9489,2.6149
2020-09-30,1.841,0.3425,0.534,17.639,9.9237,9.9237,8.9149,7.7154,0.2231,2.4581,1.4,64.2857,4.0376,7.6633,1.8548,2.6547,27.9752,2.0579,1.6967
2020-06-30,1.893,0.3564,0.5818,0.6633,-15.8674,-15.8674,-18.4184,-18.8265,0.1283,1.6064,1.0687,84.2143,-5.1221,-10.0801,-2.3887,-3.2966,26.3902,-0.4163,-1.048
2020-03-31,1.6936,0.5365,1.2078,15.5301,50.186,50.186,48.8221,48.7291,0.1995,1.9993,1.3977,64.3893,30.4095,96.0172,9.6926,14.0955,20.2194,0.6293,-0.1642
2019-12-31,1.312,0.4975,1.088,19.1046,9.01,9.01,7.4527,6.396,0.2672,2.2621,1.3998,64.2964,6.0085,57.6555,1.7906,3.0193,15.7117,2.718,2.1012
2019-09-30,1.3897,0.5102,1.1592,19.0222,8.9913,8.9913,8.0079,6.9121,0.2751,2.1428,1.3375,67.2914,6.6649,48.7428,1.9476,3.2642,14.7895,1.2748,0.6298
2019-06-30,1.2162,0.5171,1.2095,18.445,9.2363,9.2363,8.2162,7.5545,0.2767,2.2684,1.3539,66.4764,7.2615,-301.1111,2.0674,3.5063,14.5671,1.9931,1.1688
2019-03-31,1.2005,0.5236,1.2481,17.1469,8.3077,8.3077,7.6923,6.7133,0.2746,2.2338,1.3067,68.8783,6.74,-121.2871,1.8819,3.211,14.0979,0.3236,-0.5702
2018-12-31,1.2932,0.5239,1.1837,18.3993,9.7635,9.7635,8.0583,6.7932,0.2913,2.3234,1.462,61.5594,7.0027,-109.8291,2.0593,3.3342,14.1159,2.8556,2.1683
2018-09-30,1.5365,0.5174,1.0785,18.6801,9.2683,9.2683,8.4075,6.3702,0.2827,2.0869,1.3226,68.0488,6.0646,53.5963,1.8739,2.9266,14.4227,0.646,-0.1389
2018-06-30,1.5532,0.5197,1.0881,19.7068,11.4278,11.4278,10.2606,7.899,0.2991,2.3383,1.418,63.4691,8.0628,85.1124,2.4602,3.8722,14.1894,2.055,1.2871
2018-03-31,1.5982,0.5296,1.142,18.8154,10.303,10.303,10.1928,8.4573,0.289,2.4517,1.3719,65.6033,8.5452,61.4786,2.5159,4.0198,13.9673,0.5817,-0.319
2017-12-31,1.5935,0.5402,1.1797,20.6395,11.2209,11.2209,10.1744,7.4419,0.2827,2.5208,1.4098,63.8372,6.3122,62.7119,1.8243,2.9023,13.2298,1.5963,0.7867
2017-09-30,1.6196,0.5747,1.3556,20.648,11.8488,11.8488,10.5146,12.5477,0.2222,1.5213,0.9761,92.2014,8.4671,41.8605,2.1601,3.6008,13.5947,0.576,-0.0453
2017-06-30,1.4026,0.5527,1.2396,20.7739,11.5446,11.5446,10.6882,11.7031,0.2415,1.6822,1.0083,89.2578,9.3151,72.0,2.3438,4.1667,12.3106,2.2409,1.6964
2017-03-31,1.3409,0.5751,1.3561,19.0582,9.3223,9.3223,7.5406,10.6586,0.2515,1.8502,1.0035,89.685,7.7653,154.7297,1.8324,3.2997,11.0092,1.0759,0.4675
2016-12-31,1.3064,0.5886,1.4343,27.1845,16.4422,16.4422,5.6687,8.8005,0.2598,2.7066,1.4991,60.0376,7.1299,174.3363,1.6027,2.9333,10.2413,2.5336,2.3845
2016-09-30,1.34,0.5803,1.3947,20.484,11.3175,11.3175,8.6287,7.1621,0.3375,2.3658,1.3714,65.6245,10.4759,1912.5,2.5243,4.3972,10.7676,1.5282,0.8064
2016-06-30,1.2955,0.589,1.4679,20.447,9.3676,9.3676,8.2739,6.1341,0.3518,2.5387,1.4503,62.0542,9.7834,-185.6164,2.2665,4.0214,10.1553,2.1163,1.5012
2016-03-31,1.2514,0.6011,1.6464,19.4767,10.9603,10.9603,9.9728,10.4912,0.3356,2.5346,1.3807,65.1839,12.6702,-105.0157,2.7752,5.0536,9.6625,0.9674,0.1047
2015-12-31,1.304,0.5914,1.4665,18.5099,8.6362,8.6362,7.1926,4.9497,0.324,2.6765,1.4105,63.8051,8.1961,-118.5185,1.8709,3.3488,9.8236,2.5024,2.6119
2015-09-30,1.2547,0.4931,1.1255,21.1787,12.6962,12.6962,11.5671,11.1264,0.3365,2.4111,1.3885,64.8169,13.1219,24.7619,3.3729,6.652,9.8854,1.2282,0.5936
2015-06-30,1.5732,0.4713,0.9057,20.2696,12.4676,12.4676,11.6382,16.7185,0.3569,2.6748,1.4289,62.986,12.2145,21.1947,3.4138,6.4578,10.5664,1.8535,1.3474
2015-03-31,1.4895,0.5009,1.0203,19.5154,11.7461,11.7461,9.4812,5.5043,0.3629,2.827,1.4184,63.4527,11.4157,22.1736,2.9052,5.6972,9.1975,0.4626,-0.2673
2014-12-31,1.3433,0.4426,0.8052,20.487,12.2816,12.2816,11.4082,9.1053,0.3524,2.9654,1.5742,57.1731,12.0146,22.2222,3.3766,6.6975,10.332,2.9855,2.3917
2014-09-30,1.4781,0.417,0.7263,19.1653,10.42,10.42,9.6757,8.1074,0.3444,2.4784,1.3251,67.9187,9.2631,13.6324,2.8655,5.4003,11.3903,1.6927,1.07
2014-06-30,1.5213,0.3965,0.6656,19.6947,11.3737,11.3737,10.6352,9.4042,0.3547,2.5848,1.3322,67.5554,10.2877,15.004,3.3095,6.209,12.2386,2.0688,1.5955
2014-03-31,1.4962,0.409,0.7009,18.8093,11.2907,11.2907,9.9564,8.2114,0.3485,2.5619,1.271,70.8083,9.3303,14.1493,2.9154,5.5142,11.4841,0.4432,-0.4399
2013-12-31,1.4771,0.4064,0.7024,22.9964,12.9964,12.9964,11.9134,10.7581,0.2507,1.9515,1.0406,86.491,7.6005,11.7833,2.3626,4.5117,11.208,2.1679,1.9044
2013-09-30,1.5004,0.4226,0.7502,16.9032,9.6341,9.6341,8.8872,6.7463,0.3716,2.7072,1.4065,63.9881,9.0909,14.6794,2.7102,5.249,10.4616,1.2956,0.7864
2013-06-30,1.4789,0.4376,0.7975,18.3019,11.3915,11.3915,10.6604,8.6557,0.4019,2.9811,1.4784,60.8774,12.7876,21.3971,3.6869,7.1917,9.8066,1.6766,1.2839
